0 5.04 4.8
4e-07 5.04 4.8
8e-07 -4.32 -3.6
1.2e-06 -4.24 -3.4
1.6e-06 -4.24 -3.4
2e-06 -4.24 -3.4
2.4e-06 -4.16 -3.2
2.8e-06 -4.16 -3.4
3.2e-06 -4.08 -3.4
3.6e-06 -4.08 -3.2
4e-06 -4 -3
4.4e-06 -4 -3.2
4.8e-06 -4 -3.2
5.2e-06 -4 -3
5.6e-06 -3.92 -2.8
6e-06 -3.92 -3
6.4e-06 -3.84 -3
6.8e-06 -3.84 -2.6
7.2e-06 -3.76 -2.6
7.6e-06 -3.68 -2.6
8e-06 -3.68 -2.6
8.4e-06 -3.68 -2.6
8.8e-06 -3.68 -2.4
9.2e-06 -3.6 -2.6
9.6e-06 -3.52 -2.4
1e-05 -3.6 -2.4
1.04e-05 -3.52 -2.4
1.08e-05 -3.36 -2.4
1.12e-05 -3.36 -2.2
1.16e-05 -3.36 -2
1.2e-05 -3.28 -2
1.24e-05 -3.28 -2
1.28e-05 -3.28 -2
1.32e-05 -3.2 -2
1.36e-05 -3.04 -1.8
1.4e-05 -3.04 -1.6
1.44e-05 -3.04 -1.8
1.48e-05 -3.04 -1.8
1.52e-05 -2.96 -1.6
1.56e-05 -2.88 -1.6
1.6e-05 -2.88 -1.6
1.64e-05 -2.88 -1.4
1.68e-05 -2.8 -1.2
1.72e-05 -2.72 -1.4
1.76e-05 -2.64 -1.4
1.8e-05 -2.64 -1.2
1.84e-05 -2.64 -1.2
1.88e-05 -2.56 -1
1.92e-05 -2.48 -1
1.96e-05 -2.48 -1
2e-05 -2.4 -0.8
2.04e-05 -2.32 -0.8
2.08e-05 -2.32 -0.8
2.12e-05 -2.32 -0.8
2.16e-05 -2.32 -0.8
2.2e-05 -2.24 -0.6
2.24e-05 -2.16 -0.6
2.28e-05 -2.08 -0.6
2.32e-05 -2.08 -0.6
2.36e-05 -2 -0.4
2.4e-05 -1.92 0
2.44e-05 -1.92 -0.4
2.48e-05 -1.92 -0.4
2.52e-05 -1.76 0
2.56e-05 -1.76 0
2.6e-05 -1.68 0
2.64e-05 -1.68 0
2.68e-05 -1.68 0.2
2.72e-05 -1.6 0.2
2.76e-05 -1.44 0.2
2.8e-05 -1.44 0.2
2.84e-05 -1.36 0.4
2.88e-05 -1.36 0.4
2.92e-05 -1.36 0.4
2.96e-05 -1.2 0.4
3e-05 -1.28 0.6
3.04e-05 -1.12 0.8
3.08e-05 -1.12 0.8
3.12e-05 -1.04 0.8
3.16e-05 -1.04 0.8
3.2e-05 -0.96 1
3.24e-05 -0.96 1
3.28e-05 -0.88 1
3.32e-05 -0.8 1
3.36e-05 -0.8 1.2
3.4e-05 -0.72 1
3.44e-05 -0.64 1
3.48e-05 -0.64 1
3.52e-05 -0.48 1.4
3.56e-05 -0.48 1.4
3.6e-05 -0.48 1.4
3.64e-05 -0.4 1.2
3.68e-05 -0.32 1.6
3.72e-05 -0.32 1.6
3.76e-05 -0.24 1.4
3.8e-05 -0.16 1.6
3.84e-05 -0.16 1.8
3.88e-05 0 1.8
3.92e-05 0.08 1.8
3.96e-05 0.08 1.8
4e-05 0.16 2
4.04e-05 0.24 2
4.08e-05 0.32 2
4.12e-05 0.32 2
4.16e-05 0.32 2.2
4.2e-05 0.48 2.2
4.24e-05 0.4 2.2
4.28e-05 0.56 2.2
4.32e-05 0.56 2.4
4.36e-05 0.64 2.6
4.4e-05 0.64 2.4
4.44e-05 0.72 2.4
4.48e-05 0.72 2.6
4.52e-05 0.88 2.6
4.56e-05 0.88 2.8
4.6e-05 0.88 2.6
4.64e-05 1.04 2.8
4.68e-05 1.04 2.8
4.72e-05 1.12 2.8
4.76e-05 1.12 2.8
4.8e-05 1.2 2.8
4.84e-05 1.2 3
4.88e-05 1.28 3.2
4.92e-05 1.36 3
4.96e-05 1.36 3.2
5e-05 1.44 3.2
5.04e-05 1.52 3.2
5.08e-05 1.52 3.2
5.12e-05 1.6 3.4
5.16e-05 1.6 3.4
5.2e-05 1.68 3.4
5.24e-05 1.68 3.4
5.28e-05 1.84 3.6
5.32e-05 1.84 3.4
5.36e-05 1.92 3.6
5.4e-05 1.92 3.4
5.44e-05 2 3.4
5.48e-05 2 3.6
5.52e-05 2.08 3.6
