,CH2(Unit:V),CH3(Unit:V)
Frequency:,47.000 kHz,47.000 kHz
Period:,21.277 uS,21.277 uS
PK-PK:,164mV,5.00V
1,0.020,2.360
2,0.028,2.360
3,0.016,2.360
4,0.024,2.400
5,0.012,2.400
6,0.020,2.400
7,0.008,2.400
8,0.020,2.400
9,0.012,2.400
10,0.016,2.440
11,0.004,2.400
12,0.020,2.440
13,0.008,2.440
14,0.016,2.440
15,0.000,2.440
16,0.016,2.440
17,0.000,2.440
18,0.008,2.440
19,0.000,2.440
20,0.012,2.440
21,-0.004,2.400
22,0.008,2.440
23,-0.012,2.400
24,0.000,2.440
25,-0.008,2.400
26,0.000,2.400
27,-0.008,2.400
28,0.000,2.400
29,-0.012,2.360
30,0.004,2.400
31,-0.016,2.360
32,-0.004,2.360
33,-0.016,2.360
34,-0.012,2.360
35,-0.020,2.320
36,-0.008,2.360
37,-0.020,2.320
38,0.000,2.320
39,-0.024,2.280
40,-0.008,2.320
41,-0.024,2.240
42,-0.016,2.280
43,-0.028,2.200
44,-0.016,2.240
45,-0.028,2.200
46,-0.016,2.200
47,-0.032,2.160
48,-0.020,2.200
49,-0.036,2.120
50,-0.024,2.160
51,-0.036,2.080
52,-0.020,2.120
53,-0.036,2.040
54,-0.024,2.080
55,-0.036,2.000
56,-0.028,2.040
57,-0.040,1.960
58,-0.028,2.000
59,-0.044,1.920
60,-0.032,1.960
61,-0.048,1.880
62,-0.032,1.920
63,-0.044,1.840
64,-0.036,1.880
65,-0.044,1.800
66,-0.036,1.840
67,-0.052,1.720
68,-0.044,1.760
69,-0.052,1.680
70,-0.040,1.720
71,-0.048,1.640
72,-0.040,1.680
73,-0.052,1.560
74,-0.044,1.600
75,-0.056,1.520
76,-0.044,1.560
77,-0.060,1.440
78,-0.048,1.520
79,-0.056,1.400
80,-0.044,1.440
81,-0.056,1.320
82,-0.048,1.400
83,-0.064,1.280
84,-0.052,1.320
85,-0.060,1.200
86,-0.052,1.280
87,-0.064,1.160
88,-0.052,1.200
89,-0.064,1.080
90,-0.056,1.120
91,-0.068,1.000
92,-0.056,1.080
93,-0.068,0.960
94,-0.056,1.000
95,-0.064,0.880
96,-0.056,0.960
97,-0.064,0.800
98,-0.060,0.880
99,-0.068,0.760
100,-0.060,0.800
101,-0.072,0.680
102,-0.060,0.720
103,-0.072,0.600
104,-0.060,0.680
105,-0.068,0.520
106,-0.060,0.600
107,-0.068,0.440
108,-0.060,0.520
109,-0.076,0.400
110,-0.064,0.440
111,-0.076,0.320
112,-0.064,0.400
113,-0.072,0.240
114,-0.064,0.320
115,-0.072,0.160
116,-0.064,0.240
117,-0.080,0.080
118,-0.064,0.160
119,-0.076,0.000
120,-0.064,0.080
121,-0.076,-0.040
122,-0.064,0.000
123,-0.072,-0.120
124,-0.064,-0.040
125,-0.076,-0.200
126,-0.068,-0.120
127,-0.076,-0.280
128,-0.068,-0.200
129,-0.076,-0.360
130,-0.064,-0.280
131,-0.076,-0.440
