,CH2(Unit:V),CH3(Unit:V)
Frequency:,68.000 kHz,68.000 kHz
Period:,14.706 uS,14.706 uS
PK-PK:,608mV,4.96V
1,-0.112,1.120
2,-0.096,1.200
3,-0.120,1.040
4,-0.104,1.120
5,-0.128,0.920
6,-0.116,1.000
7,-0.148,0.840
8,-0.128,0.920
9,-0.160,0.720
10,-0.140,0.840
11,-0.168,0.640
12,-0.152,0.720
13,-0.176,0.520
14,-0.160,0.640
15,-0.184,0.440
16,-0.172,0.520
17,-0.196,0.320
18,-0.184,0.440
19,-0.204,0.240
20,-0.196,0.320
21,-0.212,0.120
22,-0.196,0.200
23,-0.224,0.000
24,-0.208,0.120
25,-0.232,-0.080
26,-0.216,0.000
27,-0.236,-0.200
28,-0.228,-0.080
29,-0.244,-0.280
30,-0.232,-0.200
31,-0.252,-0.400
32,-0.240,-0.320
33,-0.260,-0.520
34,-0.244,-0.400
35,-0.268,-0.600
36,-0.256,-0.520
37,-0.268,-0.720
38,-0.260,-0.640
39,-0.272,-0.800
40,-0.260,-0.720
41,-0.280,-0.920
42,-0.268,-0.840
43,-0.284,-1.000
44,-0.276,-0.920
45,-0.288,-1.120
46,-0.280,-1.040
47,-0.288,-1.200
48,-0.280,-1.120
49,-0.292,-1.320
50,-0.284,-1.240
51,-0.296,-1.400
52,-0.288,-1.320
53,-0.296,-1.480
54,-0.288,-1.400
55,-0.300,-1.560
56,-0.288,-1.480
57,-0.296,-1.640
58,-0.288,-1.560
59,-0.300,-1.720
60,-0.288,-1.640
61,-0.300,-1.800
62,-0.288,-1.760
63,-0.296,-1.880
64,-0.284,-1.800
65,-0.292,-1.960
66,-0.284,-1.880
67,-0.292,-2.040
68,-0.284,-1.960
69,-0.292,-2.080
70,-0.280,-2.000
71,-0.288,-2.160
72,-0.276,-2.080
73,-0.284,-2.200
74,-0.268,-2.160
75,-0.276,-2.240
76,-0.272,-2.200
77,-0.276,-2.280
78,-0.264,-2.240
79,-0.284,-2.360
80,-0.252,-2.320
81,-0.268,-2.360
82,-0.240,-2.360
83,-0.264,-2.440
84,-0.244,-2.400
