,CH2(Unit:V),CH3(Unit:V)
Frequency:,73.200 kHz,73.200 kHz
Period:,13.661 uS,13.661 uS
PK-PK:,776mV,4.88V
1,0.368,2.280
2,0.380,2.320
3,0.372,2.320
4,0.380,2.320
5,0.376,2.320
6,0.384,2.360
7,0.376,2.360
8,0.388,2.360
9,0.376,2.360
10,0.388,2.360
11,0.376,2.360
12,0.384,2.360
13,0.364,2.320
14,0.388,2.360
15,0.372,2.320
16,0.380,2.360
17,0.368,2.320
18,0.384,2.320
19,0.364,2.280
20,0.376,2.320
21,0.360,2.240
22,0.368,2.280
23,0.356,2.240
24,0.368,2.240
25,0.352,2.200
26,0.364,2.240
27,0.340,2.120
28,0.356,2.200
29,0.336,2.080
30,0.348,2.160
31,0.328,2.040
32,0.340,2.080
33,0.320,2.000
34,0.332,2.040
35,0.308,1.920
36,0.324,2.000
37,0.296,1.880
38,0.312,1.920
39,0.288,1.800
40,0.300,1.840
41,0.280,1.720
42,0.292,1.800
43,0.264,1.640
44,0.280,1.720
45,0.252,1.560
46,0.268,1.640
47,0.236,1.480
48,0.252,1.560
49,0.224,1.400
50,0.240,1.480
51,0.212,1.280
52,0.228,1.400
53,0.192,1.200
54,0.212,1.280
55,0.180,1.120
56,0.196,1.200
57,0.164,1.000
58,0.180,1.080
59,0.148,0.880
60,0.168,1.000
61,0.128,0.800
62,0.152,0.920
63,0.116,0.680
64,0.132,0.800
65,0.100,0.600
66,0.120,0.680
67,0.072,0.480
68,0.096,0.600
69,0.064,0.360
70,0.096,0.480
71,0.040,0.240
72,0.076,0.360
73,0.032,0.160
74,0.048,0.240
75,0.008,0.040
76,0.036,0.120
77,-0.008,-0.080
78,0.016,0.040
79,-0.024,-0.200
80,0.004,-0.080
81,-0.044,-0.280
82,-0.028,-0.200
83,-0.056,-0.400
84,-0.040,-0.320
85,-0.072,-0.520
86,-0.052,-0.400
87,-0.092,-0.640
88,-0.072,-0.520
89,-0.108,-0.720
90,-0.088,-0.640
91,-0.124,-0.840
92,-0.112,-0.760
93,-0.140,-0.960
94,-0.120,-0.840
95,-0.160,-1.040
96,-0.140,-0.960
97,-0.176,-1.160
98,-0.156,-1.080
99,-0.188,-1.240
100,-0.172,-1.160
101,-0.204,-1.360
102,-0.184,-1.280
103,-0.220,-1.440
104,-0.200,-1.360
105,-0.240,-1.520
106,-0.216,-1.440
107,-0.252,-1.640
108,-0.232,-1.560
109,-0.260,-1.680
110,-0.244,-1.640
111,-0.272,-1.800
112,-0.256,-1.720
113,-0.284,-1.840
114,-0.272,-1.800
115,-0.300,-1.920
116,-0.284,-1.880
117,-0.308,-2.000
118,-0.292,-1.960
119,-0.316,-2.080
120,-0.304,-2.000
121,-0.332,-2.120
122,-0.312,-2.080
123,-0.336,-2.200
124,-0.324,-2.120
125,-0.344,-2.240
126,-0.336,-2.200
127,-0.348,-2.280
128,-0.340,-2.240
129,-0.360,-2.320
130,-0.348,-2.280
131,-0.368,-2.360
132,-0.356,-2.320
133,-0.372,-2.400
134,-0.360,-2.360
135,-0.372,-2.440
136,-0.364,-2.400
137,-0.380,-2.480
138,-0.364,-2.440
139,-0.384,-2.480
140,-0.372,-2.440
141,-0.388,-2.480
142,-0.376,-2.480
143,-0.384,-2.520
144,-0.376,-2.480
145,-0.384,-2.520
146,-0.376,-2.520
147,-0.384,-2.520
148,-0.376,-2.480
149,-0.388,-2.520
150,-0.380,-2.480
151,-0.380,-2.520
152,-0.372,-2.480
153,-0.380,-2.480
154,-0.368,-2.480
155,-0.376,-2.480
156,-0.364,-2.440
157,-0.376,-2.440
158,-0.364,-2.400
159,-0.368,-2.400
160,-0.360,-2.360
161,-0.364,-2.400
162,-0.352,-2.360
163,-0.360,-2.360
164,-0.348,-2.320
165,-0.352,-2.320
166,-0.340,-2.280
167,-0.348,-2.240
168,-0.332,-2.200
169,-0.332,-2.200
170,-0.316,-2.160
171,-0.324,-2.160
172,-0.312,-2.080
173,-0.316,-2.080
174,-0.304,-2.040
175,-0.308,-2.040
176,-0.296,-1.960
177,-0.296,-1.960
178,-0.280,-1.880
179,-0.280,-1.880
180,-0.268,-1.800
181,-0.268,-1.800
182,-0.256,-1.720
183,-0.256,-1.720
184,-0.240,-1.640
185,-0.244,-1.640
186,-0.228,-1.560
187,-0.228,-1.560
188,-0.216,-1.480
189,-0.216,-1.440
190,-0.200,-1.360
191,-0.200,-1.360
192,-0.188,-1.280
193,-0.188,-1.280
194,-0.168,-1.200
195,-0.172,-1.160
196,-0.148,-1.080
197,-0.156,-1.080
198,-0.132,-1.000
199,-0.140,-0.960
200,-0.116,-0.880
201,-0.124,-0.880
202,-0.104,-0.760
203,-0.104,-0.760
204,-0.084,-0.680
205,-0.088,-0.640
206,-0.068,-0.560
207,-0.072,-0.520
208,-0.056,-0.440
209,-0.052,-0.440
210,-0.036,-0.320
211,-0.040,-0.320
212,-0.020,-0.200
213,-0.016,-0.200
214,0.004,-0.120
