                     CH2(Unit:V)     CH3(Unit:V)
Frequency:            78.000 kHz      78.000 kHz
Period:                12.820 uS       12.820 uS
PK-PK:                     520mV           4.92V
1                         -0.116           0.440
2                         -0.104           0.560
3                         -0.104           0.560
4                         -0.092           0.640
5                         -0.096           0.680
6                         -0.080           0.760
7                         -0.084           0.800
8                         -0.068           0.880
9                         -0.072           0.880
10                        -0.060           1.000
11                        -0.060           1.000
12                        -0.044           1.120
13                        -0.048           1.120
14                        -0.036           1.200
15                        -0.036           1.200
16                        -0.016           1.320
17                        -0.024           1.320
18                        -0.008           1.400
19                        -0.008           1.440
20                         0.008           1.520
21                        -0.004           1.520
22                         0.016           1.600
23                         0.012           1.600
24                         0.028           1.680
25                         0.028           1.680
26                         0.044           1.760
27                         0.040           1.800
28                         0.056           1.840
29                         0.052           1.840
30                         0.068           1.920
31                         0.060           1.920
32                         0.076           2.000
33                         0.076           2.000
34                         0.092           2.080
35                         0.088           2.040
36                         0.100           2.120
37                         0.100           2.120
38                         0.112           2.160
39                         0.108           2.160
40                         0.124           2.240
41                         0.120           2.200
42                         0.136           2.280
43                         0.128           2.280
44                         0.144           2.320
45                         0.140           2.280
46                         0.152           2.320
47                         0.144           2.320
48                         0.164           2.360
49                         0.160           2.360
50                         0.176           2.400
51                         0.168           2.360
52                         0.184           2.400
53                         0.180           2.400
54                         0.192           2.400
55                         0.188           2.400
56                         0.196           2.400
57                         0.192           2.400
58                         0.204           2.400
59                         0.204           2.400
60                         0.212           2.400
61                         0.208           2.360
62                         0.220           2.400
63                         0.216           2.360
64                         0.224           2.360
65                         0.216           2.320
66                         0.232           2.360
67                         0.228           2.320
68                         0.236           2.320
69                         0.228           2.240
70                         0.248           2.280
71                         0.236           2.200
72                         0.244           2.240
73                         0.236           2.160
74                         0.248           2.200
75                         0.240           2.120
76                         0.248           2.160
77                         0.244           2.040
78                         0.256           2.120
79                         0.244           2.000
80                         0.256           2.040
81                         0.248           1.920
82                         0.252           2.000
83                         0.248           1.840
84                         0.256           1.920
85                         0.248           1.760
86                         0.256           1.840
87                         0.248           1.680
88                         0.256           1.760
89                         0.244           1.600
90                         0.252           1.680
91                         0.244           1.520
92                         0.252           1.600
93                         0.240           1.400
94                         0.252           1.520
95                         0.236           1.320
96                         0.248           1.400
97                         0.232           1.200
98                         0.244           1.320
99                         0.228           1.120
100                        0.240           1.200
101                        0.224           1.000
102                        0.232           1.120
103                        0.220           0.880
104                        0.232           1.000
105                        0.212           0.760
106                        0.224           0.880
107                        0.204           0.680
108                        0.216           0.760
109                        0.192           0.520
110                        0.212           0.640
111                        0.192           0.440
112                        0.208           0.520
113                        0.184           0.320
114                        0.196           0.400
115                        0.176           0.200
116                        0.188           0.280
117                        0.164           0.080
118                        0.176           0.160
119                        0.156          -0.040
120                        0.172           0.040
121                        0.148          -0.160
122                        0.164          -0.080
123                        0.136          -0.280
124                        0.148          -0.200
125                        0.128          -0.400
126                        0.144          -0.320
127                        0.116          -0.560
128                        0.132          -0.440
129                        0.108          -0.640
130                        0.120          -0.560
131                        0.092          -0.760
132                        0.108          -0.680
133                        0.084          -0.880
134                        0.096          -0.760
135                        0.072          -1.000
136                        0.084          -0.920
137                        0.060          -1.120
138                        0.072          -1.000
139                        0.048          -1.200
140                        0.060          -1.120
141                        0.032          -1.320
142                        0.052          -1.240
143                        0.020          -1.440
144                        0.036          -1.320
145                        0.012          -1.520
146                        0.020          -1.440
147                        0.000          -1.600
148                        0.012          -1.520
149                       -0.016          -1.720
150                       -0.004          -1.640
151                       -0.032          -1.800
152                       -0.012          -1.720
153                       -0.040          -1.880
154                       -0.024          -1.800
155                       -0.052          -1.960
156                       -0.036          -1.880
157                       -0.064          -2.040
158                       -0.044          -1.960
159                       -0.080          -2.120
160                       -0.056          -2.040
161                       -0.084          -2.160
162                       -0.076          -2.120
163                       -0.096          -2.240
164                       -0.084          -2.200
165                       -0.108          -2.280
166                       -0.096          -2.240
167                       -0.124          -2.360
168                       -0.104          -2.320
169                       -0.132          -2.400
170                       -0.116          -2.320
171                       -0.140          -2.440
172                       -0.128          -2.400
173                       -0.152          -2.440
174                       -0.136          -2.440
175                       -0.164          -2.480
176                       -0.148          -2.440
177                       -0.172          -2.520
178                       -0.160          -2.480
179                       -0.180          -2.520
180                       -0.168          -2.480
181                       -0.188          -2.520
182                       -0.176          -2.520
183                       -0.196          -2.520
184                       -0.184          -2.520
185                       -0.208          -2.520
186                       -0.192          -2.520
187                       -0.212          -2.520
188                       -0.200          -2.520
189                       -0.220          -2.520
190                       -0.204          -2.520
191                       -0.224          -2.520
192                       -0.208          -2.480
193                       -0.232          -2.480
194                       -0.220          -2.480
195                       -0.236          -2.440
196                       -0.228          -2.440
197                       -0.240          -2.440
198                       -0.232          -2.400
199                       -0.244          -2.400
200                       -0.232          -2.360
201                       -0.248          -2.360
202                       -0.236          -2.280
203                       -0.252          -2.280
204                       -0.244          -2.240
205                       -0.252          -2.240
206                       -0.244          -2.160
207                       -0.256          -2.200
208                       -0.244          -2.120
209                       -0.256          -2.120
210                       -0.244          -2.040
211                       -0.256          -2.040
212                       -0.248          -2.000
213                       -0.260          -1.960
214                       -0.244          -1.880
215                       -0.256          -1.880
216                       -0.244          -1.840
217                       -0.256          -1.800
218                       -0.244          -1.720
219                       -0.252          -1.720
220                       -0.244          -1.640
221                       -0.252          -1.640
222                       -0.240          -1.560
223                       -0.244          -1.520
224                       -0.236          -1.440
225                       -0.244          -1.440
226                       -0.232          -1.360
227                       -0.240          -1.320
228                       -0.232          -1.240
229                       -0.236          -1.240
230                       -0.224          -1.120
231                       -0.232          -1.120
232                       -0.220          -1.040
233                       -0.224          -1.000
234                       -0.212          -0.920
235                       -0.216          -0.880
236                       -0.208          -0.800
237                       -0.212          -0.800
238                       -0.204          -0.680
239                       -0.204          -0.680
240                       -0.192          -0.560
241                       -0.196          -0.560
242                       -0.180          -0.440
243                       -0.188          -0.440
244                       -0.176          -0.320
245                       -0.180          -0.320
246                       -0.168          -0.200
247                       -0.176          -0.200
248                       -0.160          -0.080
249                       -0.160          -0.080
250                       -0.148           0.040
251                       -0.152           0.040
252                       -0.136           0.160
253                       -0.140           0.160
254                       -0.128           0.280
255                       -0.132           0.280
256                       -0.116           0.400
257                       -0.124           0.400
258                       -0.104           0.520
