,CH2(Unit:V),CH3(Unit:V)
Frequency:,41.000 kHz,41.000 kHz
Period:,24.390 uS,24.390 uS
PK-PK:,160mV,5.04V
1,0.056,-1.640
2,0.064,-1.560
3,0.056,-1.560
4,0.072,-1.480
5,0.056,-1.440
6,0.072,-1.360
7,0.064,-1.360
8,0.072,-1.240
9,0.064,-1.240
10,0.080,-1.120
11,0.064,-1.120
12,0.080,-1.000
13,0.064,-1.000
14,0.080,-0.880
15,0.072,-0.880
16,0.080,-0.760
17,0.072,-0.760
18,0.080,-0.640
19,0.072,-0.640
20,0.088,-0.520
21,0.072,-0.520
22,0.080,-0.400
23,0.072,-0.400
24,0.088,-0.280
25,0.072,-0.280
26,0.088,-0.160
27,0.080,-0.120
28,0.088,0.000
29,0.072,0.000
30,0.080,0.120
31,0.080,0.120
32,0.088,0.240
33,0.080,0.240
34,0.088,0.360
35,0.072,0.400
36,0.088,0.480
37,0.072,0.520
38,0.088,0.600
39,0.072,0.640
40,0.080,0.760
41,0.072,0.760
42,0.080,0.880
43,0.072,0.880
44,0.088,1.000
45,0.064,1.000
46,0.080,1.080
47,0.072,1.120
48,0.080,1.200
49,0.064,1.240
50,0.072,1.320
51,0.064,1.320
52,0.072,1.440
53,0.064,1.440
54,0.080,1.560
55,0.056,1.560
56,0.072,1.640
57,0.056,1.640
58,0.072,1.720
59,0.056,1.760
60,0.064,1.800
61,0.056,1.840
62,0.072,1.920
63,0.048,1.920
64,0.064,2.000
65,0.048,2.000
66,0.056,2.080
67,0.040,2.080
68,0.056,2.120
69,0.048,2.160
70,0.056,2.200
71,0.032,2.200
72,0.048,2.280
73,0.032,2.280
74,0.048,2.320
75,0.032,2.320
76,0.048,2.360
77,0.024,2.360
78,0.040,2.400
79,0.024,2.400
80,0.040,2.440
81,0.024,2.440
82,0.032,2.480
83,0.024,2.480
84,0.032,2.480
85,0.016,2.480
86,0.024,2.480
87,0.008,2.480
88,0.024,2.520
89,0.008,2.520
90,0.016,2.520
91,0.008,2.480
92,0.016,2.520
93,0.000,2.480
94,0.016,2.520
95,0.000,2.480
96,0.008,2.480
97,-0.008,2.440
98,0.000,2.480
99,-0.008,2.400
100,0.008,2.440
101,-0.016,2.360
102,-0.008,2.400
103,-0.016,2.320
104,0.000,2.360
105,-0.016,2.280
106,-0.008,2.320
107,-0.024,2.240
108,-0.008,2.280
109,-0.024,2.160
110,-0.016,2.240
111,-0.032,2.080
112,-0.024,2.160
113,-0.032,2.040
114,-0.024,2.080
115,-0.040,1.960
116,-0.032,2.040
117,-0.040,1.880
118,-0.024,1.960
119,-0.048,1.760
120,-0.032,1.840
121,-0.048,1.680
122,-0.032,1.760
123,-0.056,1.600
124,-0.040,1.680
125,-0.048,1.480
126,-0.040,1.560
127,-0.056,1.360
128,-0.040,1.480
129,-0.056,1.280
130,-0.040,1.360
131,-0.056,1.160
132,-0.048,1.240
133,-0.064,1.040
134,-0.048,1.120
135,-0.064,0.920
136,-0.048,1.040
137,-0.064,0.800
138,-0.056,0.920
139,-0.064,0.680
140,-0.056,0.800
141,-0.064,0.560
142,-0.056,0.680
143,-0.072,0.400
144,-0.048,0.520
145,-0.064,0.280
146,-0.056,0.400
147,-0.072,0.160
148,-0.048,0.280
149,-0.072,0.040
150,-0.048,0.160
151,-0.064,-0.080
152,-0.056,0.040
153,-0.064,-0.240
154,-0.056,-0.120
155,-0.072,-0.360
156,-0.048,-0.240
157,-0.064,-0.480
158,-0.056,-0.360
159,-0.064,-0.600
160,-0.056,-0.480
161,-0.072,-0.720
162,-0.056,-0.600
163,-0.072,-0.840
164,-0.056,-0.760
165,-0.064,-0.960
166,-0.056,-0.880
167,-0.064,-1.080
168,-0.056,-1.000
169,-0.056,-1.200
170,-0.048,-1.120
171,-0.064,-1.320
172,-0.048,-1.200
173,-0.064,-1.440
174,-0.048,-1.320
175,-0.064,-1.520
176,-0.048,-1.440
177,-0.048,-1.640
178,-0.040,-1.520
179,-0.056,-1.720
180,-0.040,-1.640
181,-0.048,-1.800
182,-0.040,-1.720
183,-0.048,-1.920
184,-0.032,-1.840
185,-0.048,-1.960
186,-0.032,-1.920
187,-0.040,-2.040
188,-0.032,-2.000
189,-0.040,-2.120
190,-0.024,-2.040
191,-0.032,-2.200
192,-0.024,-2.120
193,-0.032,-2.240
194,-0.024,-2.200
195,-0.024,-2.320
196,-0.016,-2.240
197,-0.032,-2.360
198,-0.016,-2.320
199,-0.016,-2.400
200,-0.008,-2.360
201,-0.024,-2.440
202,-0.008,-2.400
203,-0.016,-2.440
204,0.000,-2.440
205,-0.016,-2.480
206,0.000,-2.440
207,-0.008,-2.480
208,0.008,-2.480
209,-0.008,-2.520
210,0.008,-2.480
211,0.000,-2.480
212,0.016,-2.480
213,0.000,-2.520
214,0.016,-2.480
215,0.008,-2.480
216,0.024,-2.480
217,0.008,-2.480
218,0.024,-2.440
219,0.016,-2.440
220,0.024,-2.440
221,0.016,-2.440
222,0.024,-2.400
223,0.016,-2.400
224,0.032,-2.360
225,0.024,-2.360
226,0.032,-2.320
227,0.024,-2.320
228,0.040,-2.280
229,0.032,-2.240
230,0.040,-2.200
231,0.032,-2.200
232,0.048,-2.160
233,0.040,-2.160
234,0.048,-2.080
235,0.040,-2.080
236,0.048,-2.000
237,0.040,-2.000
238,0.056,-1.920
239,0.048,-1.920
240,0.056,-1.840
241,0.048,-1.840
242,0.056,-1.760
243,0.048,-1.760
244,0.064,-1.640
245,0.056,-1.640
246,0.072,-1.560
247,0.048,-1.560
248,0.072,-1.440
249,0.056,-1.440
250,0.072,-1.360
