,CH2(Unit:V),CH3(Unit:V)
Frequency:,86.000 kHz,86.000 kHz
Period:,11.628 uS,11.628 uS
PK-PK:,160mV,5.04V
1,-0.020,-2.480
2,0.000,-2.480
3,-0.020,-2.520
4,0.000,-2.480
5,-0.020,-2.520
6,0.000,-2.480
7,-0.020,-2.520
8,-0.020,-2.520
9,-0.020,-2.520
10,-0.020,-2.480
11,-0.020,-2.480
12,-0.020,-2.480
13,-0.020,-2.480
14,-0.020,-2.440
15,-0.020,-2.440
16,-0.020,-2.440
17,-0.040,-2.440
18,-0.020,-2.400
19,-0.040,-2.400
20,-0.020,-2.320
21,-0.040,-2.320
22,-0.040,-2.280
23,-0.040,-2.280
24,-0.040,-2.240
25,-0.040,-2.240
26,-0.040,-2.160
27,-0.040,-2.160
28,-0.040,-2.080
29,-0.060,-2.080
30,-0.040,-2.000
31,-0.060,-2.000
32,-0.040,-1.920
33,-0.060,-1.920
34,-0.040,-1.840
35,-0.060,-1.840
36,-0.040,-1.760
37,-0.060,-1.760
38,-0.040,-1.640
39,-0.060,-1.640
40,-0.060,-1.560
41,-0.060,-1.520
42,-0.040,-1.440
43,-0.060,-1.440
44,-0.060,-1.320
45,-0.060,-1.320
46,-0.060,-1.200
47,-0.060,-1.200
48,-0.060,-1.080
49,-0.060,-1.080
50,-0.060,-0.960
51,-0.060,-0.960
52,-0.060,-0.840
53,-0.060,-0.840
54,-0.060,-0.720
55,-0.080,-0.720
56,-0.060,-0.560
57,-0.060,-0.560
58,-0.060,-0.440
59,-0.060,-0.440
60,-0.060,-0.320
61,-0.060,-0.280
62,-0.060,-0.200
63,-0.060,-0.160
64,-0.060,-0.040
65,-0.060,-0.040
66,-0.060,0.080
67,-0.060,0.120
68,-0.060,0.240
69,-0.060,0.240
70,-0.060,0.360
71,-0.060,0.360
72,-0.060,0.520
73,-0.060,0.520
74,-0.060,0.640
75,-0.060,0.640
76,-0.040,0.760
77,-0.060,0.760
78,-0.040,0.880
79,-0.060,0.880
80,-0.040,1.000
81,-0.060,1.040
82,-0.040,1.120
83,-0.060,1.160
84,-0.040,1.240
85,-0.040,1.280
86,-0.040,1.360
87,-0.040,1.360
88,-0.040,1.480
89,-0.040,1.480
90,-0.040,1.600
91,-0.040,1.600
92,-0.040,1.680
93,-0.040,1.720
94,-0.020,1.800
95,-0.040,1.800
96,-0.020,1.880
97,-0.040,1.880
98,-0.020,1.960
99,-0.040,1.960
100,-0.020,2.040
101,-0.020,2.040
102,-0.020,2.120
103,-0.020,2.120
104,-0.020,2.200
105,-0.020,2.200
106,-0.020,2.240
107,-0.020,2.240
108,0.000,2.320
109,-0.020,2.320
110,0.000,2.360
111,-0.020,2.360
