0 2 3.36
1e-05 2 3.36
2e-05 -4.32 -3.36
3e-05 -4.4 -3.44
4e-05 -4.48 -3.52
5e-05 -4.56 -3.6
6e-05 -4.56 -3.68
7e-05 -4.64 -3.68
8e-05 -4.64 -3.76
9e-05 -4.8 -3.84
0.0001 -4.72 -3.92
0.00011 -4.8 -4
0.00012 -4.88 -4
0.00013 -4.88 -4.08
0.00014 -4.88 -4.16
0.00015 -4.96 -4.24
0.00016 -4.96 -4.24
0.00017 -4.96 -4.24
0.00018 -4.96 -4.4
0.00019 -5.12 -4.32
0.0002 -5.12 -4.4
0.00021 -5.2 -4.48
0.00022 -5.2 -4.48
0.00023 -5.2 -4.56
0.00024 -5.28 -4.56
0.00025 -5.2 -4.64
0.00026 -5.28 -4.72
0.00027 -5.28 -4.72
0.00028 -5.28 -4.8
0.00029 -5.36 -4.88
0.0003 -5.36 -4.88
0.00031 -5.44 -4.96
0.00032 -5.44 -4.96
0.00033 -5.44 -5.04
0.00034 -5.44 -5.04
0.00035 -5.52 -5.04
0.00036 -5.52 -5.04
0.00037 -5.52 -5.12
0.00038 -5.52 -5.2
0.00039 -5.52 -5.2
0.0004 -5.6 -5.28
0.00041 -5.6 -5.28
0.00042 -5.6 -5.36
0.00043 -5.6 -5.36
0.00044 -5.6 -5.44
0.00045 -5.6 -5.44
0.00046 -5.6 -5.44
0.00047 -5.6 -5.44
0.00048 -5.6 -5.52
0.00049 -5.6 -5.44
0.0005 -5.6 -5.52
0.00051 -5.6 -5.52
0.00052 -5.6 -5.52
0.00053 -5.6 -5.52
0.00054 -5.6 -5.52
0.00055 -5.6 -5.6
0.00056 -5.6 -5.6
0.00057 -5.6 -5.68
0.00058 -5.6 -5.6
0.00059 -5.6 -5.68
0.0006 -5.6 -5.68
0.00061 -5.52 -5.68
0.00062 -5.6 -5.68
0.00063 -5.6 -5.68
0.00064 -5.52 -5.68
0.00065 -5.52 -5.76
0.00066 -5.52 -5.76
0.00067 -5.52 -5.68
0.00068 -5.52 -5.68
0.00069 -5.44 -5.68
0.0007 -5.44 -5.76
0.00071 -5.44 -5.76
0.00072 -5.44 -5.76
0.00073 -5.44 -5.76
0.00074 -5.36 -5.76
0.00075 -5.36 -5.76
0.00076 -5.28 -5.68
0.00077 -5.28 -5.68
0.00078 -5.28 -5.68
0.00079 -5.28 -5.68
0.0008 -5.28 -5.68
0.00081 -5.2 -5.68
0.00082 -5.2 -5.68
0.00083 -5.12 -5.6
0.00084 -5.12 -5.52
0.00085 -5.12 -5.6
0.00086 -5.12 -5.6
0.00087 -4.96 -5.6
0.00088 -4.96 -5.6
0.00089 -4.88 -5.6
0.0009 -4.88 -5.52
0.00091 -4.88 -5.52
0.00092 -4.8 -5.52
0.00093 -4.8 -5.44
0.00094 -4.8 -5.44
0.00095 -4.64 -5.44
0.00096 -4.64 -5.36
0.00097 -4.56 -5.28
0.00098 -4.56 -5.2
0.00099 -4.48 -5.2
0.001 -4.48 -5.2
0.00101 -4.4 -5.2
0.00102 -4.32 -5.2
0.00103 -4.32 -5.2
0.00104 -4.24 -5.2
0.00105 -4.24 -5.12
0.00106 -4.16 -5.12
0.00107 -4.08 -5.04
0.00108 -4 -5.04
0.00109 -4 -4.96
0.0011 -3.92 -4.88
0.00111 -3.84 -4.88
0.00112 -3.84 -4.8
0.00113 -3.76 -4.8
0.00114 -3.68 -4.72
0.00115 -3.68 -4.72
0.00116 -3.6 -4.64
0.00117 -3.6 -4.56
0.00118 -3.52 -4.56
0.00119 -3.36 -4.56
0.0012 -3.36 -4.48
0.00121 -3.28 -4.4
0.00122 -3.28 -4.4
0.00123 -3.2 -4.32
0.00124 -3.04 -4.24
0.00125 -3.04 -4.24
0.00126 -3.04 -4.16
0.00127 -2.88 -4.08
0.00128 -2.88 -4
0.00129 -2.8 -3.92
0.0013 -2.72 -3.92
0.00131 -2.64 -3.84
0.00132 -2.56 -3.84
0.00133 -2.48 -3.76
0.00134 -2.4 -3.68
0.00135 -2.4 -3.68
0.00136 -2.32 -3.6
0.00137 -2.24 -3.52
0.00138 -2.16 -3.44
0.00139 -2.08 -3.44
0.0014 -2 -3.28
0.00141 -1.92 -3.2
0.00142 -1.92 -3.2
0.00143 -1.76 -3.12
0.00144 -1.76 -3.04
0.00145 -1.68 -2.96
0.00146 -1.6 -2.88
0.00147 -1.52 -2.88
0.00148 -1.44 -2.8
0.00149 -1.36 -2.72
0.0015 -1.36 -2.64
0.00151 -1.28 -2.56
0.00152 -1.12 -2.56
0.00153 -1.04 -2.48
0.00154 -0.96 -2.32
0.00155 -0.96 -2.32
0.00156 -0.8 -2.24
0.00157 -0.8 -2.16
0.00158 -0.72 -2.08
0.00159 -0.64 -2
0.0016 -0.48 -1.92
0.00161 -0.48 -1.92
0.00162 -0.4 -1.76
0.00163 -0.32 -1.68
0.00164 -0.16 -1.68
0.00165 -0.16 -1.6
0.00166 0 -1.52
0.00167 0.08 -1.36
0.00168 0.08 -1.36
0.00169 0.24 -1.28
0.0017 0.32 -1.2
0.00171 0.4 -1.04
0.00172 0.4 -1.04
0.00173 0.56 -0.96
0.00174 0.56 -0.8
0.00175 0.72 -0.8
0.00176 0.72 -0.72
0.00177 0.8 -0.64
0.00178 0.88 -0.56
0.00179 0.96 -0.48
0.0018 1.04 -0.4
0.00181 1.12 -0.32
0.00182 1.2 -0.24
0.00183 1.28 -0.16
0.00184 1.28 -0.16
0.00185 1.44 0.08
0.00186 1.52 0.08
0.00187 1.52 0.16
0.00188 1.6 0.24
0.00189 1.68 0.4
0.0019 1.84 0.48
0.00191 1.84 0.56
0.00192 1.92 0.64
0.00193 2 0.72
0.00194 2 0.8
0.00195 2.16 0.88
0.00196 2.24 0.96
0.00197 2.32 1.04
0.00198 2.32 1.04
0.00199 2.48 1.12
0.002 2.48 1.2
0.00201 2.48 1.28
0.00202 2.64 1.28
0.00203 2.64 1.36
0.00204 2.8 1.44
0.00205 2.8 1.52
0.00206 2.88 1.6
0.00207 2.96 1.68
