,CH2(Unit:V),CH3(Unit:V)
Frequency:,70.600 kHz,70.600 kHz
Period:,14.164 uS,14.164 uS
PK-PK:,744mV,4.88V
1,0.212,2.120
2,0.228,2.160
3,0.196,2.080
4,0.212,2.120
5,0.180,2.040
6,0.196,2.080
7,0.168,1.960
8,0.180,2.040
9,0.152,1.920
10,0.168,1.960
11,0.140,1.840
12,0.160,1.920
13,0.120,1.800
14,0.140,1.840
15,0.112,1.720
16,0.128,1.760
17,0.092,1.640
18,0.108,1.680
19,0.080,1.560
20,0.092,1.600
21,0.060,1.480
22,0.076,1.520
23,0.044,1.360
24,0.064,1.440
25,0.032,1.280
26,0.044,1.360
27,0.016,1.200
28,0.028,1.280
29,-0.004,1.120
30,0.016,1.200
31,-0.028,1.000
32,-0.004,1.080
33,-0.040,0.920
34,-0.016,1.000
35,-0.052,0.800
36,-0.032,0.920
37,-0.068,0.720
38,-0.044,0.800
39,-0.084,0.600
40,-0.068,0.720
41,-0.100,0.520
42,-0.084,0.600
43,-0.116,0.400
44,-0.100,0.480
45,-0.132,0.280
46,-0.112,0.400
47,-0.144,0.200
48,-0.128,0.280
49,-0.160,0.080
50,-0.140,0.160
51,-0.176,-0.040
52,-0.164,0.080
53,-0.192,-0.120
54,-0.172,-0.040
55,-0.200,-0.240
56,-0.188,-0.160
57,-0.216,-0.360
58,-0.200,-0.240
59,-0.228,-0.480
60,-0.216,-0.360
61,-0.240,-0.560
62,-0.228,-0.480
63,-0.252,-0.680
64,-0.236,-0.560
65,-0.268,-0.760
66,-0.252,-0.680
67,-0.276,-0.880
68,-0.264,-0.800
69,-0.284,-1.000
70,-0.276,-0.880
71,-0.296,-1.080
72,-0.280,-1.000
73,-0.304,-1.200
74,-0.292,-1.080
75,-0.316,-1.280
76,-0.304,-1.200
77,-0.320,-1.360
78,-0.312,-1.280
79,-0.332,-1.480
80,-0.316,-1.360
81,-0.336,-1.560
82,-0.320,-1.480
83,-0.344,-1.640
84,-0.336,-1.560
85,-0.352,-1.720
86,-0.340,-1.640
87,-0.356,-1.800
88,-0.344,-1.720
89,-0.360,-1.880
90,-0.348,-1.800
91,-0.364,-1.960
92,-0.352,-1.880
93,-0.364,-2.000
94,-0.360,-1.960
95,-0.364,-2.080
96,-0.356,-2.000
97,-0.372,-2.120
98,-0.360,-2.080
99,-0.368,-2.200
100,-0.364,-2.120
101,-0.372,-2.240
102,-0.360,-2.200
103,-0.372,-2.280
104,-0.360,-2.240
105,-0.368,-2.320
106,-0.356,-2.280
107,-0.368,-2.360
108,-0.360,-2.320
109,-0.364,-2.400
110,-0.352,-2.360
111,-0.360,-2.440
112,-0.348,-2.400
