,CH2(Unit:V),CH3(Unit:V)
Frequency:,55.500 kHz,55.500 kHz
Period:,18.018 uS,18.018 uS
PK-PK:,260mV,5.00V
1,-0.040,-1.640
2,-0.028,-1.600
3,-0.036,-1.600
4,-0.028,-1.520
5,-0.036,-1.520
6,-0.020,-1.440
7,-0.032,-1.440
8,-0.016,-1.400
9,-0.024,-1.360
10,-0.012,-1.320
11,-0.020,-1.320
12,-0.012,-1.240
13,-0.016,-1.240
14,-0.008,-1.160
15,-0.016,-1.160
16,0.000,-1.080
17,-0.004,-1.080
18,0.004,-1.000
19,0.000,-1.000
20,0.008,-0.920
21,0.000,-0.920
22,0.008,-0.840
23,0.004,-0.840
24,0.016,-0.760
25,0.004,-0.760
26,0.020,-0.680
27,0.012,-0.680
28,0.024,-0.600
29,0.016,-0.560
30,0.028,-0.480
31,0.020,-0.480
32,0.032,-0.400
33,0.024,-0.400
34,0.036,-0.320
35,0.028,-0.320
36,0.040,-0.240
37,0.032,-0.240
38,0.044,-0.160
39,0.032,-0.160
40,0.048,-0.080
41,0.040,-0.080
42,0.048,0.000
43,0.048,0.040
44,0.056,0.120
45,0.048,0.120
46,0.056,0.200
47,0.052,0.200
48,0.060,0.280
49,0.056,0.280
50,0.064,0.360
51,0.060,0.360
52,0.072,0.440
53,0.064,0.440
54,0.072,0.520
55,0.060,0.520
56,0.076,0.600
57,0.064,0.640
58,0.076,0.680
59,0.072,0.680
60,0.080,0.760
61,0.076,0.800
62,0.088,0.840
63,0.080,0.840
64,0.088,0.960
65,0.076,0.960
66,0.088,1.000
67,0.084,1.000
68,0.092,1.080
69,0.088,1.120
70,0.100,1.160
71,0.092,1.160
72,0.100,1.240
73,0.088,1.240
74,0.100,1.320
75,0.088,1.320
76,0.104,1.400
77,0.092,1.400
78,0.112,1.440
79,0.096,1.440
80,0.112,1.520
81,0.096,1.520
82,0.108,1.600
83,0.100,1.600
84,0.112,1.680
85,0.104,1.640
86,0.116,1.720
87,0.100,1.720
88,0.116,1.760
89,0.104,1.800
90,0.120,1.840
91,0.108,1.840
92,0.116,1.880
93,0.108,1.880
94,0.116,1.920
95,0.112,1.920
96,0.124,2.000
97,0.112,2.000
98,0.120,2.040
99,0.112,2.040
100,0.120,2.080
101,0.112,2.080
102,0.120,2.120
103,0.112,2.120
104,0.128,2.160
105,0.112,2.160
106,0.128,2.200
107,0.112,2.200
108,0.124,2.240
109,0.112,2.240
110,0.124,2.240
111,0.116,2.240
112,0.128,2.280
113,0.116,2.280
114,0.124,2.320
115,0.112,2.320
116,0.124,2.360
117,0.108,2.320
118,0.120,2.360
119,0.108,2.360
120,0.124,2.360
121,0.112,2.360
122,0.124,2.400
123,0.112,2.400
124,0.120,2.400
125,0.108,2.400
126,0.116,2.400
127,0.104,2.400
128,0.120,2.400
129,0.108,2.400
130,0.116,2.400
131,0.108,2.400
132,0.112,2.440
133,0.100,2.400
134,0.112,2.400
135,0.100,2.400
136,0.112,2.400
137,0.096,2.400
138,0.112,2.400
139,0.096,2.360
140,0.108,2.400
141,0.096,2.360
142,0.108,2.400
143,0.088,2.360
144,0.100,2.360
145,0.088,2.320
146,0.100,2.360
147,0.092,2.320
148,0.100,2.320
149,0.084,2.280
150,0.096,2.280
151,0.080,2.240
152,0.088,2.280
153,0.080,2.200
154,0.092,2.240
155,0.080,2.160
156,0.088,2.200
157,0.072,2.120
158,0.084,2.160
159,0.068,2.080
160,0.080,2.120
161,0.068,2.040
162,0.076,2.080
163,0.064,2.000
164,0.076,2.040
165,0.060,1.960
166,0.072,2.000
167,0.052,1.880
168,0.072,1.960
169,0.052,1.840
170,0.064,1.880
171,0.052,1.800
172,0.060,1.840
173,0.044,1.720
174,0.060,1.800
175,0.040,1.680
176,0.056,1.720
177,0.036,1.600
178,0.048,1.680
179,0.036,1.560
180,0.044,1.600
181,0.032,1.480
182,0.044,1.560
183,0.028,1.400
184,0.040,1.480
185,0.020,1.360
186,0.032,1.400
187,0.020,1.280
188,0.028,1.320
189,0.016,1.200
190,0.028,1.280
191,0.012,1.120
192,0.024,1.200
193,0.004,1.040
194,0.020,1.120
195,0.000,0.960
196,0.012,1.040
197,-0.004,0.880
198,0.008,0.960
199,-0.008,0.800
200,0.008,0.880
201,-0.008,0.720
202,0.004,0.800
203,-0.012,0.640
204,-0.008,0.720
205,-0.016,0.560
206,-0.008,0.640
207,-0.024,0.480
208,-0.008,0.560
209,-0.028,0.400
210,-0.016,0.480
211,-0.028,0.280
212,-0.020,0.400
213,-0.032,0.200
214,-0.024,0.280
215,-0.036,0.120
216,-0.024,0.200
217,-0.040,0.040
218,-0.028,0.120
219,-0.048,-0.040
220,-0.036,0.040
221,-0.052,-0.120
222,-0.044,-0.040
223,-0.052,-0.200
224,-0.040,-0.120
225,-0.056,-0.280
226,-0.044,-0.240
227,-0.064,-0.400
228,-0.052,-0.320
229,-0.064,-0.480
230,-0.056,-0.400
231,-0.068,-0.560
232,-0.056,-0.480
233,-0.072,-0.640
234,-0.060,-0.560
235,-0.076,-0.720
236,-0.064,-0.640
237,-0.084,-0.800
238,-0.068,-0.720
239,-0.080,-0.880
240,-0.072,-0.800
241,-0.080,-0.960
242,-0.072,-0.920
243,-0.084,-1.040
244,-0.076,-0.960
245,-0.092,-1.120
246,-0.080,-1.080
247,-0.092,-1.200
248,-0.080,-1.120
249,-0.096,-1.280
250,-0.080,-1.200
251,-0.100,-1.360
252,-0.088,-1.280
253,-0.104,-1.440
254,-0.088,-1.360
255,-0.104,-1.520
256,-0.092,-1.440
257,-0.108,-1.560
258,-0.092,-1.520
259,-0.104,-1.640
260,-0.096,-1.560
261,-0.108,-1.680
262,-0.100,-1.640
263,-0.112,-1.760
264,-0.100,-1.720
265,-0.116,-1.840
266,-0.104,-1.760
267,-0.112,-1.880
268,-0.104,-1.840
269,-0.116,-1.960
270,-0.104,-1.880
271,-0.120,-2.000
272,-0.108,-1.960
273,-0.116,-2.040
274,-0.108,-2.000
275,-0.116,-2.120
276,-0.108,-2.040
277,-0.120,-2.160
278,-0.108,-2.120
279,-0.132,-2.200
280,-0.104,-2.160
281,-0.124,-2.240
282,-0.112,-2.200
283,-0.120,-2.280
284,-0.112,-2.240
285,-0.124,-2.320
286,-0.112,-2.280
287,-0.124,-2.360
288,-0.112,-2.320
289,-0.124,-2.400
290,-0.112,-2.360
