,CH2(Unit:V),CH3(Unit:V)
Frequency:,83.000 kHz,83.000 kHz
Period:,12.048 uS,12.048 uS
PK-PK:,248mV,5.00V
1,-0.088,-2.120
2,-0.080,-2.080
3,-0.096,-2.040
4,-0.088,-2.000
5,-0.104,-1.960
6,-0.088,-1.920
7,-0.104,-1.920
8,-0.096,-1.840
9,-0.104,-1.800
10,-0.096,-1.720
11,-0.104,-1.720
12,-0.096,-1.640
13,-0.104,-1.640
14,-0.104,-1.520
15,-0.112,-1.520
16,-0.104,-1.440
17,-0.112,-1.400
18,-0.104,-1.320
19,-0.112,-1.320
20,-0.104,-1.200
21,-0.112,-1.200
22,-0.104,-1.080
23,-0.112,-1.080
24,-0.104,-0.960
25,-0.112,-0.960
26,-0.104,-0.840
27,-0.112,-0.840
28,-0.104,-0.720
29,-0.112,-0.720
30,-0.104,-0.600
31,-0.112,-0.600
32,-0.104,-0.480
33,-0.112,-0.480
34,-0.096,-0.360
35,-0.112,-0.320
36,-0.096,-0.240
37,-0.104,-0.200
38,-0.096,-0.080
39,-0.104,-0.080
40,-0.096,0.040
41,-0.096,0.040
42,-0.088,0.160
43,-0.096,0.200
44,-0.096,0.320
45,-0.096,0.320
46,-0.088,0.440
47,-0.088,0.440
48,-0.080,0.560
49,-0.088,0.560
50,-0.080,0.680
51,-0.088,0.680
52,-0.080,0.800
53,-0.080,0.800
54,-0.072,0.920
55,-0.072,0.920
56,-0.064,1.040
57,-0.072,1.080
58,-0.064,1.160
59,-0.072,1.160
60,-0.064,1.280
61,-0.064,1.280
62,-0.056,1.400
63,-0.056,1.400
64,-0.048,1.480
65,-0.048,1.520
66,-0.040,1.600
67,-0.048,1.600
68,-0.040,1.680
69,-0.040,1.720
70,-0.032,1.800
71,-0.040,1.800
72,-0.024,1.880
73,-0.032,1.880
74,-0.024,1.960
75,-0.024,1.960
76,-0.016,2.040
77,-0.024,2.040
78,-0.008,2.120
79,-0.016,2.120
80,-0.008,2.200
81,-0.008,2.200
82,0.000,2.240
83,0.000,2.240
84,0.008,2.280
85,0.000,2.320
86,0.016,2.360
87,0.008,2.360
88,0.016,2.400
89,0.016,2.400
90,0.024,2.440
91,0.024,2.440
92,0.032,2.440
93,0.024,2.440
94,0.032,2.480
95,0.024,2.480
96,0.040,2.480
97,0.040,2.480
98,0.048,2.520
99,0.040,2.520
100,0.056,2.520
101,0.048,2.480
102,0.056,2.520
103,0.056,2.480
104,0.064,2.520
105,0.056,2.480
106,0.072,2.480
107,0.064,2.440
108,0.072,2.480
109,0.064,2.400
110,0.080,2.440
111,0.072,2.400
112,0.080,2.440
113,0.072,2.320
114,0.080,2.360
115,0.080,2.280
116,0.088,2.320
117,0.080,2.240
118,0.096,2.280
119,0.088,2.160
120,0.104,2.240
121,0.088,2.120
122,0.104,2.160
123,0.096,2.040
124,0.104,2.080
125,0.104,1.960
126,0.112,2.000
127,0.104,1.840
128,0.112,1.960
129,0.104,1.760
130,0.112,1.840
131,0.104,1.680
132,0.112,1.760
133,0.104,1.560
134,0.112,1.680
135,0.104,1.480
136,0.112,1.560
137,0.096,1.360
138,0.120,1.480
139,0.104,1.240
140,0.120,1.360
141,0.112,1.160
142,0.128,1.240
143,0.112,1.000
144,0.120,1.120
145,0.104,0.920
146,0.120,1.000
147,0.112,0.760
148,0.120,0.880
149,0.112,0.640
150,0.120,0.760
151,0.112,0.520
152,0.120,0.640
153,0.112,0.400
154,0.112,0.520
155,0.104,0.280
156,0.112,0.400
157,0.104,0.160
158,0.112,0.280
159,0.104,0.000
160,0.112,0.120
161,0.104,-0.120
162,0.112,0.000
163,0.096,-0.240
164,0.104,-0.120
165,0.096,-0.360
166,0.104,-0.280
167,0.088,-0.520
168,0.104,-0.400
169,0.088,-0.640
170,0.096,-0.520
171,0.080,-0.760
172,0.088,-0.640
173,0.072,-0.880
174,0.088,-0.760
175,0.080,-1.000
176,0.088,-0.880
177,0.072,-1.120
178,0.080,-1.000
179,0.064,-1.240
180,0.072,-1.120
181,0.056,-1.360
182,0.072,-1.240
183,0.056,-1.440
184,0.064,-1.360
185,0.056,-1.560
186,0.064,-1.480
187,0.048,-1.640
188,0.056,-1.560
189,0.040,-1.760
190,0.048,-1.680
191,0.032,-1.840
192,0.048,-1.760
193,0.032,-1.920
194,0.040,-1.840
195,0.024,-2.000
196,0.032,-1.920
197,0.016,-2.080
198,0.024,-2.000
199,0.008,-2.160
200,0.024,-2.080
201,0.008,-2.200
202,0.016,-2.160
203,0.000,-2.280
204,0.016,-2.200
205,0.000,-2.320
206,0.008,-2.280
207,-0.008,-2.360
208,0.000,-2.320
209,-0.016,-2.400
210,-0.008,-2.360
211,-0.016,-2.440
212,-0.008,-2.400
213,-0.024,-2.440
214,-0.016,-2.440
215,-0.032,-2.480
216,-0.024,-2.440
217,-0.040,-2.480
218,-0.032,-2.480
219,-0.040,-2.480
220,-0.032,-2.480
221,-0.048,-2.480
222,-0.032,-2.480
223,-0.056,-2.480
224,-0.040,-2.480
225,-0.056,-2.480
226,-0.056,-2.480
227,-0.064,-2.480
228,-0.056,-2.440
229,-0.064,-2.440
230,-0.056,-2.400
231,-0.072,-2.400
232,-0.064,-2.360
233,-0.080,-2.360
234,-0.064,-2.320
235,-0.080,-2.320
236,-0.072,-2.280
237,-0.080,-2.280
238,-0.072,-2.240
239,-0.088,-2.240
240,-0.080,-2.160
241,-0.096,-2.160
242,-0.080,-2.120
243,-0.096,-2.080
244,-0.088,-2.040
245,-0.096,-2.000
246,-0.088,-1.960
247,-0.096,-1.920
248,-0.088,-1.880
249,-0.104,-1.840
250,-0.096,-1.800
251,-0.104,-1.760
