,CH2(Unit:V),CH3(Unit:V)
Frequency:,59.600 kHz,59.600 kHz
Period:,16.779 uS,16.779 uS
PK-PK:,236mV,5.00V
1,-0.112,-2.520
2,-0.104,-2.520
3,-0.112,-2.560
4,-0.100,-2.520
5,-0.116,-2.560
6,-0.096,-2.520
7,-0.112,-2.560
8,-0.104,-2.520
9,-0.112,-2.560
10,-0.100,-2.520
11,-0.108,-2.560
12,-0.104,-2.520
13,-0.112,-2.520
14,-0.096,-2.520
15,-0.112,-2.520
16,-0.104,-2.480
17,-0.112,-2.520
18,-0.104,-2.480
19,-0.112,-2.480
20,-0.096,-2.440
21,-0.108,-2.440
22,-0.096,-2.440
23,-0.108,-2.440
24,-0.096,-2.400
25,-0.108,-2.400
26,-0.100,-2.360
27,-0.108,-2.360
28,-0.096,-2.320
29,-0.104,-2.320
30,-0.096,-2.280
31,-0.100,-2.280
32,-0.092,-2.240
33,-0.100,-2.240
34,-0.092,-2.200
35,-0.104,-2.200
36,-0.088,-2.160
37,-0.100,-2.160
38,-0.088,-2.120
39,-0.092,-2.120
40,-0.084,-2.040
41,-0.092,-2.040
42,-0.084,-2.000
43,-0.092,-2.000
44,-0.080,-1.920
45,-0.092,-1.960
46,-0.076,-1.880
47,-0.084,-1.880
48,-0.072,-1.800
49,-0.084,-1.800
50,-0.068,-1.760
51,-0.080,-1.760
52,-0.068,-1.680
53,-0.080,-1.680
54,-0.064,-1.600
55,-0.076,-1.600
56,-0.064,-1.520
57,-0.068,-1.520
58,-0.064,-1.440
59,-0.068,-1.440
60,-0.056,-1.360
61,-0.064,-1.360
62,-0.056,-1.280
63,-0.060,-1.280
64,-0.052,-1.240
65,-0.056,-1.200
66,-0.048,-1.120
67,-0.068,-1.120
68,-0.036,-1.040
69,-0.056,-1.040
70,-0.036,-0.960
71,-0.048,-0.960
72,-0.036,-0.880
73,-0.040,-0.880
74,-0.032,-0.800
75,-0.040,-0.800
76,-0.024,-0.680
77,-0.040,-0.680
78,-0.020,-0.600
79,-0.036,-0.600
80,-0.020,-0.520
81,-0.028,-0.520
82,-0.016,-0.440
83,-0.020,-0.440
84,-0.012,-0.320
85,-0.024,-0.320
86,-0.008,-0.240
87,-0.016,-0.240
88,-0.008,-0.160
89,-0.012,-0.160
90,0.000,-0.040
91,-0.004,-0.040
92,0.000,0.040
93,-0.008,0.040
94,0.008,0.120
95,-0.004,0.120
96,0.008,0.240
97,0.004,0.240
98,0.016,0.320
99,0.004,0.320
100,0.020,0.400
101,0.008,0.400
102,0.024,0.480
103,0.012,0.520
104,0.024,0.560
105,0.016,0.600
106,0.032,0.680
107,0.024,0.680
108,0.040,0.760
109,0.028,0.760
110,0.040,0.840
111,0.032,0.840
112,0.040,0.920
113,0.032,0.960
114,0.040,1.000
115,0.036,1.040
116,0.056,1.080
117,0.044,1.120
118,0.052,1.200
119,0.044,1.200
120,0.052,1.280
121,0.048,1.280
122,0.056,1.360
123,0.052,1.320
124,0.064,1.400
125,0.052,1.440
126,0.068,1.480
127,0.056,1.480
128,0.072,1.560
129,0.060,1.560
130,0.072,1.640
131,0.068,1.640
132,0.076,1.680
133,0.068,1.680
134,0.084,1.760
135,0.072,1.760
136,0.080,1.840
137,0.076,1.840
138,0.084,1.880
139,0.076,1.880
140,0.088,1.920
141,0.080,1.960
142,0.092,2.000
143,0.080,2.000
144,0.092,2.040
145,0.084,2.040
146,0.092,2.080
147,0.088,2.080
148,0.100,2.120
149,0.088,2.120
150,0.100,2.160
151,0.092,2.160
152,0.100,2.200
153,0.092,2.200
154,0.104,2.240
155,0.088,2.240
156,0.104,2.280
157,0.092,2.280
158,0.104,2.320
159,0.096,2.320
160,0.108,2.320
161,0.096,2.320
162,0.112,2.360
163,0.096,2.360
164,0.108,2.360
165,0.096,2.360
166,0.112,2.400
167,0.104,2.400
168,0.108,2.400
169,0.104,2.400
170,0.112,2.400
171,0.104,2.400
172,0.108,2.400
173,0.100,2.400
174,0.112,2.440
175,0.100,2.400
176,0.112,2.400
177,0.104,2.400
178,0.112,2.400
179,0.100,2.400
180,0.108,2.400
181,0.100,2.400
182,0.116,2.400
183,0.100,2.360
184,0.112,2.400
185,0.100,2.360
186,0.112,2.360
187,0.100,2.320
188,0.112,2.360
189,0.096,2.280
190,0.108,2.320
191,0.096,2.280
192,0.108,2.320
193,0.100,2.240
194,0.108,2.280
195,0.092,2.200
196,0.108,2.240
197,0.096,2.160
198,0.104,2.200
199,0.096,2.120
200,0.100,2.160
201,0.092,2.080
202,0.100,2.120
203,0.092,2.040
204,0.100,2.080
205,0.084,2.000
206,0.100,2.040
207,0.080,1.920
208,0.096,1.960
209,0.084,1.880
210,0.092,1.920
211,0.080,1.800
212,0.092,1.880
213,0.076,1.760
214,0.088,1.800
215,0.072,1.680
216,0.088,1.760
217,0.072,1.600
218,0.084,1.680
219,0.072,1.560
220,0.084,1.600
221,0.064,1.480
222,0.080,1.520
223,0.064,1.400
224,0.072,1.480
225,0.060,1.320
226,0.068,1.400
227,0.060,1.240
228,0.068,1.320
229,0.056,1.160
230,0.064,1.240
231,0.052,1.080
232,0.060,1.160
233,0.044,1.000
234,0.064,1.080
235,0.040,0.920
236,0.056,1.000
237,0.036,0.840
238,0.052,0.920
239,0.036,0.720
240,0.052,0.840
241,0.028,0.680
242,0.044,0.720
243,0.028,0.560
244,0.040,0.640
245,0.028,0.480
246,0.040,0.560
247,0.020,0.400
248,0.032,0.480
249,0.016,0.280
250,0.028,0.360
251,0.012,0.200
252,0.020,0.280
253,0.008,0.120
254,0.024,0.200
255,0.004,0.000
256,0.020,0.120
257,0.000,-0.080
258,0.012,0.000
259,0.000,-0.160
260,0.008,-0.080
261,-0.004,-0.280
262,0.004,-0.160
263,-0.012,-0.360
264,0.000,-0.280
265,-0.016,-0.440
266,0.000,-0.360
267,-0.024,-0.560
268,-0.008,-0.440
269,-0.020,-0.640
270,-0.008,-0.560
271,-0.028,-0.720
272,-0.012,-0.640
273,-0.028,-0.800
274,-0.020,-0.720
275,-0.036,-0.920
276,-0.024,-0.800
277,-0.036,-1.000
278,-0.028,-0.920
279,-0.040,-1.080
280,-0.028,-1.000
281,-0.044,-1.160
282,-0.036,-1.080
283,-0.048,-1.240
284,-0.040,-1.160
285,-0.056,-1.320
286,-0.040,-1.240
287,-0.060,-1.400
288,-0.044,-1.320
289,-0.056,-1.480
290,-0.048,-1.400
291,-0.064,-1.560
292,-0.052,-1.480
293,-0.068,-1.640
294,-0.060,-1.560
295,-0.072,-1.680
296,-0.056,-1.640
297,-0.072,-1.760
298,-0.060,-1.720
299,-0.076,-1.840
300,-0.064,-1.760
301,-0.080,-1.920
302,-0.068,-1.840
303,-0.084,-1.960
304,-0.072,-1.880
305,-0.080,-2.000
306,-0.072,-1.960
