,CH2(Unit:V),CH3(Unit:V)
Frequency:,90.000 kHz,90.000 kHz
Period:,11.111 uS,11.111 uS
PK-PK:,160mV,5.04V
1,0.040,-1.160
2,0.060,-1.040
3,0.040,-1.280
4,0.040,-1.160
5,0.040,-1.400
6,0.040,-1.320
7,0.040,-1.520
8,0.040,-1.440
9,0.040,-1.640
10,0.040,-1.520
11,0.020,-1.760
12,0.040,-1.640
13,0.020,-1.840
14,0.020,-1.760
15,0.020,-1.960
16,0.020,-1.840
17,0.020,-2.040
18,0.020,-1.960
19,0.000,-2.120
20,0.020,-2.040
21,0.000,-2.200
22,0.020,-2.120
23,0.000,-2.240
24,0.000,-2.200
25,0.000,-2.320
26,0.000,-2.240
27,0.000,-2.360
28,0.000,-2.320
29,-0.020,-2.400
30,0.000,-2.360
31,-0.020,-2.440
32,0.000,-2.400
33,-0.020,-2.480
34,-0.020,-2.440
35,-0.020,-2.520
36,-0.020,-2.480
37,-0.020,-2.520
38,-0.020,-2.520
39,-0.040,-2.520
40,-0.020,-2.520
41,-0.040,-2.520
42,-0.020,-2.520
43,-0.040,-2.520
44,-0.040,-2.520
45,-0.040,-2.520
46,-0.040,-2.480
47,-0.040,-2.480
48,-0.040,-2.480
49,-0.060,-2.480
50,-0.040,-2.440
51,-0.060,-2.440
52,-0.040,-2.400
53,-0.060,-2.400
54,-0.040,-2.320
55,-0.060,-2.320
56,-0.060,-2.280
57,-0.060,-2.280
58,-0.060,-2.200
59,-0.060,-2.200
60,-0.060,-2.160
61,-0.060,-2.120
62,-0.060,-2.080
63,-0.080,-2.080
64,-0.060,-2.000
65,-0.080,-1.960
66,-0.060,-1.920
67,-0.080,-1.880
68,-0.060,-1.800
69,-0.080,-1.800
70,-0.060,-1.680
71,-0.080,-1.680
72,-0.060,-1.600
73,-0.080,-1.560
74,-0.060,-1.480
75,-0.080,-1.480
76,-0.080,-1.360
77,-0.080,-1.360
78,-0.080,-1.240
79,-0.080,-1.240
80,-0.080,-1.120
81,-0.080,-1.120
82,-0.060,-1.000
83,-0.080,-0.960
84,-0.080,-0.840
85,-0.080,-0.840
86,-0.060,-0.720
87,-0.080,-0.720
88,-0.080,-0.560
89,-0.080,-0.560
90,-0.080,-0.440
91,-0.080,-0.440
92,-0.060,-0.280
93,-0.080,-0.280
94,-0.060,-0.160
95,-0.080,-0.160
96,-0.060,0.000
97,-0.080,0.000
98,-0.060,0.120
99,-0.080,0.120
100,-0.060,0.280
101,-0.080,0.280
102,-0.060,0.400
103,-0.060,0.400
104,-0.060,0.560
105,-0.060,0.560
106,-0.060,0.680
107,-0.060,0.680
108,-0.060,0.840
109,-0.060,0.840
110,-0.040,0.960
111,-0.060,0.960
112,-0.040,1.080
113,-0.060,1.080
114,-0.040,1.200
115,-0.060,1.200
116,-0.040,1.320
117,-0.040,1.320
118,-0.040,1.440
119,-0.040,1.440
120,-0.040,1.560
121,-0.040,1.560
122,-0.020,1.680
123,-0.040,1.680
124,-0.020,1.760
125,-0.040,1.800
126,-0.020,1.880
127,-0.020,1.880
128,-0.020,1.960
129,-0.020,1.960
130,-0.020,2.040
131,-0.020,2.040
132,0.000,2.120
133,-0.020,2.120
134,0.000,2.200
135,-0.020,2.200
136,0.000,2.280
137,0.000,2.280
138,0.000,2.320
139,0.000,2.320
140,0.020,2.360
141,0.000,2.360
142,0.020,2.400
143,0.000,2.400
144,0.020,2.440
145,0.020,2.440
146,0.020,2.480
147,0.020,2.480
148,0.020,2.480
149,0.020,2.480
150,0.020,2.520
151,0.020,2.480
152,0.040,2.520
153,0.020,2.480
154,0.040,2.520
155,0.020,2.480
156,0.040,2.480
157,0.040,2.440
158,0.040,2.480
159,0.040,2.440
160,0.040,2.440
161,0.040,2.400
162,0.040,2.440
163,0.040,2.360
164,0.040,2.400
165,0.040,2.280
166,0.060,2.360
167,0.060,2.240
168,0.060,2.280
169,0.060,2.160
170,0.060,2.240
171,0.060,2.080
172,0.060,2.160
173,0.060,2.000
174,0.060,2.080
175,0.060,1.920
176,0.080,2.000
177,0.060,1.840
178,0.080,1.920
179,0.060,1.720
180,0.080,1.840
181,0.060,1.640
182,0.080,1.720
183,0.060,1.520
184,0.080,1.640
185,0.080,1.400
186,0.080,1.520
187,0.080,1.280
188,0.080,1.400
189,0.060,1.160
190,0.080,1.280
191,0.080,1.040
192,0.080,1.160
193,0.060,0.920
194,0.080,1.040
195,0.060,0.760
196,0.080,0.920
197,0.060,0.640
198,0.080,0.760
199,0.080,0.480
200,0.080,0.640
201,0.080,0.360
202,0.080,0.480
203,0.060,0.200
204,0.080,0.360
205,0.060,0.080
206,0.080,0.200
207,0.060,-0.080
208,0.080,0.080
209,0.060,-0.200
210,0.080,-0.080
211,0.060,-0.360
212,0.080,-0.200
213,0.060,-0.480
214,0.060,-0.360
215,0.060,-0.640
216,0.060,-0.480
217,0.060,-0.760
218,0.060,-0.640
219,0.060,-0.880
220,0.060,-0.760
221,0.040,-1.040
222,0.060,-0.920
223,0.040,-1.160
224,0.060,-1.040
225,0.040,-1.280
226,0.040,-1.160
227,0.040,-1.400
228,0.040,-1.280
229,0.040,-1.520
230,0.040,-1.400
231,0.040,-1.640
232,0.040,-1.520
233,0.020,-1.720
234,0.040,-1.640
235,0.020,-1.840
236,0.040,-1.720
237,0.020,-1.920
238,0.040,-1.840
239,0.020,-2.040
240,0.020,-1.920
241,0.000,-2.080
242,0.020,-2.040
243,0.000,-2.160
244,0.020,-2.120
245,0.000,-2.240
246,0.020,-2.200
247,0.000,-2.320
248,0.020,-2.240
249,0.000,-2.360
250,0.000,-2.320
251,0.000,-2.400
252,0.000,-2.360
253,-0.020,-2.440
254,0.000,-2.400
255,-0.020,-2.480
256,0.000,-2.440
257,-0.020,-2.480
258,-0.020,-2.480
259,-0.020,-2.520
260,-0.020,-2.480
261,-0.040,-2.520
262,-0.020,-2.520
263,-0.040,-2.520
264,-0.020,-2.520
265,-0.040,-2.520
266,-0.020,-2.520
267,-0.040,-2.520
268,-0.040,-2.480
269,-0.040,-2.480
270,-0.040,-2.480
271,-0.060,-2.480
272,-0.040,-2.440
273,-0.060,-2.440
274,-0.040,-2.400
275,-0.060,-2.400
276,-0.060,-2.360
277,-0.060,-2.320
278,-0.060,-2.280
279,-0.060,-2.280
280,-0.060,-2.240
281,-0.060,-2.240
282,-0.060,-2.160
283,-0.060,-2.160
284,-0.060,-2.080
285,-0.080,-2.080
286,-0.060,-2.000
287,-0.060,-2.000
288,-0.060,-1.920
289,-0.080,-1.880
290,-0.060,-1.800
291,-0.080,-1.800
292,-0.060,-1.720
293,-0.080,-1.680
294,-0.060,-1.600
295,-0.080,-1.600
296,-0.080,-1.480
297,-0.080,-1.480
298,-0.060,-1.360
299,-0.080,-1.360
300,-0.060,-1.240
301,-0.080,-1.240
302,-0.080,-1.120
303,-0.080,-1.120
304,-0.080,-1.000
305,-0.080,-1.000
306,-0.080,-0.880
307,-0.080,-0.840
308,-0.080,-0.720
309,-0.080,-0.720
310,-0.080,-0.600
311,-0.080,-0.560
312,-0.060,-0.440
313,-0.080,-0.440
314,-0.060,-0.320
315,-0.080,-0.320
316,-0.060,-0.160
317,-0.080,-0.160
318,-0.060,-0.040
319,-0.080,-0.040
320,-0.060,0.120
321,-0.080,0.120
322,-0.060,0.240
323,-0.060,0.280
324,-0.060,0.400
325,-0.060,0.400
326,-0.060,0.520
327,-0.060,0.560
328,-0.060,0.680
329,-0.060,0.680
330,-0.060,0.800
331,-0.060,0.800
332,-0.040,0.960
333,-0.060,0.960
334,-0.040,1.080
335,-0.060,1.080
336,-0.040,1.200
337,-0.060,1.200
338,-0.040,1.320
339,-0.040,1.320
340,-0.040,1.440
341,-0.040,1.440
342,-0.040,1.560
343,-0.040,1.560
344,-0.040,1.680
345,-0.040,1.680
346,-0.020,1.760
347,-0.040,1.760
348,-0.020,1.880
349,-0.020,1.880
350,-0.020,1.960
351,-0.020,1.960
352,-0.020,2.040
353,-0.020,2.040
354,-0.020,2.120
355,-0.020,2.120
356,0.000,2.200
357,0.000,2.200
358,0.000,2.240
359,0.000,2.240
360,0.000,2.320
361,0.000,2.320
362,0.000,2.360
363,0.000,2.360
364,0.000,2.400
365,0.000,2.400
366,0.020,2.440
367,0.020,2.440
368,0.020,2.480
369,0.020,2.480
370,0.020,2.480
371,0.020,2.480
372,0.020,2.520
373,0.020,2.480
374,0.040,2.520
375,0.020,2.480
376,0.040,2.520
377,0.040,2.480
378,0.040,2.480
379,0.040,2.480
380,0.040,2.480
381,0.040,2.440
382,0.040,2.480
383,0.040,2.400
384,0.040,2.440
385,0.040,2.360
386,0.060,2.400
387,0.040,2.320
388,0.060,2.360
389,0.040,2.240
390,0.060,2.280
391,0.060,2.200
392,0.060,2.240
393,0.060,2.080
394,0.060,2.160
395,0.060,2.040
396,0.060,2.120
397,0.060,1.960
398,0.060,2.000
399,0.060,1.840
400,0.080,1.920
401,0.060,1.760
402,0.080,1.840
403,0.060,1.640
404,0.080,1.760
405,0.060,1.560
406,0.080,1.640
407,0.060,1.400
408,0.080,1.520
409,0.060,1.320
410,0.080,1.400
411,0.080,1.160
412,0.080,1.280
413,0.060,1.040
414,0.080,1.160
415,0.060,0.920
416,0.080,1.040
417,0.080,0.800
418,0.080,0.920
419,0.060,0.640
420,0.080,0.760
421,0.060,0.520
422,0.080,0.640
423,0.060,0.360
424,0.080,0.520
425,0.060,0.240
426,0.080,0.360
427,0.060,0.080
428,0.080,0.240
429,0.060,-0.040
430,0.080,0.080
431,0.060,-0.200
432,0.060,-0.040
433,0.060,-0.320
434,0.060,-0.200
435,0.060,-0.480
436,0.060,-0.320
437,0.060,-0.600
438,0.060,-0.480
439,0.060,-0.760
440,0.060,-0.600
441,0.040,-0.880
442,0.060,-0.760
443,0.040,-1.000
444,0.060,-0.880
445,0.040,-1.120
446,0.060,-1.040
447,0.040,-1.280
448,0.040,-1.160
449,0.040,-1.400
450,0.040,-1.280
451,0.040,-1.520
452,0.040,-1.400
453,0.040,-1.600
454,0.040,-1.520
455,0.020,-1.720
456,0.040,-1.640
457,0.020,-1.840
458,0.040,-1.720
459,0.020,-1.920
460,0.020,-1.840
461,0.020,-2.000
462,0.020,-1.920
463,0.020,-2.080
464,0.020,-2.000
465,0.000,-2.160
466,0.020,-2.080
467,0.000,-2.240
468,0.020,-2.160
469,0.000,-2.280
470,0.000,-2.240
471,0.000,-2.360
472,0.000,-2.320
473,-0.020,-2.400
474,0.000,-2.360
475,-0.020,-2.440
476,0.000,-2.400
477,-0.020,-2.480
478,0.000,-2.440
479,-0.020,-2.480
480,-0.020,-2.480
481,-0.020,-2.520
482,-0.020,-2.520
483,-0.040,-2.520
484,-0.020,-2.520
485,-0.040,-2.520
486,-0.020,-2.520
487,-0.040,-2.520
488,-0.020,-2.520
489,-0.040,-2.520
490,-0.040,-2.480
491,-0.040,-2.480
492,-0.040,-2.480
493,-0.040,-2.480
494,-0.040,-2.440
495,-0.060,-2.440
496,-0.040,-2.400
497,-0.060,-2.400
498,-0.040,-2.360
499,-0.060,-2.360
500,-0.060,-2.280
501,-0.060,-2.280
502,-0.060,-2.240
503,-0.060,-2.240
504,-0.060,-2.160
505,-0.060,-2.160
506,-0.060,-2.080
507,-0.060,-2.080
508,-0.060,-2.000
509,-0.080,-2.000
510,-0.060,-1.920
511,-0.080,-1.920
512,-0.060,-1.800
513,-0.080,-1.800
514,-0.060,-1.720
515,-0.080,-1.720
516,-0.060,-1.600
517,-0.080,-1.600
518,-0.060,-1.480
519,-0.080,-1.480
520,-0.060,-1.400
521,-0.080,-1.360
522,-0.060,-1.280
523,-0.080,-1.240
524,-0.080,-1.120
525,-0.080,-1.120
526,-0.080,-1.000
527,-0.080,-1.000
528,-0.080,-0.880
529,-0.080,-0.880
530,-0.060,-0.760
531,-0.080,-0.720
532,-0.080,-0.600
533,-0.080,-0.600
534,-0.060,-0.480
535,-0.080,-0.440
536,-0.060,-0.320
537,-0.080,-0.320
538,-0.060,-0.200
539,-0.080,-0.160
540,-0.060,-0.040
541,-0.080,-0.040
542,-0.060,0.080
543,-0.080,0.120
544,-0.060,0.240
545,-0.060,0.240
546,-0.060,0.360
547,-0.060,0.400
548,-0.060,0.520
549,-0.060,0.520
550,-0.060,0.640
551,-0.060,0.680
552,-0.060,0.800
553,-0.060,0.800
554,-0.060,0.920
555,-0.060,0.920
556,-0.040,1.040
557,-0.060,1.080
558,-0.040,1.200
559,-0.060,1.200
560,-0.040,1.320
561,-0.040,1.320
562,-0.040,1.440
563,-0.040,1.440
564,-0.040,1.560
565,-0.040,1.560
566,-0.020,1.640
567,-0.040,1.640
568,-0.020,1.760
569,-0.040,1.760
570,-0.020,1.840
571,-0.020,1.840
572,-0.020,1.960
573,-0.020,1.960
574,-0.020,2.040
575,-0.020,2.040
576,-0.020,2.120
577,-0.020,2.120
578,0.000,2.200
579,-0.020,2.200
580,0.000,2.240
581,0.000,2.240
582,0.000,2.320
583,0.000,2.320
584,0.000,2.360
585,0.000,2.360
586,0.020,2.400
587,0.000,2.400
588,0.020,2.440
589,0.000,2.440
590,0.020,2.480
591,0.020,2.480
592,0.020,2.480
593,0.020,2.480
594,0.020,2.480
595,0.020,2.480
596,0.040,2.520
597,0.020,2.480
598,0.040,2.520
599,0.040,2.480
600,0.040,2.480
601,0.040,2.480
602,0.040,2.480
603,0.040,2.440
604,0.040,2.480
605,0.040,2.400
606,0.040,2.440
607,0.040,2.360
608,0.060,2.400
609,0.040,2.320
610,0.060,2.360
611,0.060,2.240
612,0.060,2.320
613,0.060,2.200
614,0.060,2.240
615,0.060,2.120
616,0.060,2.160
617,0.060,2.040
618,0.060,2.120
619,0.060,1.960
620,0.080,2.040
621,0.060,1.880
622,0.080,1.960
623,0.060,1.760
624,0.080,1.840
625,0.060,1.640
626,0.080,1.760
627,0.060,1.560
628,0.080,1.640
629,0.060,1.440
630,0.080,1.520
631,0.060,1.320
632,0.080,1.440
633,0.060,1.200
634,0.080,1.320
635,0.080,1.080
636,0.080,1.200
637,0.060,0.920
638,0.080,1.040
639,0.080,0.800
640,0.080,0.920
641,0.060,0.680
642,0.080,0.800
643,0.080,0.520
644,0.080,0.680
645,0.060,0.400
646,0.080,0.520
647,0.060,0.240
648,0.080,0.360
649,0.060,0.120
650,0.080,0.240
651,0.060,-0.040
652,0.080,0.120
653,0.060,-0.160
654,0.080,-0.040
655,0.060,-0.320
656,0.080,-0.200
657,0.060,-0.440
658,0.060,-0.320
659,0.060,-0.600
660,0.060,-0.480
661,0.060,-0.720
662,0.060,-0.600
663,0.040,-0.880
664,0.060,-0.720
665,0.040,-1.000
666,0.060,-0.880
667,0.040,-1.120
668,0.060,-1.000
669,0.040,-1.240
670,0.060,-1.120
671,0.040,-1.360
672,0.040,-1.280
673,0.040,-1.480
674,0.040,-1.400
675,0.040,-1.600
676,0.040,-1.480
677,0.020,-1.720
678,0.040,-1.600
679,0.020,-1.800
680,0.040,-1.720
681,0.020,-1.920
682,0.040,-1.840
683,0.020,-2.000
684,0.020,-1.920
685,0.020,-2.080
686,0.020,-2.000
687,0.000,-2.160
688,0.020,-2.080
689,0.000,-2.240
690,0.020,-2.160
691,0.000,-2.280
692,0.000,-2.240
693,0.000,-2.360
694,0.000,-2.280
695,0.000,-2.400
696,0.000,-2.360
697,-0.020,-2.440
698,0.000,-2.400
699,-0.020,-2.480
700,-0.020,-2.440
701,-0.020,-2.480
702,-0.020,-2.480
703,-0.020,-2.520
704,-0.020,-2.480
705,-0.020,-2.520
706,-0.020,-2.520
707,-0.040,-2.520
708,-0.020,-2.520
709,-0.040,-2.520
710,-0.040,-2.520
711,-0.040,-2.520
712,-0.040,-2.480
713,-0.040,-2.520
714,-0.040,-2.480
715,-0.040,-2.480
716,-0.040,-2.440
717,-0.060,-2.440
718,-0.040,-2.400
719,-0.060,-2.400
720,-0.040,-2.360
721,-0.060,-2.360
722,-0.040,-2.320
723,-0.060,-2.320
724,-0.060,-2.240
725,-0.060,-2.240
726,-0.060,-2.160
727,-0.060,-2.160
728,-0.060,-2.080
729,-0.060,-2.080
730,-0.060,-2.000
731,-0.060,-2.000
732,-0.060,-1.920
733,-0.080,-1.920
734,-0.060,-1.840
735,-0.080,-1.840
736,-0.060,-1.720
737,-0.080,-1.720
738,-0.060,-1.640
739,-0.080,-1.600
740,-0.060,-1.520
741,-0.080,-1.480
742,-0.080,-1.400
743,-0.080,-1.400
744,-0.060,-1.280
745,-0.080,-1.280
746,-0.080,-1.160
747,-0.080,-1.160
748,-0.060,-1.040
749,-0.080,-1.000
750,-0.080,-0.880
751,-0.080,-0.880
752,-0.080,-0.760
753,-0.080,-0.760
754,-0.080,-0.640
755,-0.080,-0.600
756,-0.080,-0.480
757,-0.080,-0.480
758,-0.060,-0.360
759,-0.080,-0.320
760,-0.060,-0.200
761,-0.080,-0.200
762,-0.060,-0.080
763,-0.080,-0.040
764,-0.060,0.080
765,-0.060,0.080
766,-0.060,0.200
767,-0.060,0.240
768,-0.060,0.360
769,-0.060,0.400
770,-0.060,0.480
771,-0.060,0.520
772,-0.060,0.640
773,-0.060,0.640
774,-0.060,0.760
775,-0.060,0.800
776,-0.060,0.920
777,-0.060,0.920
778,-0.040,1.040
779,-0.060,1.040
780,-0.040,1.160
781,-0.060,1.200
782,-0.040,1.280
783,-0.040,1.280
784,-0.040,1.400
785,-0.040,1.440
786,-0.040,1.520
787,-0.040,1.520
788,-0.040,1.640
789,-0.040,1.640
790,-0.020,1.760
791,-0.040,1.760
792,-0.020,1.840
793,-0.020,1.840
794,-0.020,1.920
795,-0.040,1.920
796,-0.020,2.040
797,-0.020,2.040
798,0.000,2.080
799,-0.020,2.120
800,0.000,2.160
801,-0.020,2.200
802,0.000,2.240
803,0.000,2.240
804,0.000,2.320
805,0.000,2.320
806,0.000,2.360
807,0.000,2.360
808,0.020,2.400
809,0.000,2.400
810,0.020,2.440
811,0.000,2.440
812,0.020,2.480
813,0.020,2.440
814,0.020,2.480
815,0.020,2.480
816,0.020,2.480
817,0.020,2.480
818,0.040,2.520
819,0.020,2.480
820,0.040,2.520
821,0.020,2.480
822,0.040,2.480
823,0.040,2.480
824,0.040,2.480
825,0.040,2.440
826,0.040,2.480
827,0.040,2.400
828,0.040,2.440
829,0.040,2.360
830,0.060,2.400
831,0.040,2.320
832,0.060,2.360
833,0.060,2.240
834,0.060,2.320
835,0.060,2.200
836,0.060,2.240
837,0.060,2.120
838,0.060,2.200
839,0.060,2.040
840,0.060,2.120
841,0.060,1.960
842,0.080,2.040
843,0.060,1.880
844,0.080,1.960
845,0.060,1.760
846,0.080,1.840
847,0.060,1.680
848,0.080,1.760
849,0.060,1.560
850,0.080,1.680
851,0.060,1.440
852,0.080,1.560
853,0.060,1.320
854,0.080,1.440
855,0.060,1.200
856,0.080,1.320
857,0.060,1.080
858,0.080,1.200
859,0.060,0.960
860,0.080,1.080
861,0.080,0.840
862,0.080,0.920
863,0.060,0.680
864,0.080,0.800
865,0.060,0.560
866,0.080,0.680
867,0.060,0.400
868,0.080,0.520
869,0.060,0.280
870,0.080,0.400
871,0.060,0.120
872,0.080,0.240
873,0.060,0.000
874,0.080,0.120
875,0.060,-0.160
876,0.080,-0.040
877,0.060,-0.280
878,0.060,-0.160
879,0.060,-0.440
880,0.060,-0.320
881,0.060,-0.600
882,0.060,-0.440
883,0.040,-0.720
884,0.060,-0.600
885,0.060,-0.840
886,0.060,-0.720
887,0.040,-1.000
888,0.060,-0.840
889,0.040,-1.120
890,0.060,-1.000
891,0.040,-1.240
892,0.060,-1.120
893,0.040,-1.360
894,0.040,-1.240
895,0.040,-1.480
896,0.040,-1.360
897,0.040,-1.600
898,0.040,-1.480
899,0.020,-1.720
900,0.040,-1.600
901,0.020,-1.800
902,0.040,-1.720
903,0.020,-1.920
904,0.020,-1.800
905,0.020,-2.000
906,0.020,-1.920
907,0.020,-2.080
908,0.020,-2.000
909,0.000,-2.160
910,0.020,-2.080
911,0.000,-2.240
912,0.020,-2.160
913,0.000,-2.280
914,0.000,-2.240
915,0.000,-2.360
916,0.000,-2.280
917,-0.020,-2.400
918,0.000,-2.360
919,-0.020,-2.440
920,0.000,-2.400
921,-0.020,-2.480
922,0.000,-2.440
923,-0.020,-2.480
924,-0.020,-2.480
925,-0.040,-2.520
926,-0.020,-2.480
927,-0.040,-2.520
928,-0.020,-2.520
929,-0.040,-2.520
930,-0.020,-2.520
931,-0.040,-2.520
932,-0.020,-2.520
933,-0.040,-2.520
934,-0.040,-2.480
935,-0.040,-2.520
936,-0.040,-2.480
937,-0.040,-2.480
938,-0.040,-2.440
939,-0.040,-2.440
940,-0.040,-2.400
941,-0.060,-2.400
942,-0.040,-2.360
943,-0.060,-2.360
944,-0.060,-2.320
945,-0.060,-2.320
946,-0.060,-2.240
947,-0.060,-2.240
948,-0.060,-2.160
949,-0.060,-2.160
950,-0.060,-2.120
951,-0.060,-2.120
952,-0.060,-2.040
953,-0.080,-2.000
954,-0.060,-1.920
955,-0.080,-1.920
956,-0.060,-1.840
957,-0.080,-1.840
958,-0.060,-1.760
959,-0.080,-1.720
960,-0.060,-1.640
961,-0.080,-1.640
962,-0.060,-1.520
963,-0.080,-1.520
964,-0.080,-1.400
965,-0.080,-1.400
966,-0.080,-1.280
967,-0.080,-1.280
968,-0.080,-1.160
969,-0.080,-1.160
970,-0.080,-1.040
971,-0.080,-1.040
972,-0.080,-0.920
973,-0.080,-0.880
974,-0.060,-0.760
975,-0.080,-0.760
976,-0.080,-0.640
977,-0.080,-0.640
978,-0.080,-0.480
979,-0.080,-0.480
980,-0.080,-0.360
981,-0.080,-0.360
982,-0.060,-0.200
983,-0.080,-0.200
984,-0.060,-0.080
985,-0.080,-0.040
986,-0.060,0.080
987,-0.080,0.080
988,-0.060,0.200
989,-0.060,0.240
990,-0.060,0.360
991,-0.060,0.360
992,-0.060,0.480
993,-0.060,0.520
994,-0.060,0.640
995,-0.060,0.640
996,-0.060,0.760
997,-0.060,0.760
998,-0.060,0.880
999,-0.060,0.920
1000,-0.040,1.040
1001,-0.060,1.040
1002,-0.040,1.160
1003,-0.060,1.160
1004,-0.040,1.280
1005,-0.040,1.280
1006,-0.040,1.400
1007,-0.040,1.400
1008,-0.040,1.520
1009,-0.040,1.520
1010,-0.040,1.600
1011,-0.040,1.640
1012,-0.020,1.720
1013,-0.040,1.720
1014,-0.020,1.840
1015,-0.020,1.840
1016,-0.020,1.920
1017,-0.020,1.920
1018,-0.020,2.000
1019,-0.020,2.000
1020,0.000,2.080
1021,-0.020,2.080
1022,0.000,2.160
1023,-0.020,2.160
1024,0.000,2.240
1025,0.000,2.240
1026,0.000,2.280
1027,0.000,2.280
1028,0.000,2.360
1029,0.000,2.360
1030,0.000,2.400
1031,0.000,2.400
1032,0.020,2.440
1033,0.000,2.440
1034,0.020,2.480
1035,0.020,2.480
1036,0.020,2.480
1037,0.020,2.480
1038,0.020,2.480
1039,0.020,2.480
1040,0.040,2.520
1041,0.020,2.480
1042,0.040,2.520
1043,0.020,2.480
1044,0.040,2.520
1045,0.040,2.480
1046,0.040,2.480
1047,0.040,2.440
1048,0.040,2.480
1049,0.040,2.400
1050,0.040,2.440
1051,0.040,2.360
1052,0.060,2.400
1053,0.040,2.320
1054,0.060,2.360
1055,0.060,2.280
1056,0.060,2.320
1057,0.060,2.200
1058,0.060,2.280
1059,0.060,2.120
1060,0.060,2.200
1061,0.060,2.080
1062,0.060,2.120
1063,0.060,1.960
1064,0.060,2.040
1065,0.060,1.880
1066,0.060,1.960
1067,0.060,1.760
1068,0.080,1.880
1069,0.060,1.680
1070,0.080,1.760
1071,0.060,1.560
1072,0.080,1.680
1073,0.060,1.480
1074,0.080,1.560
1075,0.060,1.360
1076,0.080,1.440
1077,0.060,1.240
1078,0.080,1.320
1079,0.080,1.080
1080,0.080,1.200
1081,0.080,0.960
1082,0.080,1.080
1083,0.060,0.840
1084,0.080,0.960
1085,0.060,0.720
1086,0.080,0.800
1087,0.060,0.560
1088,0.080,0.680
1089,0.060,0.440
1090,0.080,0.560
1091,0.080,0.280
1092,0.080,0.400
1093,0.060,0.160
1094,0.080,0.280
1095,0.060,0.000
1096,0.080,0.120
1097,0.060,-0.120
1098,0.080,0.000
1099,0.060,-0.280
1100,0.060,-0.160
1101,0.060,-0.440
1102,0.060,-0.320
1103,0.060,-0.560
1104,0.060,-0.440
1105,0.060,-0.680
1106,0.060,-0.560
1107,0.060,-0.840
1108,0.060,-0.720
1109,0.040,-0.960
1110,0.060,-0.840
1111,0.040,-1.120
1112,0.060,-1.000
1113,0.040,-1.240
1114,0.060,-1.120
1115,0.040,-1.360
1116,0.060,-1.240
1117,0.040,-1.480
1118,0.040,-1.360
1119,0.040,-1.600
1120,0.040,-1.480
1121,0.020,-1.680
1122,0.040,-1.600
1123,0.020,-1.800
1124,0.040,-1.680
1125,0.020,-1.880
1126,0.020,-1.800
1127,0.020,-2.000
1128,0.020,-1.880
1129,0.020,-2.080
1130,0.020,-2.000
1131,0.000,-2.160
1132,0.020,-2.080
1133,0.000,-2.200
1134,0.020,-2.160
1135,0.000,-2.280
1136,0.000,-2.200
1137,0.000,-2.320
1138,0.000,-2.280
1139,0.000,-2.400
1140,0.000,-2.320
1141,-0.020,-2.440
1142,0.000,-2.400
1143,-0.020,-2.480
1144,0.000,-2.440
1145,-0.020,-2.480
1146,-0.020,-2.480
1147,-0.020,-2.520
1148,-0.020,-2.480
1149,-0.040,-2.520
1150,-0.020,-2.520
1151,-0.040,-2.520
1152,-0.020,-2.520
1153,-0.040,-2.520
1154,-0.040,-2.520
