,CH2(Unit:V),CH3(Unit:V)
Frequency:,49.000 kHz,49.000 kHz
Period:,20.408 uS,20.408 uS
PK-PK:,1.02V ?,4.84V
1,0.368,2.400
2,0.400,2.400
3,0.344,2.360
4,0.368,2.400
5,0.308,2.360
6,0.340,2.360
7,0.276,2.280
8,0.308,2.320
9,0.244,2.240
10,0.276,2.280
11,0.212,2.200
12,0.240,2.240
13,0.176,2.120
14,0.208,2.160
15,0.136,2.040
16,0.176,2.120
17,0.104,1.960
18,0.136,2.040
19,0.068,1.880
20,0.104,1.960
21,0.036,1.760
22,0.060,1.840
23,-0.008,1.640
24,0.028,1.760
25,-0.040,1.560
26,-0.012,1.640
27,-0.080,1.440
28,-0.044,1.520
29,-0.116,1.320
30,-0.084,1.400
31,-0.152,1.160
32,-0.116,1.280
33,-0.188,1.040
34,-0.156,1.160
35,-0.224,0.920
36,-0.188,1.040
37,-0.256,0.760
38,-0.224,0.880
39,-0.288,0.640
40,-0.260,0.760
41,-0.324,0.480
42,-0.292,0.600
43,-0.352,0.320
44,-0.324,0.480
45,-0.380,0.200
46,-0.356,0.320
47,-0.408,0.040
48,-0.388,0.200
49,-0.448,-0.120
50,-0.412,0.040
51,-0.460,-0.240
52,-0.440,-0.120
53,-0.484,-0.400
54,-0.460,-0.280
55,-0.504,-0.560
56,-0.488,-0.400
57,-0.512,-0.680
58,-0.504,-0.560
59,-0.512,-0.840
60,-0.512,-0.720
61,-0.512,-0.960
62,-0.512,-0.840
63,-0.512,-1.120
64,-0.512,-0.960
65,-0.512,-1.240
66,-0.512,-1.120
67,-0.512,-1.360
68,-0.512,-1.240
69,-0.512,-1.480
70,-0.512,-1.360
71,-0.512,-1.600
72,-0.512,-1.480
73,-0.512,-1.680
74,-0.512,-1.600
75,-0.512,-1.800
76,-0.512,-1.720
77,-0.512,-1.880
78,-0.512,-1.800
79,-0.512,-1.960
80,-0.512,-1.920
81,-0.512,-2.040
82,-0.512,-2.000
83,-0.512,-2.120
84,-0.512,-2.080
85,-0.512,-2.200
86,-0.512,-2.120
87,-0.512,-2.240
88,-0.512,-2.200
89,-0.512,-2.320
90,-0.512,-2.240
91,-0.512,-2.320
92,-0.512,-2.280
93,-0.512,-2.360
94,-0.500,-2.320
95,-0.500,-2.400
96,-0.472,-2.360
97,-0.472,-2.400
98,-0.452,-2.360
99,-0.452,-2.400
100,-0.424,-2.400
101,-0.420,-2.400
102,-0.404,-2.400
103,-0.400,-2.400
104,-0.372,-2.360
105,-0.368,-2.360
106,-0.340,-2.360
107,-0.344,-2.360
108,-0.312,-2.320
109,-0.304,-2.320
110,-0.276,-2.280
111,-0.276,-2.280
112,-0.244,-2.200
113,-0.244,-2.200
114,-0.208,-2.160
115,-0.208,-2.160
116,-0.176,-2.080
117,-0.172,-2.080
118,-0.140,-2.000
119,-0.136,-2.000
120,-0.108,-1.920
121,-0.104,-1.920
122,-0.064,-1.840
123,-0.064,-1.840
124,-0.032,-1.720
125,-0.028,-1.720
126,0.008,-1.640
127,0.012,-1.600
128,0.044,-1.520
129,0.048,-1.520
130,0.084,-1.400
131,0.084,-1.400
