,CH2(Unit:V),CH3(Unit:V)
Frequency:,53.600 kHz,53.600 kHz
Period:,18.657 uS,18.657 uS
PK-PK:,852mV,4.92V
1,-0.420,-1.240
2,-0.416,-1.120
3,-0.416,-1.080
4,-0.408,-0.960
5,-0.408,-0.960
6,-0.408,-0.800
7,-0.404,-0.800
8,-0.392,-0.680
9,-0.396,-0.640
10,-0.388,-0.480
11,-0.388,-0.480
12,-0.372,-0.320
13,-0.372,-0.320
14,-0.364,-0.160
15,-0.360,-0.160
16,-0.344,0.000
17,-0.344,0.000
18,-0.328,0.160
19,-0.328,0.200
20,-0.312,0.320
21,-0.308,0.360
22,-0.292,0.480
23,-0.292,0.520
24,-0.272,0.640
25,-0.268,0.680
26,-0.248,0.800
27,-0.244,0.840
28,-0.228,0.960
29,-0.224,0.960
30,-0.196,1.120
31,-0.196,1.120
32,-0.176,1.240
33,-0.172,1.280
34,-0.148,1.400
35,-0.148,1.400
36,-0.124,1.520
37,-0.120,1.560
38,-0.096,1.680
39,-0.092,1.680
40,-0.068,1.760
41,-0.068,1.800
42,-0.040,1.880
43,-0.036,1.920
44,-0.012,2.000
45,-0.012,2.000
46,0.016,2.080
47,0.020,2.080
48,0.048,2.160
49,0.044,2.160
50,0.072,2.240
51,0.076,2.240
52,0.104,2.320
53,0.104,2.320
54,0.124,2.360
55,0.128,2.360
56,0.152,2.400
57,0.160,2.400
58,0.176,2.440
59,0.184,2.440
60,0.208,2.440
61,0.208,2.440
62,0.228,2.480
63,0.232,2.480
64,0.252,2.480
65,0.256,2.440
66,0.276,2.480
67,0.276,2.440
68,0.292,2.440
69,0.300,2.400
70,0.312,2.440
71,0.316,2.360
72,0.332,2.400
73,0.332,2.320
74,0.348,2.360
75,0.348,2.240
76,0.364,2.280
77,0.364,2.160
78,0.376,2.240
79,0.376,2.080
80,0.388,2.160
81,0.388,2.000
82,0.396,2.080
83,0.396,1.880
84,0.404,1.960
85,0.404,1.760
86,0.412,1.880
87,0.412,1.640
