,CH2(Unit:V),CH3(Unit:V)
Frequency:,70.400 kHz,70.400 kHz
Period:,14.205 uS,14.205 uS
PK-PK:,716mV,4.92V
1,0.200,2.080
2,0.220,2.120
3,0.192,2.040
4,0.204,2.080
5,0.180,1.960
6,0.196,2.040
7,0.168,1.920
8,0.180,1.960
9,0.148,1.840
10,0.168,1.920
11,0.136,1.800
12,0.156,1.840
13,0.120,1.720
14,0.140,1.760
15,0.108,1.640
16,0.128,1.720
17,0.092,1.560
18,0.112,1.640
19,0.080,1.480
20,0.092,1.560
21,0.060,1.400
22,0.084,1.480
23,0.052,1.320
24,0.068,1.400
25,0.032,1.200
26,0.056,1.280
27,0.016,1.120
28,0.036,1.200
29,0.000,1.040
30,0.016,1.120
31,-0.008,0.920
32,0.004,1.000
33,-0.028,0.840
34,-0.012,0.920
35,-0.044,0.720
36,-0.028,0.840
37,-0.060,0.640
38,-0.044,0.720
39,-0.072,0.520
40,-0.060,0.600
41,-0.084,0.400
42,-0.068,0.520
43,-0.104,0.320
44,-0.088,0.400
45,-0.120,0.200
46,-0.104,0.280
47,-0.132,0.080
48,-0.120,0.200
49,-0.148,0.000
50,-0.128,0.080
51,-0.160,-0.120
52,-0.140,0.000
53,-0.176,-0.240
54,-0.156,-0.120
55,-0.188,-0.320
56,-0.172,-0.240
57,-0.204,-0.440
58,-0.184,-0.360
59,-0.216,-0.560
60,-0.192,-0.440
61,-0.224,-0.640
62,-0.204,-0.560
63,-0.240,-0.760
64,-0.224,-0.640
65,-0.248,-0.840
66,-0.228,-0.760
67,-0.256,-0.960
68,-0.244,-0.880
69,-0.272,-1.040
70,-0.252,-0.960
71,-0.288,-1.160
72,-0.256,-1.080
73,-0.292,-1.240
74,-0.272,-1.160
75,-0.296,-1.360
76,-0.276,-1.280
77,-0.308,-1.440
78,-0.292,-1.360
79,-0.316,-1.520
80,-0.300,-1.440
81,-0.324,-1.600
82,-0.308,-1.520
83,-0.320,-1.680
84,-0.312,-1.600
85,-0.332,-1.760
86,-0.316,-1.720
87,-0.340,-1.840
88,-0.328,-1.760
89,-0.344,-1.920
90,-0.332,-1.840
91,-0.348,-2.000
92,-0.332,-1.920
93,-0.344,-2.040
94,-0.336,-2.000
95,-0.352,-2.120
96,-0.340,-2.040
97,-0.352,-2.160
98,-0.344,-2.120
99,-0.356,-2.240
100,-0.344,-2.160
101,-0.356,-2.280
102,-0.344,-2.240
103,-0.360,-2.320
104,-0.336,-2.280
105,-0.360,-2.360
106,-0.344,-2.320
107,-0.352,-2.400
108,-0.340,-2.360
109,-0.348,-2.400
110,-0.340,-2.400
111,-0.348,-2.440
112,-0.332,-2.400
113,-0.344,-2.480
114,-0.332,-2.440
115,-0.340,-2.480
116,-0.328,-2.480
117,-0.336,-2.520
118,-0.324,-2.480
119,-0.328,-2.520
120,-0.316,-2.480
121,-0.324,-2.520
122,-0.308,-2.480
123,-0.316,-2.520
124,-0.300,-2.480
125,-0.312,-2.520
126,-0.292,-2.480
127,-0.300,-2.480
128,-0.284,-2.480
129,-0.292,-2.480
130,-0.276,-2.480
131,-0.288,-2.480
132,-0.272,-2.440
133,-0.276,-2.440
134,-0.260,-2.400
135,-0.264,-2.400
136,-0.252,-2.400
137,-0.248,-2.400
138,-0.236,-2.360
139,-0.248,-2.360
140,-0.228,-2.320
141,-0.232,-2.320
142,-0.216,-2.280
143,-0.220,-2.280
144,-0.204,-2.240
145,-0.204,-2.200
146,-0.192,-2.160
147,-0.192,-2.160
148,-0.180,-2.120
149,-0.180,-2.120
150,-0.164,-2.040
151,-0.164,-2.040
152,-0.152,-2.000
153,-0.156,-1.960
154,-0.136,-1.920
155,-0.136,-1.920
156,-0.120,-1.840
157,-0.124,-1.840
158,-0.108,-1.760
159,-0.108,-1.760
160,-0.092,-1.680
161,-0.096,-1.680
162,-0.080,-1.600
163,-0.080,-1.600
164,-0.064,-1.520
165,-0.068,-1.520
166,-0.052,-1.440
167,-0.052,-1.440
168,-0.032,-1.320
169,-0.036,-1.320
170,-0.012,-1.240
171,-0.020,-1.240
172,0.000,-1.160
173,-0.004,-1.160
174,0.012,-1.080
175,0.004,-1.040
176,0.028,-0.960
177,0.028,-0.960
178,0.040,-0.880
179,0.044,-0.840
180,0.056,-0.760
181,0.056,-0.760
182,0.072,-0.640
183,0.072,-0.640
184,0.088,-0.560
185,0.084,-0.520
186,0.104,-0.440
187,0.100,-0.440
188,0.124,-0.320
189,0.120,-0.320
190,0.132,-0.240
191,0.132,-0.240
192,0.144,-0.120
193,0.144,-0.120
194,0.164,0.000
195,0.156,0.000
196,0.176,0.120
197,0.168,0.120
198,0.188,0.200
199,0.184,0.200
200,0.196,0.320
201,0.196,0.320
202,0.216,0.400
203,0.212,0.440
204,0.224,0.520
205,0.224,0.560
206,0.236,0.640
207,0.236,0.640
208,0.248,0.720
209,0.244,0.760
210,0.256,0.840
211,0.252,0.840
212,0.268,0.920
213,0.268,0.960
214,0.280,1.040
215,0.276,1.040
216,0.288,1.120
217,0.280,1.120
218,0.300,1.200
219,0.288,1.240
220,0.308,1.320
221,0.296,1.320
222,0.312,1.400
223,0.304,1.400
224,0.320,1.480
225,0.312,1.480
226,0.328,1.560
227,0.320,1.560
228,0.328,1.640
229,0.324,1.640
230,0.336,1.720
231,0.332,1.720
232,0.344,1.800
233,0.328,1.800
234,0.344,1.840
235,0.340,1.880
236,0.344,1.920
237,0.340,1.920
238,0.348,2.000
239,0.344,2.000
240,0.352,2.040
241,0.340,2.040
242,0.356,2.080
243,0.340,2.080
244,0.356,2.160
245,0.340,2.160
246,0.352,2.200
247,0.340,2.200
248,0.352,2.240
249,0.340,2.240
250,0.352,2.240
251,0.336,2.280
252,0.348,2.280
253,0.332,2.280
254,0.344,2.320
255,0.332,2.320
256,0.344,2.320
257,0.324,2.320
258,0.340,2.360
259,0.320,2.360
260,0.340,2.360
261,0.316,2.360
262,0.328,2.360
263,0.308,2.360
264,0.324,2.360
265,0.304,2.360
266,0.316,2.400
267,0.300,2.360
268,0.308,2.360
269,0.284,2.360
270,0.300,2.360
271,0.280,2.320
272,0.292,2.360
273,0.268,2.320
274,0.288,2.320
275,0.260,2.280
276,0.280,2.320
277,0.244,2.240
278,0.264,2.280
279,0.240,2.240
280,0.256,2.240
281,0.224,2.200
282,0.244,2.240
283,0.216,2.160
284,0.232,2.200
285,0.204,2.080
286,0.220,2.120
287,0.192,2.040
288,0.208,2.080
289,0.180,2.000
290,0.196,2.040
291,0.164,1.920
292,0.180,1.960
293,0.152,1.840
294,0.168,1.920
295,0.136,1.800
296,0.152,1.840
297,0.124,1.720
298,0.136,1.800
299,0.112,1.640
300,0.128,1.720
301,0.096,1.560
302,0.116,1.640
303,0.080,1.480
304,0.096,1.560
305,0.060,1.400
306,0.084,1.480
307,0.052,1.320
308,0.068,1.400
309,0.036,1.240
310,0.052,1.280
311,0.012,1.120
312,0.040,1.200
313,0.004,1.040
314,0.024,1.120
315,-0.008,0.920
316,0.004,1.040
317,-0.024,0.840
318,-0.012,0.920
319,-0.044,0.720
320,-0.024,0.840
321,-0.064,0.640
322,-0.040,0.720
323,-0.072,0.520
324,-0.052,0.640
325,-0.088,0.440
326,-0.072,0.520
327,-0.104,0.320
328,-0.084,0.400
329,-0.116,0.200
330,-0.104,0.320
331,-0.132,0.120
332,-0.112,0.200
333,-0.148,0.000
334,-0.128,0.080
335,-0.160,-0.120
336,-0.140,0.000
337,-0.176,-0.240
338,-0.156,-0.120
339,-0.184,-0.320
340,-0.176,-0.240
341,-0.200,-0.440
342,-0.184,-0.320
343,-0.212,-0.560
344,-0.196,-0.440
345,-0.224,-0.640
346,-0.208,-0.560
347,-0.236,-0.760
348,-0.224,-0.640
349,-0.248,-0.840
350,-0.236,-0.760
351,-0.256,-0.960
352,-0.244,-0.880
353,-0.268,-1.040
354,-0.252,-0.960
355,-0.280,-1.160
356,-0.268,-1.080
357,-0.288,-1.240
358,-0.276,-1.160
359,-0.300,-1.360
360,-0.284,-1.240
361,-0.304,-1.440
362,-0.288,-1.360
363,-0.312,-1.520
364,-0.300,-1.440
365,-0.316,-1.600
366,-0.308,-1.520
367,-0.328,-1.680
368,-0.316,-1.600
369,-0.332,-1.760
370,-0.316,-1.720
371,-0.336,-1.840
372,-0.324,-1.760
373,-0.344,-1.920
374,-0.332,-1.840
375,-0.344,-2.000
376,-0.332,-1.920
377,-0.348,-2.040
378,-0.340,-2.000
379,-0.348,-2.120
380,-0.336,-2.040
381,-0.352,-2.160
382,-0.344,-2.120
383,-0.360,-2.240
384,-0.344,-2.160
385,-0.352,-2.280
386,-0.340,-2.200
387,-0.356,-2.320
388,-0.344,-2.280
389,-0.352,-2.360
390,-0.344,-2.320
391,-0.352,-2.400
392,-0.340,-2.360
393,-0.352,-2.400
394,-0.336,-2.400
395,-0.344,-2.440
396,-0.336,-2.400
397,-0.344,-2.480
398,-0.332,-2.440
399,-0.340,-2.480
400,-0.328,-2.480
401,-0.336,-2.520
402,-0.320,-2.480
403,-0.324,-2.520
404,-0.320,-2.480
405,-0.320,-2.520
406,-0.312,-2.480
407,-0.312,-2.520
408,-0.308,-2.480
409,-0.312,-2.520
410,-0.296,-2.480
411,-0.304,-2.520
412,-0.288,-2.480
413,-0.292,-2.480
414,-0.280,-2.480
415,-0.288,-2.480
416,-0.272,-2.440
417,-0.276,-2.440
418,-0.260,-2.400
419,-0.264,-2.400
420,-0.248,-2.400
421,-0.252,-2.400
422,-0.236,-2.360
423,-0.244,-2.360
424,-0.224,-2.320
425,-0.236,-2.320
426,-0.220,-2.280
427,-0.220,-2.280
428,-0.200,-2.200
429,-0.208,-2.200
430,-0.192,-2.160
431,-0.192,-2.160
432,-0.176,-2.120
433,-0.184,-2.120
434,-0.168,-2.040
435,-0.168,-2.040
436,-0.152,-2.000
437,-0.156,-2.000
438,-0.136,-1.920
439,-0.136,-1.920
440,-0.124,-1.840
441,-0.128,-1.840
442,-0.104,-1.760
443,-0.116,-1.760
444,-0.096,-1.680
445,-0.100,-1.680
446,-0.072,-1.600
447,-0.080,-1.600
448,-0.064,-1.520
449,-0.064,-1.520
450,-0.048,-1.440
451,-0.052,-1.440
452,-0.036,-1.360
453,-0.036,-1.360
454,-0.016,-1.240
455,-0.024,-1.240
456,-0.004,-1.160
457,-0.004,-1.160
458,0.016,-1.080
459,0.004,-1.040
460,0.028,-0.960
461,0.028,-0.960
462,0.040,-0.880
463,0.040,-0.840
464,0.060,-0.760
465,0.060,-0.760
466,0.072,-0.640
467,0.072,-0.640
468,0.088,-0.560
469,0.084,-0.520
470,0.104,-0.440
471,0.104,-0.440
472,0.120,-0.320
473,0.108,-0.320
474,0.132,-0.240
