,CH2(Unit:V),CH3(Unit:V)
Frequency:,37.000 kHz,37.000 kHz
Period:,27.027 uS,27.027 uS
PK-PK:,128mV,5.00V
1,-0.056,-1.480
2,-0.044,-1.440
3,-0.052,-1.520
4,-0.044,-1.480
5,-0.056,-1.560
6,-0.044,-1.520
7,-0.056,-1.640
8,-0.044,-1.560
9,-0.056,-1.680
10,-0.044,-1.640
11,-0.052,-1.720
12,-0.040,-1.680
13,-0.052,-1.760
14,-0.044,-1.720
15,-0.052,-1.800
16,-0.044,-1.760
17,-0.056,-1.840
18,-0.040,-1.800
19,-0.052,-1.880
20,-0.036,-1.840
21,-0.052,-1.920
22,-0.040,-1.880
23,-0.052,-1.960
24,-0.040,-1.920
25,-0.048,-2.000
26,-0.036,-1.960
27,-0.048,-2.040
28,-0.040,-2.000
29,-0.048,-2.080
30,-0.040,-2.040
31,-0.048,-2.080
32,-0.036,-2.080
33,-0.048,-2.120
34,-0.036,-2.120
35,-0.044,-2.160
36,-0.032,-2.120
37,-0.044,-2.200
38,-0.036,-2.160
39,-0.048,-2.240
40,-0.032,-2.200
41,-0.044,-2.240
42,-0.036,-2.240
43,-0.040,-2.280
44,-0.028,-2.240
45,-0.040,-2.320
46,-0.028,-2.280
47,-0.040,-2.320
48,-0.028,-2.280
49,-0.044,-2.360
50,-0.028,-2.320
51,-0.036,-2.360
52,-0.028,-2.360
53,-0.036,-2.400
54,-0.024,-2.360
55,-0.032,-2.400
56,-0.024,-2.400
57,-0.036,-2.440
58,-0.024,-2.400
59,-0.040,-2.440
60,-0.024,-2.440
61,-0.032,-2.480
62,-0.016,-2.440
63,-0.028,-2.480
64,-0.024,-2.480
65,-0.028,-2.480
66,-0.016,-2.480
67,-0.028,-2.520
68,-0.020,-2.480
69,-0.028,-2.520
70,-0.016,-2.520
71,-0.028,-2.520
72,-0.016,-2.520
73,-0.028,-2.520
74,-0.012,-2.520
75,-0.028,-2.560
76,-0.016,-2.520
77,-0.020,-2.560
78,-0.012,-2.520
79,-0.024,-2.560
80,-0.008,-2.520
81,-0.020,-2.560
82,-0.012,-2.560
83,-0.020,-2.560
84,-0.012,-2.560
85,-0.020,-2.560
86,-0.012,-2.560
87,-0.016,-2.560
88,-0.004,-2.560
89,-0.016,-2.560
90,-0.004,-2.560
91,-0.012,-2.560
92,-0.004,-2.560
93,-0.012,-2.560
94,-0.004,-2.560
95,-0.008,-2.560
96,0.000,-2.520
97,-0.008,-2.520
98,0.000,-2.520
99,-0.008,-2.520
100,0.000,-2.520
101,-0.012,-2.520
102,0.000,-2.520
103,-0.012,-2.520
104,0.004,-2.480
105,-0.008,-2.480
106,0.004,-2.480
107,-0.004,-2.480
108,0.004,-2.480
109,-0.004,-2.480
110,0.008,-2.440
111,-0.004,-2.440
112,0.004,-2.440
113,-0.004,-2.440
114,0.012,-2.400
115,0.000,-2.400
116,0.012,-2.400
117,0.000,-2.400
118,0.012,-2.360
119,0.000,-2.360
120,0.012,-2.360
121,0.004,-2.360
122,0.016,-2.320
123,0.004,-2.320
124,0.016,-2.320
125,0.008,-2.320
126,0.016,-2.280
127,0.008,-2.280
128,0.016,-2.240
129,0.008,-2.240
130,0.020,-2.240
131,0.012,-2.240
132,0.020,-2.200
133,0.012,-2.200
134,0.024,-2.160
135,0.012,-2.160
136,0.020,-2.120
137,0.008,-2.120
138,0.024,-2.080
139,0.016,-2.080
140,0.028,-2.080
141,0.020,-2.080
142,0.028,-2.040
143,0.016,-2.040
144,0.028,-2.000
145,0.016,-2.000
146,0.028,-1.960
147,0.020,-1.960
148,0.028,-1.920
149,0.024,-1.920
150,0.032,-1.880
151,0.020,-1.880
152,0.032,-1.840
153,0.024,-1.840
154,0.032,-1.800
155,0.024,-1.800
156,0.036,-1.760
157,0.028,-1.760
158,0.036,-1.720
159,0.024,-1.720
160,0.036,-1.680
161,0.024,-1.680
162,0.036,-1.640
163,0.028,-1.640
164,0.040,-1.560
165,0.032,-1.560
166,0.040,-1.520
167,0.028,-1.520
168,0.044,-1.480
169,0.028,-1.480
170,0.044,-1.440
171,0.032,-1.440
172,0.040,-1.400
173,0.032,-1.400
174,0.044,-1.320
175,0.036,-1.320
176,0.044,-1.280
177,0.036,-1.280
178,0.044,-1.240
179,0.036,-1.240
180,0.044,-1.200
181,0.036,-1.200
182,0.052,-1.120
183,0.040,-1.120
184,0.048,-1.080
185,0.040,-1.080
186,0.048,-1.040
187,0.040,-1.040
188,0.044,-0.960
189,0.040,-0.960
190,0.048,-0.920
191,0.044,-0.920
192,0.048,-0.880
193,0.040,-0.880
194,0.052,-0.800
195,0.040,-0.800
196,0.048,-0.760
197,0.040,-0.760
198,0.052,-0.680
199,0.040,-0.680
200,0.056,-0.640
201,0.044,-0.640
202,0.056,-0.600
203,0.044,-0.600
204,0.052,-0.520
205,0.044,-0.520
206,0.052,-0.480
207,0.044,-0.480
208,0.056,-0.400
209,0.044,-0.400
210,0.056,-0.360
211,0.048,-0.360
212,0.056,-0.280
213,0.044,-0.280
214,0.056,-0.240
215,0.048,-0.240
216,0.060,-0.160
217,0.052,-0.160
218,0.056,-0.120
219,0.048,-0.120
220,0.056,-0.080
221,0.048,-0.040
222,0.056,0.000
223,0.044,0.000
224,0.060,0.040
225,0.048,0.040
226,0.060,0.120
227,0.048,0.120
228,0.060,0.160
229,0.044,0.160
230,0.060,0.200
231,0.044,0.240
232,0.056,0.280
233,0.048,0.280
234,0.060,0.320
235,0.052,0.360
236,0.060,0.400
237,0.048,0.400
238,0.060,0.440
239,0.048,0.440
240,0.060,0.520
241,0.048,0.520
242,0.060,0.560
243,0.052,0.560
244,0.060,0.640
245,0.052,0.640
246,0.056,0.680
247,0.052,0.680
248,0.060,0.720
249,0.048,0.720
250,0.060,0.800
251,0.048,0.800
252,0.060,0.840
253,0.048,0.840
254,0.060,0.880
255,0.048,0.880
256,0.060,0.960
257,0.044,0.960
258,0.060,1.000
259,0.048,1.000
260,0.060,1.040
261,0.048,1.040
262,0.060,1.080
263,0.044,1.120
264,0.060,1.160
265,0.048,1.160
266,0.056,1.200
267,0.044,1.200
268,0.056,1.240
269,0.048,1.240
270,0.056,1.320
271,0.048,1.320
272,0.060,1.360
273,0.044,1.360
274,0.056,1.400
275,0.044,1.400
276,0.052,1.440
277,0.048,1.440
278,0.056,1.480
279,0.044,1.480
280,0.056,1.520
281,0.040,1.560
282,0.052,1.560
283,0.044,1.560
284,0.056,1.640
285,0.044,1.640
286,0.052,1.680
287,0.040,1.680
288,0.052,1.720
289,0.040,1.720
290,0.056,1.760
291,0.040,1.760
292,0.052,1.800
293,0.040,1.800
294,0.056,1.840
295,0.036,1.840
296,0.052,1.880
297,0.040,1.880
298,0.048,1.880
299,0.036,1.920
300,0.044,1.920
301,0.036,1.920
302,0.048,1.960
303,0.036,1.960
304,0.048,2.000
305,0.036,2.000
306,0.044,2.040
307,0.036,2.040
308,0.044,2.080
309,0.032,2.080
310,0.040,2.080
311,0.032,2.080
312,0.044,2.120
313,0.032,2.120
314,0.044,2.160
315,0.032,2.160
316,0.040,2.160
