,CH2(Unit:V),CH3(Unit:V)
Frequency:,78.000 kHz,78.000 kHz
Period:,12.821 uS,12.821 uS
PK-PK:,1.60V,4.96V
1,-0.320,0.440
2,-0.280,0.520
3,-0.280,0.560
4,-0.240,0.640
5,-0.240,0.680
6,-0.200,0.760
7,-0.200,0.760
8,-0.160,0.880
9,-0.160,0.880
10,-0.120,1.000
11,-0.120,1.000
12,-0.080,1.120
13,-0.080,1.120
14,-0.040,1.200
15,-0.040,1.240
16,-0.020,1.320
17,0.000,1.320
18,0.020,1.440
19,0.040,1.440
20,0.080,1.520
21,0.080,1.520
22,0.120,1.600
23,0.120,1.640
24,0.140,1.720
25,0.140,1.720
26,0.180,1.800
27,0.180,1.800
28,0.220,1.880
29,0.220,1.880
30,0.260,1.960
31,0.260,1.960
32,0.300,2.000
33,0.300,2.040
34,0.340,2.080
35,0.340,2.080
36,0.380,2.160
37,0.380,2.160
38,0.400,2.200
39,0.400,2.200
40,0.440,2.240
41,0.440,2.240
42,0.460,2.280
43,0.480,2.320
44,0.500,2.360
45,0.500,2.360
46,0.540,2.360
47,0.540,2.400
48,0.560,2.400
49,0.560,2.400
50,0.580,2.440
51,0.580,2.440
52,0.600,2.440
53,0.620,2.440
54,0.640,2.480
55,0.640,2.480
56,0.660,2.480
57,0.660,2.480
58,0.680,2.480
59,0.680,2.480
60,0.700,2.480
61,0.700,2.440
62,0.720,2.480
63,0.720,2.440
64,0.740,2.440
65,0.740,2.400
66,0.760,2.440
67,0.740,2.400
68,0.760,2.400
69,0.760,2.360
70,0.780,2.400
71,0.760,2.320
72,0.780,2.360
73,0.780,2.280
74,0.800,2.320
75,0.780,2.200
76,0.800,2.280
77,0.800,2.160
78,0.800,2.200
79,0.800,2.120
80,0.800,2.160
81,0.800,2.040
82,0.800,2.080
83,0.780,1.960
84,0.800,2.040
85,0.780,1.880
86,0.800,1.960
87,0.780,1.800
88,0.780,1.880
89,0.780,1.720
90,0.780,1.800
91,0.760,1.640
92,0.780,1.720
93,0.740,1.560
94,0.760,1.640
95,0.740,1.440
96,0.760,1.520
97,0.720,1.360
98,0.740,1.440
99,0.700,1.240
100,0.720,1.320
101,0.680,1.120
102,0.700,1.240
103,0.660,1.040
104,0.680,1.120
105,0.640,0.920
106,0.660,1.000
107,0.620,0.800
108,0.640,0.920
109,0.580,0.680
110,0.620,0.800
111,0.560,0.560
112,0.600,0.680
113,0.540,0.440
114,0.580,0.560
115,0.500,0.320
116,0.560,0.440
117,0.480,0.200
118,0.520,0.320
119,0.440,0.080
120,0.480,0.200
121,0.420,-0.040
122,0.440,0.080
123,0.380,-0.160
124,0.420,-0.040
125,0.340,-0.280
126,0.380,-0.160
127,0.320,-0.400
128,0.340,-0.280
129,0.280,-0.520
130,0.320,-0.400
131,0.240,-0.640
132,0.280,-0.520
133,0.200,-0.760
134,0.240,-0.640
135,0.160,-0.880
136,0.200,-0.760
137,0.120,-0.960
138,0.160,-0.880
139,0.100,-1.080
140,0.120,-1.000
141,0.040,-1.200
142,0.080,-1.080
143,0.000,-1.280
144,0.040,-1.200
145,-0.040,-1.400
146,0.000,-1.320
147,-0.060,-1.480
148,-0.040,-1.400
149,-0.100,-1.600
150,-0.080,-1.520
151,-0.140,-1.680
152,-0.120,-1.600
153,-0.180,-1.760
154,-0.140,-1.680
155,-0.220,-1.840
156,-0.200,-1.760
157,-0.260,-1.920
158,-0.220,-1.840
159,-0.300,-2.000
160,-0.260,-1.920
161,-0.340,-2.080
162,-0.300,-2.000
163,-0.360,-2.160
164,-0.340,-2.080
165,-0.400,-2.200
166,-0.380,-2.120
167,-0.440,-2.240
168,-0.400,-2.200
169,-0.480,-2.280
170,-0.440,-2.240
171,-0.500,-2.320
172,-0.460,-2.280
173,-0.540,-2.360
174,-0.500,-2.320
175,-0.560,-2.400
176,-0.540,-2.360
177,-0.580,-2.440
178,-0.560,-2.400
179,-0.620,-2.440
180,-0.580,-2.440
181,-0.640,-2.480
182,-0.620,-2.440
183,-0.660,-2.480
184,-0.640,-2.480
185,-0.680,-2.480
186,-0.660,-2.480
187,-0.700,-2.480
188,-0.680,-2.480
189,-0.720,-2.480
190,-0.700,-2.440
191,-0.740,-2.440
192,-0.720,-2.440
193,-0.740,-2.440
194,-0.740,-2.400
195,-0.760,-2.400
196,-0.740,-2.400
197,-0.780,-2.400
198,-0.760,-2.360
199,-0.780,-2.360
200,-0.780,-2.320
201,-0.800,-2.320
202,-0.780,-2.280
203,-0.800,-2.280
204,-0.780,-2.200
205,-0.800,-2.200
206,-0.800,-2.160
207,-0.800,-2.160
208,-0.800,-2.080
209,-0.800,-2.080
210,-0.800,-2.040
211,-0.800,-2.040
212,-0.800,-1.960
213,-0.800,-1.960
214,-0.800,-1.880
215,-0.800,-1.880
216,-0.780,-1.800
217,-0.800,-1.800
218,-0.780,-1.720
219,-0.780,-1.720
220,-0.760,-1.640
221,-0.780,-1.600
222,-0.760,-1.560
223,-0.760,-1.520
224,-0.740,-1.440
225,-0.760,-1.440
226,-0.720,-1.360
227,-0.720,-1.320
228,-0.720,-1.240
229,-0.700,-1.240
230,-0.700,-1.120
231,-0.700,-1.120
232,-0.680,-1.040
233,-0.680,-1.000
234,-0.660,-0.920
235,-0.660,-0.920
236,-0.620,-0.800
237,-0.640,-0.800
238,-0.600,-0.680
239,-0.600,-0.680
240,-0.580,-0.560
241,-0.580,-0.560
242,-0.560,-0.440
243,-0.540,-0.440
244,-0.520,-0.320
245,-0.520,-0.320
246,-0.480,-0.200
247,-0.500,-0.200
248,-0.460,-0.080
249,-0.460,-0.080
250,-0.420,0.040
251,-0.420,0.040
252,-0.380,0.160
253,-0.380,0.160
254,-0.340,0.280
255,-0.340,0.280
256,-0.320,0.400
257,-0.320,0.400
258,-0.280,0.520
259,-0.280,0.520
260,-0.260,0.640
261,-0.240,0.640
262,-0.220,0.760
263,-0.200,0.760
264,-0.180,0.880
265,-0.160,0.880
266,-0.120,0.960
267,-0.140,0.960
268,-0.100,1.080
269,-0.100,1.080
270,-0.060,1.200
271,-0.060,1.200
272,-0.020,1.280
273,-0.020,1.320
274,0.020,1.400
275,0.020,1.400
276,0.060,1.480
277,0.060,1.520
278,0.100,1.600
279,0.100,1.600
280,0.140,1.680
281,0.140,1.680
282,0.180,1.760
283,0.180,1.760
284,0.220,1.840
285,0.220,1.840
