,CH2(Unit:V),CH3(Unit:V)
Frequency:,85.000 kHz,85.000 kHz
Period:,11.765 uS,11.765 uS
PK-PK:,520mV,5.00V
1,-0.160,-2.520
2,-0.140,-2.480
3,-0.180,-2.480
4,-0.160,-2.480
5,-0.180,-2.480
6,-0.160,-2.440
7,-0.180,-2.440
8,-0.180,-2.440
9,-0.200,-2.440
10,-0.180,-2.400
11,-0.200,-2.400
12,-0.200,-2.320
13,-0.200,-2.320
14,-0.200,-2.280
15,-0.220,-2.280
16,-0.200,-2.240
17,-0.220,-2.240
18,-0.220,-2.160
19,-0.240,-2.160
20,-0.220,-2.080
21,-0.240,-2.080
22,-0.220,-2.000
23,-0.240,-2.000
24,-0.220,-1.920
25,-0.240,-1.920
26,-0.220,-1.840
27,-0.240,-1.840
28,-0.240,-1.760
29,-0.240,-1.760
30,-0.240,-1.640
31,-0.240,-1.640
32,-0.240,-1.560
33,-0.240,-1.520
34,-0.240,-1.440
35,-0.240,-1.440
36,-0.240,-1.320
37,-0.240,-1.320
38,-0.240,-1.200
39,-0.240,-1.200
40,-0.240,-1.080
41,-0.240,-1.080
42,-0.240,-0.960
43,-0.240,-0.960
44,-0.240,-0.840
45,-0.240,-0.840
46,-0.220,-0.720
47,-0.240,-0.720
48,-0.220,-0.600
49,-0.220,-0.560
50,-0.220,-0.480
51,-0.220,-0.440
52,-0.220,-0.320
53,-0.220,-0.320
54,-0.200,-0.200
55,-0.220,-0.200
56,-0.200,-0.080
57,-0.200,-0.040
58,-0.200,0.080
59,-0.200,0.080
60,-0.180,0.200
61,-0.180,0.200
62,-0.180,0.320
63,-0.180,0.360
64,-0.160,0.480
65,-0.160,0.480
66,-0.160,0.600
67,-0.160,0.600
68,-0.140,0.720
69,-0.160,0.720
70,-0.140,0.840
71,-0.140,0.880
72,-0.140,0.960
73,-0.140,1.000
74,-0.120,1.080
75,-0.120,1.120
76,-0.100,1.240
77,-0.100,1.240
78,-0.100,1.320
79,-0.100,1.320
80,-0.080,1.440
81,-0.080,1.440
82,-0.080,1.560
83,-0.080,1.560
84,-0.060,1.640
85,-0.060,1.640
86,-0.040,1.760
87,-0.040,1.760
88,-0.040,1.840
89,-0.040,1.840
90,-0.020,1.920
91,-0.020,1.920
92,0.000,2.000
93,-0.020,2.000
94,0.000,2.080
95,0.000,2.080
96,0.020,2.160
97,0.020,2.160
98,0.040,2.200
99,0.020,2.200
100,0.040,2.280
101,0.040,2.280
102,0.060,2.320
103,0.060,2.320
104,0.060,2.360
105,0.060,2.360
106,0.080,2.400
107,0.080,2.400
108,0.100,2.440
109,0.100,2.440
110,0.100,2.440
111,0.100,2.440
112,0.120,2.480
113,0.120,2.480
114,0.140,2.480
115,0.120,2.480
116,0.140,2.480
117,0.140,2.480
118,0.160,2.480
119,0.140,2.480
120,0.160,2.480
121,0.160,2.440
122,0.180,2.480
123,0.160,2.440
124,0.180,2.440
125,0.180,2.400
126,0.180,2.400
127,0.180,2.360
128,0.200,2.400
129,0.200,2.280
130,0.200,2.360
131,0.200,2.240
132,0.200,2.280
133,0.200,2.200
134,0.220,2.240
135,0.220,2.120
136,0.220,2.200
137,0.220,2.040
138,0.220,2.120
139,0.220,1.960
140,0.240,2.040
141,0.220,1.880
142,0.240,1.960
143,0.220,1.800
144,0.240,1.880
145,0.240,1.720
146,0.240,1.800
147,0.240,1.600
148,0.240,1.720
149,0.240,1.520
150,0.240,1.600
151,0.240,1.400
152,0.240,1.480
153,0.240,1.280
154,0.240,1.400
155,0.240,1.160
156,0.240,1.280
157,0.240,1.040
158,0.240,1.160
159,0.240,0.920
160,0.240,1.040
161,0.240,0.800
162,0.240,0.920
163,0.220,0.680
164,0.240,0.800
165,0.220,0.560
166,0.220,0.640
167,0.220,0.400
168,0.220,0.520
169,0.220,0.280
170,0.220,0.400
171,0.200,0.160
172,0.220,0.280
173,0.200,0.000
174,0.200,0.120
175,0.200,-0.120
176,0.200,0.000
177,0.180,-0.240
178,0.200,-0.120
179,0.180,-0.400
180,0.180,-0.240
181,0.160,-0.520
182,0.180,-0.400
183,0.160,-0.640
184,0.160,-0.520
185,0.140,-0.760
186,0.160,-0.640
187,0.140,-0.920
188,0.140,-0.760
189,0.120,-1.040
190,0.140,-0.920
191,0.120,-1.160
192,0.120,-1.040
193,0.100,-1.240
194,0.120,-1.160
195,0.100,-1.360
196,0.100,-1.280
197,0.080,-1.480
198,0.100,-1.400
199,0.060,-1.600
200,0.080,-1.480
201,0.060,-1.680
202,0.060,-1.600
203,0.040,-1.800
204,0.060,-1.720
205,0.040,-1.880
206,0.040,-1.800
