,CH2(Unit:V),CH3(Unit:V)
Frequency:,73.800 kHz,73.800 kHz
Period:,13.550 uS,13.550 uS
PK-PK:,1.13V,4.88V
1,0.448,2.280
2,0.472,2.320
3,0.472,2.320
4,0.480,2.360
5,0.472,2.360
6,0.496,2.360
7,0.496,2.360
8,0.504,2.400
9,0.504,2.400
10,0.512,2.440
11,0.520,2.400
12,0.528,2.440
13,0.520,2.440
14,0.536,2.440
15,0.528,2.440
16,0.544,2.440
17,0.536,2.440
18,0.552,2.440
19,0.544,2.440
20,0.552,2.440
21,0.544,2.440
22,0.560,2.440
23,0.552,2.400
24,0.560,2.440
25,0.560,2.400
26,0.560,2.400
27,0.552,2.360
28,0.560,2.400
29,0.552,2.360
30,0.560,2.360
31,0.552,2.320
32,0.560,2.360
33,0.552,2.280
34,0.560,2.320
35,0.544,2.240
36,0.552,2.280
37,0.536,2.160
38,0.544,2.200
39,0.536,2.120
40,0.544,2.160
41,0.528,2.080
42,0.536,2.120
43,0.520,2.000
44,0.528,2.040
45,0.504,1.920
46,0.520,2.000
47,0.488,1.840
48,0.512,1.920
49,0.488,1.760
50,0.496,1.840
51,0.472,1.680
52,0.488,1.760
53,0.448,1.600
54,0.472,1.680
55,0.440,1.520
56,0.456,1.600
57,0.424,1.440
58,0.440,1.520
59,0.408,1.360
60,0.432,1.440
61,0.392,1.240
62,0.408,1.320
63,0.368,1.160
64,0.384,1.240
65,0.352,1.040
66,0.368,1.120
67,0.328,0.920
68,0.352,1.040
69,0.312,0.840
70,0.328,0.920
71,0.288,0.720
72,0.312,0.840
73,0.256,0.600
74,0.288,0.720
75,0.240,0.520
76,0.272,0.600
77,0.216,0.400
78,0.248,0.480
79,0.192,0.280
80,0.224,0.400
81,0.168,0.160
82,0.192,0.280
83,0.152,0.040
84,0.168,0.160
85,0.120,-0.040
86,0.144,0.040
87,0.096,-0.160
88,0.120,-0.040
89,0.064,-0.280
90,0.096,-0.200
91,0.048,-0.400
92,0.072,-0.280
93,0.016,-0.520
94,0.048,-0.400
95,-0.008,-0.600
96,0.016,-0.520
97,-0.032,-0.720
98,-0.008,-0.640
99,-0.064,-0.840
100,-0.040,-0.720
101,-0.080,-0.920
102,-0.056,-0.840
103,-0.112,-1.040
104,-0.080,-0.960
105,-0.136,-1.160
106,-0.112,-1.040
107,-0.160,-1.240
108,-0.136,-1.160
109,-0.192,-1.320
110,-0.152,-1.240
111,-0.216,-1.440
112,-0.184,-1.360
113,-0.232,-1.520
114,-0.208,-1.440
115,-0.264,-1.600
116,-0.232,-1.520
117,-0.272,-1.680
118,-0.256,-1.600
119,-0.296,-1.760
120,-0.272,-1.680
121,-0.320,-1.840
122,-0.304,-1.760
123,-0.352,-1.920
124,-0.320,-1.840
125,-0.360,-2.000
126,-0.344,-1.920
127,-0.384,-2.040
128,-0.360,-2.000
129,-0.400,-2.120
130,-0.384,-2.040
131,-0.416,-2.160
132,-0.392,-2.120
133,-0.432,-2.200
134,-0.416,-2.160
135,-0.448,-2.280
136,-0.432,-2.200
137,-0.464,-2.280
138,-0.448,-2.280
139,-0.472,-2.320
140,-0.464,-2.320
141,-0.480,-2.360
142,-0.472,-2.320
143,-0.496,-2.400
144,-0.488,-2.360
145,-0.512,-2.400
146,-0.496,-2.400
147,-0.520,-2.440
148,-0.504,-2.400
149,-0.528,-2.440
150,-0.520,-2.440
151,-0.536,-2.440
152,-0.528,-2.440
153,-0.536,-2.440
154,-0.528,-2.440
155,-0.544,-2.440
156,-0.528,-2.440
157,-0.552,-2.440
158,-0.536,-2.400
159,-0.552,-2.440
160,-0.544,-2.400
161,-0.552,-2.400
162,-0.544,-2.360
163,-0.552,-2.400
164,-0.544,-2.360
165,-0.552,-2.360
166,-0.544,-2.320
167,-0.544,-2.320
168,-0.544,-2.280
169,-0.544,-2.280
170,-0.536,-2.240
171,-0.544,-2.240
172,-0.536,-2.200
173,-0.536,-2.200
174,-0.528,-2.160
175,-0.528,-2.120
176,-0.520,-2.080
177,-0.528,-2.080
178,-0.512,-2.040
179,-0.512,-2.040
180,-0.504,-1.960
181,-0.504,-1.960
182,-0.496,-1.880
183,-0.496,-1.880
184,-0.480,-1.800
185,-0.488,-1.800
186,-0.472,-1.760
187,-0.472,-1.720
188,-0.456,-1.640
189,-0.456,-1.640
190,-0.440,-1.560
191,-0.440,-1.560
192,-0.424,-1.480
193,-0.424,-1.480
194,-0.408,-1.400
195,-0.408,-1.400
196,-0.392,-1.280
197,-0.392,-1.280
198,-0.376,-1.200
199,-0.368,-1.200
200,-0.352,-1.080
201,-0.352,-1.080
202,-0.328,-1.000
203,-0.336,-1.000
204,-0.312,-0.920
205,-0.312,-0.880
206,-0.288,-0.800
207,-0.288,-0.800
208,-0.264,-0.680
209,-0.272,-0.680
210,-0.248,-0.560
211,-0.248,-0.560
212,-0.224,-0.440
213,-0.224,-0.440
214,-0.192,-0.360
215,-0.192,-0.360
216,-0.176,-0.240
217,-0.176,-0.240
218,-0.152,-0.120
219,-0.160,-0.120
220,-0.128,0.000
221,-0.120,0.000
222,-0.104,0.080
223,-0.096,0.120
224,-0.072,0.200
225,-0.072,0.240
226,-0.048,0.320
227,-0.048,0.320
228,-0.024,0.440
229,-0.024,0.440
230,0.000,0.560
231,0.008,0.560
232,0.024,0.680
233,0.024,0.680
234,0.048,0.760
235,0.056,0.760
236,0.080,0.880
237,0.072,0.880
238,0.104,1.000
239,0.104,1.000
240,0.128,1.080
241,0.128,1.080
242,0.160,1.200
243,0.152,1.200
244,0.176,1.280
245,0.176,1.280
246,0.200,1.360
247,0.200,1.400
248,0.224,1.480
249,0.224,1.480
250,0.256,1.560
251,0.248,1.560
252,0.272,1.640
253,0.272,1.640
254,0.296,1.720
255,0.296,1.720
256,0.312,1.800
257,0.312,1.800
258,0.336,1.880
259,0.344,1.880
260,0.360,1.960
261,0.360,1.960
262,0.376,2.000
263,0.376,2.040
264,0.400,2.080
265,0.400,2.080
266,0.416,2.160
267,0.416,2.160
268,0.432,2.200
269,0.432,2.200
