,CH2(Unit:V),CH3(Unit:V)
Frequency:,100.000 kHz,100.000 kHz
Period:,10.000 uS,10.000 uS
PK-PK:,148mV,5.00V
1,0.000,2.280
2,0.016,2.320
3,0.008,2.320
4,0.016,2.360
5,0.008,2.400
6,0.024,2.400
7,0.012,2.400
8,0.020,2.440
9,0.016,2.440
10,0.028,2.440
11,0.024,2.440
12,0.032,2.440
13,0.020,2.440
14,0.040,2.440
15,0.016,2.400
16,0.040,2.440
17,0.024,2.400
18,0.048,2.400
19,0.028,2.360
20,0.044,2.400
21,0.028,2.320
22,0.048,2.360
23,0.028,2.240
24,0.052,2.320
25,0.036,2.200
26,0.052,2.240
27,0.040,2.120
28,0.056,2.160
29,0.048,2.040
30,0.056,2.120
31,0.044,1.960
32,0.056,2.000
33,0.044,1.840
34,0.056,1.920
35,0.048,1.720
36,0.060,1.840
37,0.052,1.600
38,0.060,1.720
39,0.052,1.520
40,0.060,1.600
41,0.048,1.360
42,0.060,1.480
43,0.052,1.240
44,0.064,1.360
45,0.056,1.080
46,0.064,1.240
47,0.052,0.960
48,0.064,1.080
49,0.052,0.800
50,0.060,0.960
51,0.048,0.680
52,0.064,0.800
53,0.052,0.520
54,0.064,0.680
55,0.052,0.360
56,0.060,0.520
57,0.044,0.200
58,0.056,0.360
59,0.048,0.040
60,0.060,0.200
61,0.052,-0.120
62,0.056,0.040
63,0.048,-0.280
64,0.056,-0.120
65,0.044,-0.440
66,0.052,-0.280
67,0.040,-0.560
68,0.052,-0.440
69,0.040,-0.720
70,0.048,-0.600
71,0.040,-0.880
72,0.048,-0.760
73,0.032,-1.040
74,0.044,-0.880
75,0.028,-1.160
76,0.040,-1.040
77,0.028,-1.320
78,0.040,-1.160
79,0.028,-1.440
80,0.040,-1.320
81,0.024,-1.560
82,0.036,-1.440
83,0.020,-1.680
84,0.032,-1.600
85,0.016,-1.800
86,0.024,-1.680
87,0.016,-1.920
88,0.024,-1.840
89,0.008,-2.040
90,0.020,-1.920
91,0.004,-2.120
92,0.016,-2.040
93,0.000,-2.200
94,0.012,-2.120
95,-0.004,-2.280
96,0.008,-2.200
97,-0.004,-2.360
98,0.008,-2.280
99,-0.008,-2.400
100,0.000,-2.360
101,-0.012,-2.480
102,-0.004,-2.400
103,-0.020,-2.520
104,-0.004,-2.480
105,-0.020,-2.520
106,-0.008,-2.520
107,-0.028,-2.560
108,-0.012,-2.520
109,-0.028,-2.560
110,-0.016,-2.560
111,-0.032,-2.560
112,-0.020,-2.560
113,-0.028,-2.560
114,-0.020,-2.560
115,-0.036,-2.560
116,-0.024,-2.560
117,-0.040,-2.560
118,-0.028,-2.520
119,-0.044,-2.520
120,-0.032,-2.480
121,-0.044,-2.480
122,-0.032,-2.440
123,-0.044,-2.440
124,-0.036,-2.360
125,-0.052,-2.360
126,-0.040,-2.320
127,-0.052,-2.320
128,-0.044,-2.240
129,-0.052,-2.240
130,-0.044,-2.160
131,-0.056,-2.160
132,-0.040,-2.040
133,-0.056,-2.040
134,-0.048,-1.960
135,-0.060,-1.960
136,-0.052,-1.840
137,-0.060,-1.840
138,-0.048,-1.760
139,-0.060,-1.720
140,-0.048,-1.640
141,-0.060,-1.600
142,-0.048,-1.480
143,-0.060,-1.480
144,-0.056,-1.360
145,-0.064,-1.360
146,-0.052,-1.240
147,-0.060,-1.200
148,-0.048,-1.080
149,-0.060,-1.080
150,-0.052,-0.920
151,-0.064,-0.920
152,-0.052,-0.800
153,-0.060,-0.760
154,-0.052,-0.640
155,-0.060,-0.640
156,-0.052,-0.480
157,-0.060,-0.480
158,-0.048,-0.320
159,-0.060,-0.320
160,-0.048,-0.160
161,-0.060,-0.160
162,-0.048,0.000
163,-0.056,0.000
164,-0.044,0.160
165,-0.052,0.160
166,-0.044,0.320
167,-0.052,0.320
168,-0.040,0.440
169,-0.052,0.480
170,-0.040,0.600
171,-0.048,0.640
172,-0.036,0.760
173,-0.044,0.760
174,-0.032,0.920
175,-0.040,0.920
176,-0.032,1.040
177,-0.040,1.040
178,-0.028,1.200
179,-0.036,1.200
180,-0.024,1.320
181,-0.032,1.320
182,-0.024,1.440
183,-0.024,1.480
184,-0.020,1.560
185,-0.024,1.600
186,-0.016,1.680
187,-0.024,1.720
188,-0.012,1.800
189,-0.020,1.800
190,-0.008,1.920
191,-0.016,1.920
192,-0.004,2.000
193,-0.012,2.000
194,0.000,2.080
195,-0.008,2.080
196,0.000,2.160
197,-0.004,2.160
198,0.004,2.240
199,0.000,2.240
200,0.012,2.280
201,0.000,2.280
202,0.016,2.320
203,0.004,2.360
204,0.016,2.360
205,0.008,2.400
206,0.020,2.400
207,0.016,2.400
208,0.024,2.440
209,0.020,2.440
210,0.028,2.440
211,0.020,2.440
212,0.028,2.440
213,0.024,2.440
214,0.032,2.440
215,0.028,2.440
216,0.040,2.440
217,0.032,2.400
218,0.044,2.400
219,0.032,2.360
220,0.044,2.400
221,0.032,2.320
222,0.044,2.360
223,0.036,2.240
224,0.048,2.320
225,0.040,2.200
226,0.052,2.240
227,0.044,2.120
228,0.052,2.200
229,0.044,2.040
230,0.052,2.120
231,0.044,1.920
232,0.056,2.040
233,0.048,1.840
234,0.060,1.920
235,0.052,1.720
236,0.060,1.840
237,0.052,1.600
238,0.056,1.720
239,0.048,1.480
240,0.060,1.600
241,0.052,1.360
242,0.060,1.480
243,0.056,1.240
244,0.064,1.360
245,0.056,1.080
246,0.060,1.240
247,0.048,0.960
248,0.064,1.080
249,0.052,0.800
250,0.064,0.960
251,0.052,0.680
252,0.064,0.800
