,CH2(Unit:V),CH3(Unit:V)
Frequency:,79.000 kHz,79.000 kHz
Period:,12.658 uS,12.658 uS
PK-PK:,484mV,4.96V
1,-0.164,-0.160
2,-0.148,-0.080
3,-0.156,-0.040
4,-0.144,0.080
5,-0.152,0.080
6,-0.136,0.200
7,-0.144,0.200
8,-0.128,0.320
9,-0.128,0.320
10,-0.112,0.440
11,-0.116,0.440
12,-0.108,0.560
13,-0.108,0.560
14,-0.096,0.680
15,-0.100,0.680
16,-0.084,0.800
17,-0.092,0.800
18,-0.076,0.880
19,-0.076,0.920
20,-0.064,1.000
21,-0.064,1.040
22,-0.056,1.120
23,-0.056,1.120
24,-0.036,1.240
25,-0.048,1.240
26,-0.032,1.320
27,-0.028,1.320
28,-0.020,1.440
29,-0.020,1.440
30,-0.008,1.520
31,-0.012,1.520
32,0.008,1.600
33,-0.004,1.640
34,0.012,1.720
35,0.016,1.720
36,0.028,1.800
37,0.024,1.800
38,0.040,1.840
39,0.032,1.880
40,0.048,1.960
41,0.040,1.960
42,0.064,2.000
43,0.060,2.000
44,0.072,2.080
45,0.068,2.080
46,0.084,2.120
47,0.080,2.120
48,0.088,2.200
49,0.088,2.200
50,0.104,2.240
51,0.096,2.240
52,0.116,2.280
53,0.112,2.280
54,0.124,2.320
55,0.120,2.320
56,0.132,2.360
57,0.132,2.360
58,0.144,2.360
59,0.132,2.360
60,0.148,2.400
61,0.152,2.400
62,0.164,2.400
63,0.160,2.400
64,0.168,2.400
65,0.160,2.400
66,0.176,2.400
67,0.172,2.400
68,0.184,2.400
69,0.180,2.360
70,0.188,2.400
71,0.188,2.360
72,0.200,2.400
73,0.192,2.320
74,0.204,2.360
75,0.196,2.320
76,0.208,2.360
77,0.204,2.280
78,0.216,2.320
79,0.212,2.240
80,0.216,2.280
81,0.212,2.200
82,0.224,2.240
83,0.212,2.120
84,0.224,2.200
85,0.220,2.080
86,0.232,2.120
87,0.220,2.000
88,0.232,2.080
89,0.220,1.920
90,0.232,2.000
91,0.224,1.880
92,0.232,1.920
93,0.228,1.800
94,0.236,1.840
95,0.228,1.720
96,0.240,1.800
97,0.228,1.600
98,0.240,1.680
99,0.224,1.520
100,0.232,1.600
101,0.224,1.440
102,0.232,1.520
103,0.220,1.320
104,0.232,1.440
105,0.220,1.240
106,0.232,1.320
107,0.208,1.120
108,0.232,1.240
109,0.208,1.000
110,0.224,1.120
111,0.204,0.880
112,0.216,1.000
113,0.204,0.800
114,0.216,0.880
115,0.196,0.680
116,0.212,0.800
117,0.192,0.560
118,0.208,0.680
119,0.184,0.440
120,0.200,0.560
121,0.180,0.320
122,0.192,0.440
123,0.172,0.200
124,0.188,0.320
125,0.164,0.080
126,0.172,0.200
127,0.156,-0.040
128,0.168,0.080
129,0.152,-0.160
130,0.160,-0.080
131,0.144,-0.280
132,0.152,-0.200
133,0.132,-0.400
134,0.140,-0.320
135,0.120,-0.560
136,0.132,-0.440
137,0.112,-0.680
138,0.124,-0.560
139,0.104,-0.800
140,0.112,-0.680
141,0.088,-0.880
142,0.104,-0.800
143,0.076,-1.000
144,0.092,-0.920
145,0.068,-1.120
146,0.084,-1.040
147,0.060,-1.240
148,0.072,-1.120
149,0.040,-1.320
150,0.064,-1.240
151,0.036,-1.440
152,0.048,-1.360
153,0.024,-1.560
154,0.040,-1.440
155,0.016,-1.640
156,0.028,-1.560
157,0.000,-1.720
158,0.016,-1.640
159,-0.008,-1.840
160,0.004,-1.760
161,-0.024,-1.920
162,-0.008,-1.840
163,-0.032,-2.000
164,-0.016,-1.920
165,-0.044,-2.040
166,-0.032,-2.000
167,-0.056,-2.120
168,-0.040,-2.080
169,-0.072,-2.200
170,-0.056,-2.120
171,-0.080,-2.280
172,-0.064,-2.200
173,-0.088,-2.320
174,-0.072,-2.280
175,-0.100,-2.360
176,-0.084,-2.320
177,-0.108,-2.400
178,-0.092,-2.360
179,-0.120,-2.440
180,-0.108,-2.400
181,-0.128,-2.480
182,-0.116,-2.440
183,-0.144,-2.520
184,-0.128,-2.480
185,-0.148,-2.520
186,-0.136,-2.520
187,-0.156,-2.560
188,-0.144,-2.520
189,-0.164,-2.560
190,-0.156,-2.520
191,-0.172,-2.560
192,-0.160,-2.520
193,-0.188,-2.560
194,-0.168,-2.560
195,-0.188,-2.560
196,-0.180,-2.520
197,-0.196,-2.520
198,-0.184,-2.520
199,-0.200,-2.520
200,-0.188,-2.480
201,-0.208,-2.480
202,-0.196,-2.480
203,-0.212,-2.480
204,-0.200,-2.440
205,-0.216,-2.440
206,-0.208,-2.400
207,-0.220,-2.400
208,-0.208,-2.360
209,-0.224,-2.360
210,-0.216,-2.280
211,-0.228,-2.280
212,-0.220,-2.240
213,-0.228,-2.240
214,-0.224,-2.160
215,-0.232,-2.160
216,-0.220,-2.120
217,-0.236,-2.120
218,-0.224,-2.040
219,-0.236,-2.040
220,-0.228,-1.960
221,-0.236,-1.960
222,-0.228,-1.880
223,-0.232,-1.880
224,-0.228,-1.800
225,-0.236,-1.800
226,-0.220,-1.720
227,-0.236,-1.680
228,-0.224,-1.600
229,-0.232,-1.600
230,-0.224,-1.520
231,-0.228,-1.480
232,-0.220,-1.400
233,-0.228,-1.400
234,-0.212,-1.320
235,-0.224,-1.280
236,-0.212,-1.200
237,-0.220,-1.160
238,-0.212,-1.080
239,-0.216,-1.080
240,-0.204,-0.960
241,-0.208,-0.960
242,-0.200,-0.840
243,-0.204,-0.840
244,-0.192,-0.720
245,-0.196,-0.720
246,-0.192,-0.600
247,-0.192,-0.600
248,-0.180,-0.480
249,-0.184,-0.480
250,-0.172,-0.360
251,-0.176,-0.360
252,-0.168,-0.240
253,-0.172,-0.240
254,-0.160,-0.120
255,-0.164,-0.120
256,-0.152,0.000
257,-0.156,0.000
258,-0.136,0.120
259,-0.144,0.120
260,-0.128,0.240
261,-0.136,0.240
262,-0.120,0.360
263,-0.128,0.360
264,-0.112,0.480
265,-0.120,0.480
266,-0.100,0.600
267,-0.108,0.600
268,-0.092,0.720
269,-0.092,0.720
270,-0.084,0.840
271,-0.084,0.840
272,-0.076,0.960
273,-0.076,0.960
274,-0.056,1.040
275,-0.068,1.080
276,-0.048,1.160
277,-0.048,1.160
278,-0.036,1.280
279,-0.044,1.280
280,-0.028,1.360
281,-0.032,1.400
282,-0.016,1.480
283,-0.020,1.480
284,0.000,1.560
285,-0.004,1.560
286,0.008,1.640
287,0.008,1.640
288,0.020,1.760
289,0.016,1.760
290,0.032,1.840
291,0.032,1.840
292,0.044,1.920
293,0.040,1.920
294,0.056,1.960
295,0.048,1.960
296,0.076,2.040
297,0.060,2.040
298,0.076,2.080
299,0.068,2.120
300,0.088,2.160
301,0.084,2.160
302,0.100,2.200
303,0.096,2.200
304,0.104,2.240
305,0.100,2.240
306,0.120,2.280
307,0.116,2.280
308,0.128,2.320
309,0.124,2.320
310,0.140,2.360
311,0.136,2.360
312,0.148,2.360
313,0.144,2.360
314,0.156,2.400
315,0.152,2.400
316,0.160,2.400
317,0.160,2.400
318,0.172,2.400
319,0.172,2.400
320,0.180,2.400
321,0.176,2.400
322,0.184,2.400
323,0.180,2.360
324,0.192,2.400
325,0.188,2.360
326,0.200,2.360
327,0.200,2.320
328,0.204,2.360
329,0.200,2.280
330,0.208,2.320
331,0.204,2.240
332,0.216,2.280
333,0.208,2.200
334,0.220,2.240
335,0.212,2.160
336,0.224,2.200
337,0.220,2.120
338,0.228,2.160
339,0.220,2.040
340,0.232,2.120
341,0.224,2.000
342,0.228,2.040
343,0.224,1.920
344,0.236,2.000
345,0.228,1.840
346,0.236,1.920
347,0.224,1.760
348,0.236,1.840
349,0.228,1.680
350,0.232,1.760
351,0.228,1.560
352,0.236,1.680
353,0.228,1.480
354,0.236,1.560
355,0.224,1.400
356,0.232,1.480
357,0.216,1.280
358,0.228,1.360
359,0.220,1.200
360,0.228,1.280
361,0.216,1.080
362,0.224,1.160
363,0.208,0.960
364,0.224,1.080
365,0.204,0.840
366,0.220,0.960
367,0.204,0.720
368,0.212,0.840
369,0.196,0.640
370,0.208,0.720
371,0.188,0.520
372,0.200,0.600
373,0.184,0.400
374,0.196,0.480
375,0.176,0.280
376,0.188,0.360
377,0.172,0.160
378,0.180,0.240
379,0.164,0.000
380,0.172,0.120
381,0.152,-0.080
382,0.164,0.000
383,0.140,-0.240
384,0.156,-0.120
385,0.136,-0.360
386,0.148,-0.240
387,0.128,-0.480
388,0.140,-0.360
389,0.116,-0.600
390,0.128,-0.480
391,0.100,-0.720
392,0.116,-0.600
393,0.096,-0.840
394,0.112,-0.720
395,0.084,-0.960
396,0.100,-0.840
397,0.072,-1.040
398,0.092,-0.960
399,0.060,-1.160
400,0.080,-1.080
401,0.056,-1.280
402,0.064,-1.200
403,0.044,-1.400
404,0.056,-1.280
405,0.028,-1.480
406,0.044,-1.400
407,0.016,-1.600
408,0.036,-1.480
409,0.004,-1.680
410,0.016,-1.600
411,-0.004,-1.760
412,0.012,-1.680
413,-0.020,-1.840
414,0.004,-1.800
415,-0.028,-1.960
416,-0.016,-1.880
417,-0.040,-2.000
418,-0.028,-1.960
419,-0.048,-2.080
420,-0.040,-2.040
421,-0.060,-2.160
422,-0.044,-2.080
423,-0.072,-2.240
424,-0.052,-2.160
425,-0.084,-2.280
426,-0.072,-2.240
427,-0.092,-2.320
428,-0.080,-2.280
429,-0.104,-2.400
430,-0.092,-2.360
431,-0.112,-2.440
432,-0.100,-2.400
433,-0.124,-2.480
434,-0.112,-2.440
435,-0.132,-2.480
436,-0.124,-2.440
437,-0.140,-2.520
438,-0.128,-2.480
439,-0.152,-2.520
440,-0.140,-2.520
441,-0.160,-2.560
442,-0.148,-2.520
443,-0.172,-2.560
444,-0.160,-2.520
445,-0.180,-2.560
446,-0.168,-2.560
447,-0.184,-2.560
448,-0.172,-2.520
449,-0.188,-2.560
450,-0.176,-2.520
451,-0.196,-2.520
452,-0.188,-2.520
453,-0.204,-2.520
454,-0.192,-2.480
455,-0.212,-2.480
456,-0.196,-2.440
457,-0.212,-2.440
458,-0.200,-2.400
459,-0.220,-2.400
460,-0.212,-2.360
461,-0.224,-2.360
462,-0.212,-2.320
