,CH2(Unit:V),CH3(Unit:V)
Frequency:,8.089 kHz,8.089 kHz
Period:,123.630 uS,123.630 uS
PK-PK:,740mV,4.92V
1,-0.360,-0.920
2,-0.360,-0.880
3,-0.360,-1.000
4,-0.360,-0.920
5,-0.360,-1.040
6,-0.360,-1.000
7,-0.360,-1.080
8,-0.360,-1.040
9,-0.360,-1.120
10,-0.360,-1.080
11,-0.360,-1.200
12,-0.360,-1.160
13,-0.360,-1.240
14,-0.360,-1.200
15,-0.360,-1.280
16,-0.360,-1.240
17,-0.360,-1.360
18,-0.360,-1.280
19,-0.360,-1.400
20,-0.360,-1.360
21,-0.380,-1.440
22,-0.360,-1.400
23,-0.360,-1.480
24,-0.360,-1.440
25,-0.360,-1.520
26,-0.360,-1.480
27,-0.380,-1.560
28,-0.360,-1.520
29,-0.360,-1.600
30,-0.360,-1.560
31,-0.360,-1.640
32,-0.360,-1.600
33,-0.360,-1.680
34,-0.360,-1.640
35,-0.360,-1.760
36,-0.360,-1.680
37,-0.360,-1.760
38,-0.360,-1.760
39,-0.360,-1.800
40,-0.360,-1.800
41,-0.360,-1.880
42,-0.360,-1.840
43,-0.360,-1.880
44,-0.340,-1.840
45,-0.360,-1.920
46,-0.340,-1.880
47,-0.360,-1.960
48,-0.340,-1.920
49,-0.360,-2.000
50,-0.340,-1.960
51,-0.340,-2.040
52,-0.340,-2.000
53,-0.340,-2.040
54,-0.340,-2.040
55,-0.340,-2.080
56,-0.340,-2.040
57,-0.340,-2.120
58,-0.320,-2.080
59,-0.340,-2.160
60,-0.320,-2.120
61,-0.320,-2.160
62,-0.320,-2.160
63,-0.320,-2.200
64,-0.320,-2.160
65,-0.320,-2.240
66,-0.320,-2.200
67,-0.320,-2.240
68,-0.320,-2.240
69,-0.320,-2.280
70,-0.300,-2.240
71,-0.300,-2.280
72,-0.300,-2.280
73,-0.300,-2.320
74,-0.300,-2.280
75,-0.300,-2.320
76,-0.280,-2.320
77,-0.300,-2.360
78,-0.280,-2.320
79,-0.280,-2.360
80,-0.280,-2.360
81,-0.280,-2.360
82,-0.280,-2.360
83,-0.280,-2.400
84,-0.260,-2.360
85,-0.280,-2.400
86,-0.260,-2.400
87,-0.260,-2.400
88,-0.260,-2.400
89,-0.260,-2.400
90,-0.240,-2.400
91,-0.260,-2.440
92,-0.240,-2.400
93,-0.240,-2.440
94,-0.240,-2.400
95,-0.240,-2.440
96,-0.220,-2.400
97,-0.240,-2.440
98,-0.220,-2.440
99,-0.220,-2.440
100,-0.220,-2.440
101,-0.220,-2.440
102,-0.200,-2.440
103,-0.220,-2.440
104,-0.200,-2.440
105,-0.200,-2.440
106,-0.200,-2.440
107,-0.200,-2.440
108,-0.180,-2.440
109,-0.200,-2.440
110,-0.180,-2.440
111,-0.180,-2.440
112,-0.180,-2.400
113,-0.180,-2.400
114,-0.160,-2.400
115,-0.160,-2.400
116,-0.160,-2.400
117,-0.160,-2.400
118,-0.160,-2.400
119,-0.160,-2.400
120,-0.140,-2.360
121,-0.140,-2.360
122,-0.140,-2.360
123,-0.140,-2.360
124,-0.120,-2.360
125,-0.120,-2.360
126,-0.120,-2.320
127,-0.120,-2.320
128,-0.100,-2.320
129,-0.120,-2.320
130,-0.100,-2.280
131,-0.100,-2.280
132,-0.100,-2.280
133,-0.100,-2.280
134,-0.080,-2.240
135,-0.080,-2.240
136,-0.080,-2.240
137,-0.080,-2.240
138,-0.080,-2.200
139,-0.060,-2.200
140,-0.060,-2.160
