,CH2(Unit:V),CH3(Unit:V)
Frequency:,39.000 kHz,39.000 kHz
Period:,25.641 uS,25.641 uS
PK-PK:,140mV,5.00V
1,-0.060,-0.400
2,-0.052,-0.320
3,-0.064,-0.440
4,-0.048,-0.400
5,-0.068,-0.480
6,-0.056,-0.440
7,-0.068,-0.560
8,-0.052,-0.520
9,-0.064,-0.640
10,-0.056,-0.560
11,-0.064,-0.680
12,-0.052,-0.640
13,-0.064,-0.760
14,-0.052,-0.680
15,-0.068,-0.800
16,-0.056,-0.760
17,-0.064,-0.840
18,-0.056,-0.800
19,-0.064,-0.920
20,-0.052,-0.880
21,-0.064,-0.960
22,-0.056,-0.920
23,-0.060,-1.040
24,-0.056,-0.960
25,-0.064,-1.080
26,-0.056,-1.040
27,-0.060,-1.160
28,-0.052,-1.080
29,-0.064,-1.200
30,-0.052,-1.160
31,-0.064,-1.240
32,-0.052,-1.200
33,-0.064,-1.320
34,-0.056,-1.240
35,-0.064,-1.360
36,-0.052,-1.320
37,-0.064,-1.400
38,-0.048,-1.360
39,-0.064,-1.480
40,-0.056,-1.400
41,-0.064,-1.520
42,-0.052,-1.480
43,-0.060,-1.560
44,-0.048,-1.520
45,-0.056,-1.600
46,-0.048,-1.560
47,-0.060,-1.640
48,-0.048,-1.600
49,-0.064,-1.720
50,-0.052,-1.640
51,-0.060,-1.760
52,-0.048,-1.720
53,-0.056,-1.800
54,-0.048,-1.760
55,-0.056,-1.840
56,-0.048,-1.800
57,-0.056,-1.880
58,-0.048,-1.840
59,-0.056,-1.920
60,-0.044,-1.880
61,-0.056,-1.960
62,-0.044,-1.920
63,-0.056,-2.000
64,-0.044,-1.960
65,-0.056,-2.040
66,-0.044,-2.000
67,-0.056,-2.080
68,-0.044,-2.040
69,-0.052,-2.120
70,-0.040,-2.080
71,-0.048,-2.160
72,-0.040,-2.120
73,-0.048,-2.160
74,-0.040,-2.160
75,-0.048,-2.200
76,-0.040,-2.160
77,-0.052,-2.240
78,-0.032,-2.200
79,-0.044,-2.280
80,-0.036,-2.240
81,-0.044,-2.280
82,-0.036,-2.280
83,-0.044,-2.320
84,-0.036,-2.280
85,-0.044,-2.360
86,-0.032,-2.320
87,-0.040,-2.360
88,-0.032,-2.360
89,-0.040,-2.400
90,-0.028,-2.360
91,-0.044,-2.400
92,-0.032,-2.400
93,-0.040,-2.440
94,-0.032,-2.400
95,-0.040,-2.440
96,-0.024,-2.440
97,-0.036,-2.480
98,-0.024,-2.440
99,-0.036,-2.480
100,-0.024,-2.480
101,-0.036,-2.480
102,-0.024,-2.480
103,-0.036,-2.520
104,-0.024,-2.480
105,-0.032,-2.520
106,-0.020,-2.520
107,-0.028,-2.520
108,-0.020,-2.520
109,-0.032,-2.560
110,-0.020,-2.520
111,-0.028,-2.560
112,-0.020,-2.520
113,-0.024,-2.560
114,-0.016,-2.560
115,-0.024,-2.560
116,-0.016,-2.560
117,-0.028,-2.560
118,-0.008,-2.560
119,-0.024,-2.560
120,-0.008,-2.560
121,-0.024,-2.560
122,-0.008,-2.560
123,-0.020,-2.560
124,-0.004,-2.560
125,-0.020,-2.560
126,-0.008,-2.560
127,-0.016,-2.560
128,-0.004,-2.520
129,-0.016,-2.560
130,-0.004,-2.520
131,-0.012,-2.520
132,0.000,-2.520
133,-0.012,-2.520
134,-0.004,-2.520
135,-0.016,-2.520
136,-0.004,-2.480
137,-0.012,-2.520
138,0.004,-2.480
139,-0.008,-2.480
140,0.004,-2.480
141,-0.004,-2.480
142,0.008,-2.480
143,-0.004,-2.480
144,0.000,-2.440
145,-0.004,-2.440
146,0.008,-2.440
147,0.000,-2.440
148,0.008,-2.400
149,0.000,-2.400
150,0.012,-2.400
151,0.000,-2.400
152,0.012,-2.360
153,0.004,-2.360
154,0.016,-2.320
155,0.000,-2.320
156,0.012,-2.320
157,0.004,-2.320
158,0.016,-2.280
159,0.008,-2.280
160,0.020,-2.240
161,0.008,-2.240
162,0.016,-2.240
163,0.012,-2.240
164,0.020,-2.200
165,0.012,-2.200
166,0.024,-2.160
167,0.012,-2.160
168,0.024,-2.120
169,0.008,-2.120
170,0.020,-2.080
171,0.016,-2.080
172,0.024,-2.040
173,0.020,-2.040
174,0.028,-2.000
175,0.016,-2.040
176,0.032,-2.000
177,0.020,-1.960
178,0.032,-1.960
179,0.020,-1.960
180,0.028,-1.880
181,0.024,-1.880
182,0.032,-1.880
183,0.024,-1.840
184,0.036,-1.800
185,0.024,-1.800
186,0.036,-1.760
187,0.024,-1.760
188,0.036,-1.720
189,0.024,-1.720
190,0.040,-1.680
191,0.028,-1.680
192,0.040,-1.640
193,0.032,-1.640
194,0.040,-1.600
195,0.032,-1.600
196,0.040,-1.520
197,0.036,-1.520
198,0.040,-1.480
199,0.032,-1.480
200,0.044,-1.440
201,0.036,-1.440
202,0.044,-1.400
203,0.036,-1.400
204,0.044,-1.320
205,0.036,-1.320
206,0.048,-1.280
207,0.040,-1.280
208,0.052,-1.240
209,0.040,-1.200
210,0.048,-1.160
211,0.040,-1.160
212,0.048,-1.120
213,0.040,-1.120
214,0.048,-1.080
215,0.044,-1.080
216,0.056,-1.000
217,0.040,-1.000
218,0.056,-0.960
219,0.044,-0.960
220,0.052,-0.880
221,0.044,-0.880
222,0.052,-0.840
223,0.048,-0.840
224,0.056,-0.760
225,0.044,-0.760
226,0.060,-0.720
227,0.048,-0.720
228,0.052,-0.640
229,0.044,-0.640
230,0.056,-0.600
231,0.044,-0.600
232,0.060,-0.560
233,0.048,-0.520
234,0.060,-0.480
235,0.048,-0.480
236,0.060,-0.400
237,0.048,-0.400
238,0.060,-0.360
239,0.048,-0.360
240,0.060,-0.320
241,0.052,-0.280
242,0.064,-0.240
243,0.052,-0.240
244,0.060,-0.160
245,0.052,-0.160
246,0.060,-0.120
247,0.048,-0.120
248,0.068,-0.040
249,0.052,-0.040
250,0.060,0.000
251,0.056,0.000
252,0.064,0.080
253,0.056,0.080
254,0.060,0.120
255,0.052,0.120
256,0.064,0.200
257,0.052,0.200
258,0.064,0.240
259,0.056,0.240
260,0.064,0.320
261,0.056,0.320
262,0.064,0.360
263,0.052,0.360
264,0.064,0.440
265,0.052,0.440
266,0.064,0.480
267,0.056,0.480
268,0.064,0.560
269,0.052,0.560
270,0.068,0.600
271,0.056,0.600
272,0.064,0.680
273,0.052,0.680
274,0.064,0.720
275,0.052,0.720
276,0.064,0.800
277,0.052,0.800
278,0.064,0.840
279,0.056,0.840
280,0.068,0.880
281,0.056,0.920
282,0.064,0.960
283,0.056,0.960
284,0.060,1.000
285,0.056,1.000
286,0.064,1.080
287,0.052,1.080
288,0.064,1.120
289,0.052,1.120
290,0.064,1.160
291,0.052,1.160
292,0.060,1.240
293,0.052,1.240
294,0.064,1.280
295,0.052,1.280
296,0.064,1.320
297,0.052,1.320
298,0.060,1.360
299,0.052,1.360
300,0.060,1.440
301,0.048,1.440
302,0.064,1.480
303,0.052,1.480
304,0.060,1.520
305,0.048,1.520
306,0.060,1.560
307,0.048,1.560
308,0.056,1.600
309,0.048,1.600
310,0.060,1.640
311,0.048,1.680
312,0.056,1.720
313,0.048,1.720
314,0.056,1.760
315,0.048,1.760
316,0.056,1.800
317,0.044,1.800
318,0.056,1.840
319,0.044,1.840
320,0.060,1.880
321,0.044,1.880
322,0.056,1.920
323,0.044,1.920
324,0.052,1.960
325,0.040,1.960
326,0.052,1.960
327,0.040,1.960
328,0.056,2.000
329,0.040,2.000
330,0.052,2.040
331,0.036,2.040
332,0.048,2.080
333,0.040,2.080
334,0.048,2.120
335,0.036,2.120
336,0.048,2.120
337,0.036,2.120
338,0.052,2.160
339,0.036,2.160
340,0.044,2.200
341,0.032,2.200
342,0.044,2.200
