0 -2.4 0
4e-08 -2.4 0
8e-08 2 0.56
1.2e-07 1.92 0.48
1.6e-07 1.76 0.48
2e-07 1.68 0.48
2.4e-07 1.68 0.48
2.8e-07 1.6 0.48
3.2e-07 1.44 0.48
3.6e-07 1.44 0.4
4e-07 1.28 0.48
4.4e-07 1.28 0.48
4.8e-07 1.28 0.4
5.2e-07 1.12 0.4
5.6e-07 0.96 0.4
6e-07 0.96 0.48
6.4e-07 0.8 0.4
6.8e-07 0.72 0.32
7.2e-07 0.64 0.4
7.6e-07 0.64 0.4
8e-07 0.48 0.4
8.4e-07 0.4 0.4
8.8e-07 0.32 0.32
9.2e-07 0.16 0.32
9.6e-07 0.16 0.32
1e-06 0.08 0.32
1.04e-06 0 0.32
1.08e-06 -0.24 0.32
1.12e-06 -0.24 0.32
1.16e-06 -0.32 0.32
1.2e-06 -0.4 0.24
1.24e-06 -0.56 0.32
1.28e-06 -0.64 0.24
1.32e-06 -0.72 0.32
1.36e-06 -0.8 0.24
1.4e-06 -0.88 0.24
1.44e-06 -0.96 0.24
1.48e-06 -1.04 0.24
1.52e-06 -1.12 0.16
1.56e-06 -1.2 0.08
1.6e-06 -1.28 0.16
1.64e-06 -1.36 0.16
1.68e-06 -1.52 0.16
1.72e-06 -1.6 0.16
1.76e-06 -1.68 0.08
1.8e-06 -1.68 0.16
1.84e-06 -1.76 0.16
1.88e-06 -1.92 0.16
1.92e-06 -2 0.16
1.96e-06 -2.08 0.08
2e-06 -2.16 0.08
2.04e-06 -2.24 0.08
2.08e-06 -2.32 0.08
2.12e-06 -2.32 0
2.16e-06 -2.48 0
2.2e-06 -2.56 0
2.24e-06 -2.56 0
2.28e-06 -2.64 0
2.32e-06 -2.8 0
2.36e-06 -2.8 0
2.4e-06 -2.96 0
2.44e-06 -2.96 -0.16
2.48e-06 -3.12 0
2.52e-06 -3.12 -0.16
2.56e-06 -3.28 0.08
2.6e-06 -3.28 -0.16
2.64e-06 -3.36 0
2.68e-06 -3.44 -0.16
2.72e-06 -3.6 -0.16
2.76e-06 -3.6 0
2.8e-06 -3.6 -0.24
2.84e-06 -3.76 -0.24
2.88e-06 -3.76 -0.16
2.92e-06 -3.92 -0.16
2.96e-06 -3.92 -0.16
3e-06 -3.92 -0.24
3.04e-06 -4.08 -0.24
3.08e-06 -4.16 -0.24
3.12e-06 -4.16 -0.32
3.16e-06 -4.24 -0.32
3.2e-06 -4.24 -0.32
3.24e-06 -4.4 -0.24
3.28e-06 -4.48 -0.24
3.32e-06 -4.48 -0.24
3.36e-06 -4.56 -0.4
3.4e-06 -4.56 -0.32
3.44e-06 -4.64 -0.32
3.48e-06 -4.72 -0.32
