,CH2(Unit:V),CH3(Unit:V)
Frequency:,70.000 kHz,70.000 kHz
Period:,14.286 uS,14.286 uS
PK-PK:,700mV,4.92V
1,0.152,1.960
2,0.168,2.040
3,0.136,1.920
4,0.156,1.960
5,0.124,1.840
6,0.144,1.920
7,0.112,1.760
8,0.128,1.840
9,0.096,1.720
10,0.116,1.760
11,0.080,1.640
12,0.096,1.720
13,0.068,1.560
14,0.088,1.640
15,0.052,1.480
16,0.068,1.560
17,0.040,1.400
18,0.052,1.480
19,0.020,1.320
20,0.040,1.400
21,0.004,1.200
22,0.024,1.280
23,-0.008,1.120
24,0.008,1.200
25,-0.024,1.040
26,-0.008,1.120
27,-0.032,0.920
28,-0.024,1.000
29,-0.056,0.840
30,-0.032,0.920
31,-0.068,0.720
32,-0.048,0.840
33,-0.084,0.640
34,-0.064,0.720
35,-0.096,0.520
36,-0.080,0.640
37,-0.108,0.440
38,-0.092,0.520
39,-0.124,0.320
40,-0.108,0.400
41,-0.140,0.200
42,-0.128,0.320
43,-0.152,0.080
44,-0.132,0.200
45,-0.172,0.000
46,-0.148,0.080
47,-0.188,-0.120
48,-0.156,-0.040
49,-0.196,-0.240
50,-0.176,-0.120
51,-0.204,-0.320
52,-0.192,-0.240
53,-0.212,-0.440
54,-0.200,-0.320
55,-0.232,-0.560
56,-0.212,-0.440
57,-0.244,-0.640
58,-0.220,-0.560
59,-0.248,-0.760
60,-0.240,-0.640
61,-0.264,-0.840
62,-0.244,-0.760
63,-0.268,-0.960
64,-0.260,-0.840
65,-0.280,-1.040
66,-0.264,-0.960
67,-0.288,-1.160
68,-0.280,-1.080
69,-0.296,-1.240
70,-0.284,-1.160
71,-0.304,-1.360
72,-0.288,-1.240
73,-0.312,-1.440
74,-0.296,-1.360
75,-0.320,-1.520
76,-0.308,-1.440
77,-0.328,-1.600
78,-0.312,-1.520
79,-0.332,-1.680
80,-0.316,-1.600
81,-0.332,-1.760
82,-0.320,-1.680
83,-0.340,-1.840
84,-0.328,-1.760
85,-0.336,-1.920
86,-0.332,-1.840
87,-0.344,-2.000
88,-0.328,-1.920
89,-0.344,-2.040
90,-0.336,-2.000
91,-0.348,-2.120
92,-0.336,-2.040
93,-0.348,-2.160
94,-0.336,-2.120
95,-0.348,-2.200
96,-0.336,-2.160
97,-0.344,-2.280
98,-0.336,-2.240
99,-0.344,-2.320
100,-0.336,-2.280
101,-0.344,-2.360
102,-0.336,-2.320
103,-0.344,-2.400
104,-0.332,-2.360
105,-0.340,-2.440
106,-0.324,-2.400
107,-0.336,-2.440
108,-0.324,-2.400
109,-0.332,-2.480
110,-0.320,-2.440
111,-0.328,-2.480
112,-0.316,-2.480
113,-0.320,-2.520
114,-0.308,-2.480
115,-0.312,-2.520
116,-0.300,-2.480
117,-0.304,-2.520
118,-0.296,-2.480
119,-0.304,-2.520
120,-0.288,-2.520
121,-0.292,-2.520
122,-0.280,-2.480
123,-0.280,-2.520
124,-0.268,-2.480
125,-0.276,-2.480
126,-0.260,-2.480
127,-0.268,-2.480
128,-0.252,-2.440
129,-0.256,-2.440
130,-0.240,-2.440
131,-0.244,-2.440
132,-0.228,-2.400
133,-0.236,-2.400
134,-0.220,-2.360
135,-0.224,-2.360
136,-0.204,-2.320
137,-0.212,-2.320
138,-0.196,-2.280
139,-0.200,-2.280
140,-0.184,-2.240
141,-0.184,-2.240
142,-0.172,-2.200
143,-0.172,-2.200
144,-0.160,-2.120
145,-0.160,-2.120
146,-0.144,-2.080
147,-0.148,-2.080
148,-0.132,-2.000
149,-0.132,-2.000
150,-0.116,-1.960
151,-0.116,-1.920
152,-0.104,-1.880
153,-0.108,-1.840
154,-0.080,-1.800
155,-0.092,-1.800
156,-0.068,-1.720
157,-0.076,-1.720
158,-0.056,-1.640
159,-0.060,-1.640
160,-0.044,-1.560
161,-0.048,-1.560
162,-0.024,-1.480
163,-0.032,-1.480
164,-0.016,-1.360
165,-0.016,-1.360
166,0.008,-1.280
167,-0.004,-1.280
168,0.024,-1.200
169,0.012,-1.200
170,0.036,-1.080
171,0.028,-1.080
172,0.044,-1.000
173,0.044,-1.000
174,0.064,-0.920
175,0.060,-0.880
176,0.080,-0.800
177,0.072,-0.800
178,0.096,-0.680
179,0.092,-0.680
180,0.104,-0.600
181,0.104,-0.560
182,0.124,-0.480
183,0.116,-0.480
184,0.132,-0.360
185,0.132,-0.360
186,0.148,-0.280
187,0.148,-0.240
188,0.160,-0.160
189,0.160,-0.160
190,0.176,-0.040
191,0.172,-0.040
192,0.192,0.040
193,0.184,0.080
194,0.200,0.160
195,0.196,0.160
196,0.212,0.280
197,0.204,0.280
198,0.220,0.360
199,0.220,0.360
200,0.236,0.480
201,0.232,0.480
202,0.248,0.600
203,0.244,0.600
204,0.256,0.680
205,0.248,0.680
206,0.264,0.800
207,0.264,0.800
208,0.276,0.880
209,0.272,0.880
210,0.284,1.000
211,0.280,1.000
212,0.292,1.080
213,0.284,1.080
214,0.300,1.160
215,0.296,1.200
216,0.316,1.280
217,0.300,1.280
218,0.312,1.360
219,0.308,1.360
220,0.320,1.440
221,0.316,1.440
222,0.320,1.520
223,0.316,1.520
224,0.332,1.600
225,0.320,1.600
226,0.336,1.680
227,0.332,1.680
228,0.340,1.760
229,0.328,1.760
230,0.344,1.840
231,0.336,1.840
232,0.344,1.880
233,0.336,1.880
234,0.344,1.960
235,0.336,1.960
236,0.348,2.000
237,0.340,2.000
238,0.348,2.080
239,0.336,2.080
240,0.348,2.120
241,0.336,2.120
242,0.344,2.160
243,0.336,2.160
244,0.348,2.200
245,0.328,2.200
246,0.344,2.240
247,0.324,2.240
248,0.340,2.280
249,0.324,2.280
250,0.336,2.320
251,0.320,2.320
252,0.332,2.320
253,0.316,2.320
254,0.332,2.360
255,0.308,2.360
256,0.324,2.360
257,0.304,2.360
258,0.320,2.360
259,0.296,2.360
260,0.308,2.360
261,0.292,2.360
262,0.304,2.400
263,0.280,2.360
264,0.292,2.400
265,0.272,2.360
266,0.288,2.360
267,0.268,2.360
268,0.280,2.360
269,0.256,2.320
270,0.268,2.360
271,0.248,2.320
272,0.264,2.320
273,0.228,2.280
274,0.252,2.320
275,0.228,2.240
276,0.236,2.280
277,0.212,2.200
278,0.228,2.240
279,0.204,2.160
280,0.220,2.200
281,0.192,2.120
282,0.204,2.160
283,0.176,2.080
284,0.192,2.120
285,0.168,2.040
286,0.176,2.080
287,0.148,1.960
288,0.168,2.040
289,0.136,1.920
290,0.152,1.960
291,0.120,1.840
292,0.136,1.920
293,0.108,1.760
294,0.124,1.840
295,0.096,1.720
296,0.108,1.760
297,0.080,1.640
298,0.100,1.680
299,0.064,1.520
300,0.080,1.640
301,0.044,1.480
302,0.068,1.520
303,0.032,1.360
304,0.056,1.480
305,0.020,1.280
306,0.036,1.360
307,0.004,1.200
308,0.024,1.280
309,-0.012,1.120
310,0.008,1.200
311,-0.024,1.000
312,-0.008,1.080
313,-0.040,0.920
314,-0.024,1.000
315,-0.052,0.800
316,-0.032,0.920
317,-0.068,0.720
318,-0.052,0.800
319,-0.084,0.600
320,-0.068,0.720
321,-0.100,0.520
322,-0.080,0.600
323,-0.116,0.400
324,-0.092,0.480
325,-0.132,0.280
326,-0.112,0.400
327,-0.140,0.200
328,-0.128,0.280
329,-0.152,0.080
330,-0.136,0.160
331,-0.172,-0.040
332,-0.152,0.080
333,-0.184,-0.120
334,-0.164,-0.040
335,-0.200,-0.240
336,-0.180,-0.120
337,-0.204,-0.360
338,-0.184,-0.240
339,-0.216,-0.480
340,-0.204,-0.360
341,-0.228,-0.560
342,-0.212,-0.480
343,-0.240,-0.680
344,-0.228,-0.560
345,-0.256,-0.760
346,-0.236,-0.680
347,-0.260,-0.880
348,-0.248,-0.760
349,-0.272,-0.960
350,-0.260,-0.880
351,-0.280,-1.080
352,-0.268,-0.960
353,-0.288,-1.160
354,-0.276,-1.080
355,-0.296,-1.280
356,-0.284,-1.160
357,-0.304,-1.360
358,-0.296,-1.280
359,-0.312,-1.440
360,-0.300,-1.360
361,-0.320,-1.520
362,-0.308,-1.440
363,-0.324,-1.600
364,-0.312,-1.520
365,-0.328,-1.680
366,-0.316,-1.640
367,-0.336,-1.760
368,-0.320,-1.720
369,-0.340,-1.840
370,-0.328,-1.800
371,-0.340,-1.920
372,-0.328,-1.840
373,-0.340,-2.000
374,-0.332,-1.920
375,-0.344,-2.040
376,-0.336,-2.000
377,-0.348,-2.120
378,-0.340,-2.080
379,-0.348,-2.160
380,-0.340,-2.120
381,-0.348,-2.240
382,-0.336,-2.160
383,-0.344,-2.280
384,-0.336,-2.240
385,-0.348,-2.320
386,-0.336,-2.280
387,-0.344,-2.360
388,-0.336,-2.320
389,-0.340,-2.400
390,-0.332,-2.360
391,-0.340,-2.440
392,-0.328,-2.400
393,-0.336,-2.440
394,-0.324,-2.440
395,-0.328,-2.480
396,-0.320,-2.440
397,-0.328,-2.480
398,-0.316,-2.480
399,-0.316,-2.520
400,-0.308,-2.480
401,-0.312,-2.520
402,-0.300,-2.480
403,-0.308,-2.520
404,-0.296,-2.520
405,-0.300,-2.520
406,-0.288,-2.520
407,-0.288,-2.520
408,-0.280,-2.480
409,-0.284,-2.520
410,-0.272,-2.480
411,-0.276,-2.480
412,-0.260,-2.480
413,-0.264,-2.480
414,-0.248,-2.440
415,-0.256,-2.440
416,-0.236,-2.440
417,-0.244,-2.440
418,-0.228,-2.400
419,-0.232,-2.400
420,-0.220,-2.360
421,-0.224,-2.360
422,-0.208,-2.320
423,-0.208,-2.320
424,-0.192,-2.280
425,-0.200,-2.280
426,-0.176,-2.240
427,-0.180,-2.240
428,-0.164,-2.160
429,-0.172,-2.160
430,-0.156,-2.120
431,-0.156,-2.120
432,-0.140,-2.040
433,-0.140,-2.040
434,-0.124,-2.000
435,-0.136,-2.000
436,-0.112,-1.920
437,-0.116,-1.920
438,-0.100,-1.840
439,-0.104,-1.840
440,-0.088,-1.800
441,-0.088,-1.760
442,-0.064,-1.720
443,-0.072,-1.720
444,-0.056,-1.640
445,-0.060,-1.600
446,-0.036,-1.560
447,-0.044,-1.520
448,-0.024,-1.440
449,-0.028,-1.440
450,-0.008,-1.360
451,-0.012,-1.360
452,0.004,-1.280
453,0.004,-1.280
454,0.016,-1.160
455,0.016,-1.160
456,0.036,-1.080
457,0.028,-1.080
458,0.052,-1.000
459,0.048,-0.960
460,0.064,-0.880
461,0.064,-0.880
462,0.076,-0.760
463,0.076,-0.760
464,0.088,-0.680
465,0.092,-0.680
466,0.108,-0.560
467,0.108,-0.560
468,0.120,-0.480
469,0.120,-0.440
470,0.136,-0.360
471,0.136,-0.360
472,0.148,-0.240
473,0.144,-0.240
474,0.164,-0.160
475,0.164,-0.160
476,0.176,-0.040
477,0.172,-0.040
478,0.188,0.080
479,0.188,0.080
480,0.200,0.200
481,0.200,0.200
482,0.212,0.280
483,0.208,0.280
484,0.228,0.400
485,0.220,0.400
486,0.236,0.480
487,0.228,0.520
488,0.248,0.600
489,0.244,0.600
490,0.256,0.720
491,0.252,0.720
492,0.272,0.800
493,0.264,0.800
494,0.276,0.880
495,0.276,0.920
496,0.288,1.000
497,0.280,1.000
498,0.292,1.080
499,0.288,1.120
500,0.300,1.200
501,0.296,1.200
502,0.308,1.280
503,0.304,1.280
504,0.316,1.360
505,0.308,1.360
506,0.320,1.440
507,0.316,1.440
508,0.324,1.520
509,0.320,1.560
510,0.328,1.640
511,0.328,1.640
512,0.336,1.680
513,0.328,1.720
514,0.340,1.760
515,0.328,1.760
516,0.340,1.840
517,0.336,1.840
518,0.344,1.880
519,0.336,1.880
520,0.348,1.960
521,0.336,1.960
522,0.344,2.000
523,0.336,2.000
524,0.348,2.080
525,0.336,2.080
526,0.344,2.120
527,0.336,2.120
528,0.344,2.160
529,0.336,2.160
530,0.344,2.200
531,0.328,2.200
532,0.344,2.240
533,0.328,2.240
534,0.340,2.280
535,0.324,2.280
536,0.336,2.320
537,0.320,2.320
538,0.336,2.320
539,0.316,2.320
540,0.324,2.360
541,0.312,2.360
542,0.320,2.360
543,0.304,2.360
544,0.312,2.360
545,0.296,2.360
546,0.312,2.360
547,0.292,2.360
548,0.304,2.400
549,0.284,2.360
550,0.292,2.360
551,0.272,2.360
552,0.284,2.360
553,0.260,2.360
554,0.276,2.360
555,0.256,2.320
556,0.272,2.360
557,0.244,2.320
558,0.256,2.320
559,0.232,2.280
560,0.248,2.320
561,0.224,2.240
562,0.236,2.280
563,0.212,2.200
564,0.228,2.240
565,0.200,2.160
566,0.212,2.200
567,0.184,2.120
568,0.200,2.160
569,0.176,2.080
570,0.192,2.120
571,0.160,2.000
572,0.176,2.080
573,0.144,1.960
574,0.164,2.000
575,0.132,1.880
576,0.160,1.960
577,0.120,1.840
578,0.140,1.880
579,0.108,1.760
580,0.124,1.840
581,0.088,1.680
582,0.112,1.760
583,0.076,1.600
584,0.096,1.680
585,0.056,1.520
586,0.088,1.600
587,0.048,1.440
588,0.064,1.520
589,0.032,1.360
590,0.052,1.440
591,0.016,1.280
592,0.040,1.360
593,0.000,1.200
594,0.020,1.280
595,-0.012,1.080
596,0.012,1.160
597,-0.028,1.000
598,-0.008,1.080
599,-0.040,0.880
600,-0.024,1.000
601,-0.060,0.800
602,-0.044,0.880
603,-0.072,0.680
604,-0.056,0.800
605,-0.088,0.600
606,-0.068,0.680
607,-0.100,0.480
608,-0.084,0.600
609,-0.116,0.400
610,-0.096,0.480
611,-0.132,0.280
612,-0.112,0.360
613,-0.140,0.160
614,-0.128,0.280
615,-0.160,0.080
616,-0.144,0.160
617,-0.172,-0.040
618,-0.152,0.040
619,-0.184,-0.160
620,-0.168,-0.040
621,-0.192,-0.280
622,-0.176,-0.160
623,-0.204,-0.360
624,-0.192,-0.280
625,-0.224,-0.480
626,-0.204,-0.360
627,-0.232,-0.600
628,-0.220,-0.480
629,-0.240,-0.680
630,-0.228,-0.600
631,-0.252,-0.800
632,-0.240,-0.680
633,-0.264,-0.880
634,-0.244,-0.800
635,-0.276,-1.000
636,-0.256,-0.880
637,-0.284,-1.080
638,-0.264,-1.000
639,-0.288,-1.160
640,-0.280,-1.080
641,-0.296,-1.280
642,-0.284,-1.200
643,-0.312,-1.360
644,-0.292,-1.280
