,CH2(Unit:V),CH3(Unit:V)
Frequency:,62.500 kHz,62.500 kHz
Period:,16.000 uS,16.000 uS
PK-PK:,208mV,5.00V
1,-0.056,-1.840
2,-0.044,-1.800
3,-0.056,-1.920
4,-0.044,-1.840
5,-0.060,-1.960
6,-0.048,-1.920
7,-0.064,-2.040
8,-0.056,-1.960
9,-0.072,-2.080
10,-0.056,-2.040
11,-0.072,-2.160
12,-0.056,-2.080
13,-0.072,-2.200
14,-0.060,-2.160
15,-0.076,-2.240
16,-0.064,-2.200
17,-0.080,-2.280
18,-0.068,-2.240
19,-0.080,-2.320
20,-0.072,-2.280
21,-0.080,-2.360
22,-0.068,-2.320
23,-0.084,-2.400
24,-0.076,-2.360
25,-0.088,-2.440
26,-0.072,-2.400
27,-0.084,-2.480
28,-0.076,-2.440
29,-0.088,-2.480
30,-0.080,-2.480
31,-0.092,-2.520
32,-0.084,-2.480
33,-0.096,-2.520
34,-0.080,-2.520
35,-0.096,-2.520
36,-0.080,-2.520
37,-0.096,-2.560
38,-0.084,-2.520
39,-0.096,-2.560
40,-0.084,-2.520
41,-0.100,-2.560
42,-0.088,-2.560
43,-0.104,-2.560
44,-0.084,-2.520
45,-0.096,-2.560
46,-0.092,-2.520
47,-0.100,-2.520
48,-0.088,-2.520
49,-0.100,-2.520
50,-0.092,-2.520
51,-0.104,-2.520
52,-0.088,-2.480
53,-0.104,-2.480
54,-0.092,-2.480
55,-0.096,-2.480
56,-0.088,-2.440
57,-0.100,-2.440
58,-0.088,-2.400
59,-0.100,-2.400
60,-0.092,-2.360
61,-0.100,-2.360
62,-0.088,-2.360
63,-0.096,-2.360
64,-0.088,-2.320
65,-0.096,-2.280
66,-0.084,-2.240
67,-0.096,-2.240
68,-0.088,-2.200
69,-0.096,-2.200
70,-0.088,-2.160
71,-0.092,-2.160
72,-0.084,-2.120
73,-0.096,-2.080
74,-0.076,-2.040
75,-0.092,-2.040
76,-0.080,-1.960
77,-0.088,-2.000
78,-0.080,-1.920
79,-0.088,-1.920
80,-0.080,-1.840
81,-0.088,-1.840
82,-0.076,-1.800
83,-0.088,-1.800
84,-0.072,-1.720
85,-0.084,-1.720
86,-0.076,-1.640
87,-0.080,-1.640
88,-0.072,-1.560
89,-0.076,-1.560
90,-0.064,-1.480
91,-0.076,-1.480
92,-0.060,-1.400
93,-0.072,-1.400
