,CH2(Unit:V),CH3(Unit:V)
Frequency:,59.200 kHz,59.200 kHz
Period:,16.892 uS,16.892 uS
PK-PK:,1060mV,4.84V
1,0.232,-0.120
2,0.264,0.040
3,0.200,-0.320
4,0.232,-0.160
5,0.160,-0.480
6,0.192,-0.320
7,0.120,-0.640
8,0.152,-0.520
9,0.080,-0.840
10,0.120,-0.680
11,0.048,-1.000
12,0.080,-0.840
13,0.008,-1.160
14,0.040,-1.000
15,-0.032,-1.320
16,0.008,-1.160
17,-0.064,-1.440
18,-0.032,-1.320
19,-0.104,-1.600
20,-0.072,-1.480
21,-0.144,-1.720
22,-0.112,-1.600
23,-0.184,-1.840
24,-0.152,-1.720
25,-0.216,-1.960
26,-0.192,-1.840
27,-0.256,-2.040
28,-0.216,-1.960
29,-0.280,-2.120
30,-0.256,-2.080
31,-0.320,-2.200
32,-0.280,-2.160
33,-0.352,-2.280
34,-0.312,-2.240
35,-0.376,-2.320
36,-0.344,-2.280
37,-0.400,-2.360
38,-0.376,-2.320
39,-0.416,-2.400
40,-0.400,-2.360
41,-0.440,-2.400
42,-0.416,-2.400
43,-0.464,-2.400
44,-0.440,-2.400
45,-0.480,-2.400
46,-0.456,-2.400
47,-0.488,-2.400
48,-0.472,-2.360
49,-0.496,-2.360
50,-0.488,-2.320
51,-0.512,-2.320
52,-0.496,-2.240
53,-0.512,-2.240
54,-0.504,-2.200
55,-0.512,-2.200
56,-0.504,-2.120
57,-0.520,-2.120
58,-0.504,-2.040
59,-0.512,-2.000
60,-0.504,-1.920
61,-0.512,-1.920
62,-0.496,-1.800
63,-0.512,-1.800
64,-0.480,-1.680
65,-0.496,-1.680
66,-0.480,-1.560
67,-0.480,-1.560
68,-0.456,-1.400
69,-0.464,-1.400
70,-0.448,-1.280
71,-0.448,-1.240
72,-0.432,-1.120
73,-0.424,-1.080
74,-0.400,-0.960
75,-0.400,-0.920
76,-0.376,-0.760
77,-0.384,-0.760
78,-0.352,-0.600
79,-0.352,-0.600
80,-0.328,-0.440
81,-0.320,-0.400
82,-0.296,-0.240
83,-0.288,-0.240
84,-0.264,-0.080
85,-0.264,-0.080
86,-0.224,0.120
87,-0.224,0.120
88,-0.192,0.280
89,-0.192,0.280
90,-0.160,0.480
91,-0.144,0.480
92,-0.120,0.640
93,-0.112,0.640
94,-0.080,0.800
95,-0.072,0.800
96,-0.040,0.960
97,-0.032,1.000
98,0.000,1.120
99,0.000,1.160
100,0.040,1.280
101,0.040,1.320
102,0.072,1.440
103,0.072,1.440
104,0.120,1.560
105,0.112,1.600
106,0.152,1.720
107,0.152,1.720
108,0.184,1.840
109,0.192,1.840
110,0.224,1.960
111,0.224,1.960
112,0.256,2.040
113,0.256,2.040
114,0.288,2.120
115,0.296,2.120
116,0.328,2.200
117,0.328,2.200
118,0.352,2.280
119,0.352,2.280
120,0.384,2.320
121,0.384,2.320
122,0.416,2.360
123,0.400,2.360
124,0.440,2.400
125,0.432,2.400
126,0.456,2.440
127,0.456,2.400
128,0.472,2.440
129,0.472,2.400
130,0.496,2.400
131,0.480,2.400
132,0.504,2.400
133,0.504,2.360
134,0.512,2.360
135,0.504,2.280
136,0.520,2.320
137,0.520,2.240
138,0.528,2.280
139,0.520,2.160
140,0.528,2.240
141,0.520,2.040
142,0.536,2.160
143,0.512,1.960
144,0.528,2.040
145,0.520,1.840
146,0.528,1.960
147,0.504,1.720
148,0.520,1.840
149,0.496,1.600
150,0.512,1.720
151,0.480,1.440
152,0.496,1.600
153,0.464,1.320
154,0.488,1.440
155,0.448,1.160
156,0.464,1.320
157,0.424,1.000
158,0.456,1.160
159,0.400,0.840
160,0.432,1.000
161,0.376,0.640
162,0.400,0.840
163,0.344,0.480
164,0.368,0.640
165,0.312,0.320
166,0.336,0.480
167,0.280,0.120
168,0.312,0.280
169,0.248,-0.040
170,0.280,0.120
171,0.208,-0.200
172,0.248,-0.080
173,0.168,-0.400
174,0.216,-0.240
175,0.136,-0.560
176,0.176,-0.400
177,0.096,-0.760
178,0.136,-0.600
179,0.064,-0.920
180,0.104,-0.760
181,0.024,-1.080
182,0.064,-0.920
183,-0.016,-1.240
184,0.024,-1.080
185,-0.048,-1.400
186,-0.016,-1.240
187,-0.088,-1.520
188,-0.056,-1.400
189,-0.128,-1.680
190,-0.096,-1.560
191,-0.168,-1.800
192,-0.120,-1.680
193,-0.200,-1.920
194,-0.160,-1.800
195,-0.240,-2.000
196,-0.208,-1.920
197,-0.272,-2.120
198,-0.240,-2.000
199,-0.304,-2.200
200,-0.272,-2.120
