                     CH2(Unit:V)     CH3(Unit:V)
Frequency:            75.000 kHz      75.000 kHz
Period:                13.333 uS       13.333 uS
PK-PK:                     688mV           4.92V
1                          0.184           1.880
2                          0.200           1.960
3                          0.196           1.960
4                          0.212           2.000
5                          0.212           2.000
6                          0.224           2.080
7                          0.224           2.080
8                          0.236           2.120
9                          0.232           2.120
10                         0.248           2.160
11                         0.244           2.160
12                         0.260           2.200
13                         0.256           2.200
14                         0.272           2.240
15                         0.264           2.240
16                         0.280           2.280
17                         0.276           2.280
18                         0.288           2.320
19                         0.284           2.320
20                         0.296           2.320
21                         0.292           2.320
22                         0.304           2.360
23                         0.300           2.360
24                         0.312           2.360
25                         0.304           2.360
26                         0.320           2.360
27                         0.312           2.360
28                         0.324           2.400
29                         0.316           2.360
30                         0.324           2.400
31                         0.324           2.360
32                         0.336           2.360
33                         0.324           2.360
34                         0.336           2.360
35                         0.328           2.320
36                         0.336           2.360
37                         0.332           2.320
38                         0.336           2.320
39                         0.332           2.280
40                         0.340           2.320
41                         0.332           2.240
42                         0.340           2.280
43                         0.332           2.200
44                         0.344           2.240
45                         0.332           2.160
46                         0.340           2.200
47                         0.328           2.120
48                         0.340           2.160
49                         0.328           2.040
50                         0.340           2.120
51                         0.324           2.000
52                         0.336           2.040
53                         0.316           1.920
54                         0.332           2.000
55                         0.316           1.840
56                         0.328           1.920
57                         0.312           1.800
58                         0.324           1.840
59                         0.300           1.720
60                         0.316           1.760
61                         0.296           1.640
62                         0.308           1.720
63                         0.288           1.560
64                         0.300           1.640
65                         0.284           1.440
66                         0.296           1.520
67                         0.276           1.360
68                         0.288           1.440
69                         0.264           1.280
70                         0.276           1.360
71                         0.252           1.160
72                         0.264           1.240
73                         0.240           1.080
74                         0.260           1.160
75                         0.236           0.960
76                         0.248           1.040
77                         0.220           0.840
78                         0.232           0.960
79                         0.208           0.760
80                         0.220           0.840
81                         0.196           0.640
82                         0.208           0.760
83                         0.180           0.520
84                         0.200           0.640
85                         0.168           0.440
86                         0.184           0.520
87                         0.156           0.320
88                         0.172           0.400
89                         0.144           0.200
90                         0.156           0.280
91                         0.124           0.080
92                         0.140           0.200
93                         0.112          -0.040
94                         0.128           0.080
95                         0.092          -0.160
96                         0.112          -0.040
97                         0.084          -0.280
98                         0.096          -0.160
99                         0.068          -0.360
100                        0.084          -0.280
101                        0.052          -0.480
102                        0.072          -0.400
103                        0.036          -0.600
104                        0.052          -0.520
105                        0.020          -0.720
106                        0.032          -0.600
107                        0.004          -0.840
108                        0.020          -0.720
109                       -0.012          -0.920
110                        0.008          -0.840
111                       -0.032          -1.040
112                       -0.008          -0.960
113                       -0.048          -1.160
114                       -0.028          -1.040
115                       -0.060          -1.240
116                       -0.044          -1.160
117                       -0.076          -1.360
118                       -0.060          -1.240
119                       -0.092          -1.440
120                       -0.076          -1.360
121                       -0.112          -1.560
122                       -0.088          -1.440
123                       -0.120          -1.640
124                       -0.100          -1.560
125                       -0.136          -1.720
126                       -0.120          -1.640
127                       -0.152          -1.800
128                       -0.132          -1.720
129                       -0.168          -1.880
130                       -0.152          -1.800
131                       -0.180          -1.960
132                       -0.164          -1.880
133                       -0.192          -2.000
134                       -0.176          -1.960
135                       -0.204          -2.080
136                       -0.188          -2.040
137                       -0.220          -2.160
138                       -0.200          -2.080
139                       -0.236          -2.200
140                       -0.220          -2.160
141                       -0.240          -2.280
142                       -0.228          -2.200
143                       -0.252          -2.320
144                       -0.240          -2.280
145                       -0.260          -2.360
146                       -0.248          -2.320
147                       -0.272          -2.400
148                       -0.264          -2.360
149                       -0.280          -2.440
150                       -0.272          -2.400
151                       -0.288          -2.440
152                       -0.280          -2.440
153                       -0.300          -2.480
