0 1.6 -0.72
4e-08 1.6 -0.72
8e-08 -1.36 -0.88
1.2e-07 -1.28 -0.88
1.6e-07 -1.12 -0.8
2e-07 -1.04 -0.8
2.4e-07 -0.96 -0.88
2.8e-07 -0.88 -0.8
3.2e-07 -0.72 -0.8
3.6e-07 -0.72 -0.8
4e-07 -0.56 -0.88
4.4e-07 -0.48 -0.88
4.8e-07 -0.4 -0.8
5.2e-07 -0.32 -0.8
5.6e-07 -0.24 -0.8
6e-07 0 -0.88
6.4e-07 0.08 -0.8
6.8e-07 0.16 -0.8
7.2e-07 0.32 -0.8
7.6e-07 0.32 -0.8
8e-07 0.4 -0.8
8.4e-07 0.56 -0.72
8.8e-07 0.64 -0.8
9.2e-07 0.72 -0.8
9.6e-07 0.8 -0.8
1e-06 0.96 -0.8
1.04e-06 1.04 -0.72
1.08e-06 1.12 -0.8
1.12e-06 1.28 -0.72
1.16e-06 1.28 -0.8
1.2e-06 1.36 -0.72
1.24e-06 1.44 -0.72
1.28e-06 1.6 -0.8
1.32e-06 1.68 -0.8
1.36e-06 1.76 -0.72
1.4e-06 1.92 -0.64
1.44e-06 1.92 -0.8
1.48e-06 2.08 -0.64
1.52e-06 2.08 -0.72
1.56e-06 2.24 -0.72
1.6e-06 2.32 -0.72
1.64e-06 2.4 -0.72
1.68e-06 2.4 -0.72
1.72e-06 2.56 -0.64
1.76e-06 2.64 -0.64
1.8e-06 2.72 -0.64
1.84e-06 2.88 -0.64
1.88e-06 2.96 -0.64
1.92e-06 2.96 -0.64
1.96e-06 3.04 -0.64
2e-06 3.2 -0.64
2.04e-06 3.28 -0.64
2.08e-06 3.36 -0.56
2.12e-06 3.36 -0.56
2.16e-06 3.52 -0.56
2.2e-06 3.52 -0.56
2.24e-06 3.68 -0.56
2.28e-06 3.68 -0.56
2.32e-06 3.76 -0.56
2.36e-06 3.84 -0.56
2.4e-06 3.84 -0.56
2.44e-06 4 -0.48
2.48e-06 4 -0.48
2.52e-06 4.16 -0.56
2.56e-06 4.24 -0.48
2.6e-06 4.24 -0.48
2.64e-06 4.32 -0.4
2.68e-06 4.4 -0.48
2.72e-06 4.48 -0.48
2.76e-06 4.56 -0.4
2.8e-06 4.56 -0.4
2.84e-06 4.64 -0.4
2.88e-06 4.8 -0.4
2.92e-06 4.8 -0.32
2.96e-06 4.8 -0.4
3e-06 4.88 -0.4
3.04e-06 4.96 -0.4
3.08e-06 5.04 -0.32
3.12e-06 5.04 -0.32
3.16e-06 5.12 -0.32
3.2e-06 5.12 -0.32
3.24e-06 5.2 -0.32
3.28e-06 5.28 -0.32
3.32e-06 5.36 -0.32
3.36e-06 5.44 -0.32
3.4e-06 5.44 -0.32
3.44e-06 5.44 -0.32
3.48e-06 5.44 -0.24
3.52e-06 5.52 -0.24
3.56e-06 5.52 -0.24
3.6e-06 5.52 -0.24
3.64e-06 5.6 -0.24
3.68e-06 5.68 -0.16
3.72e-06 5.76 -0.24
3.76e-06 5.76 -0.16
3.8e-06 5.76 -0.16
3.84e-06 5.76 -0.16
3.88e-06 5.84 -0.16
3.92e-06 5.84 -0.16
3.96e-06 5.84 0
4e-06 5.92 0
4.04e-06 5.92 0
4.08e-06 5.92 0
4.12e-06 5.92 0
4.16e-06 5.92 0
4.2e-06 5.92 0
4.24e-06 5.92 0.08
4.28e-06 5.92 0.08
4.32e-06 5.92 0
4.36e-06 5.92 0.08
4.4e-06 6.08 0.08
4.44e-06 6 0.08
4.48e-06 6.08 0
4.52e-06 5.92 0.08
4.56e-06 6 0.08
4.6e-06 6.08 0.08
4.64e-06 6.08 0.16
4.68e-06 6 0.08
4.72e-06 6 0.16
4.76e-06 6.08 0.16
4.8e-06 6 0.16
4.84e-06 6.08 0.24
4.88e-06 6 0.16
4.92e-06 6 0.24
4.96e-06 5.92 0.24
5e-06 5.92 0.24
5.04e-06 5.92 0.16
5.08e-06 5.92 0.24
5.12e-06 5.84 0.24
5.16e-06 5.84 0.24
5.2e-06 5.84 0.24
5.24e-06 5.76 0.32
5.28e-06 5.76 0.32
5.32e-06 5.76 0.32
5.36e-06 5.76 0.24
5.4e-06 5.6 0.32
5.44e-06 5.68 0.32
5.48e-06 5.68 0.4
5.52e-06 5.6 0.32
5.56e-06 5.6 0.32
5.6e-06 5.52 0.4
5.64e-06 5.52 0.4
5.68e-06 5.44 0.4
5.72e-06 5.44 0.32
5.76e-06 5.44 0.4
5.8e-06 5.28 0.4
5.84e-06 5.28 0.4
5.88e-06 5.2 0.4
5.92e-06 5.2 0.4
5.96e-06 5.12 0.48
6e-06 5.12 0.4
6.04e-06 4.96 0.4
6.08e-06 4.96 0.48
6.12e-06 4.88 0.48
6.16e-06 4.88 0.48
6.2e-06 4.8 0.48
6.24e-06 4.8 0.48
6.28e-06 4.72 0.48
6.32e-06 4.64 0.48
6.36e-06 4.56 0.56
6.4e-06 4.56 0.48
6.44e-06 4.48 0.48
6.48e-06 4.32 0.56
6.52e-06 4.32 0.64
6.56e-06 4.16 0.64
6.6e-06 4.16 0.56
6.64e-06 4.16 0.56
6.68e-06 4 0.48
6.72e-06 4 0.64
6.76e-06 3.92 0.56
6.8e-06 3.84 0.64
6.84e-06 3.76 0.64
6.88e-06 3.68 0.64
6.92e-06 3.6 0.64
6.96e-06 3.52 0.56
7e-06 3.52 0.64
7.04e-06 3.36 0.64
7.08e-06 3.28 0.64
7.12e-06 3.2 0.64
7.16e-06 3.12 0.64
7.2e-06 3.04 0.64
7.24e-06 2.96 0.64
7.28e-06 2.88 0.64
7.32e-06 2.88 0.64
7.36e-06 2.72 0.56
7.4e-06 2.64 0.72
7.44e-06 2.56 0.64
7.48e-06 2.48 0.72
7.52e-06 2.32 0.56
7.56e-06 2.24 0.72
7.6e-06 2.16 0.64
7.64e-06 2.08 0.64
7.68e-06 2 0.64
7.72e-06 1.92 0.64
7.76e-06 1.92 0.72
7.8e-06 1.68 0.64
7.84e-06 1.6 0.64
7.88e-06 1.6 0.64
7.92e-06 1.44 0.64
7.96e-06 1.36 0.72
8e-06 1.28 0.64
8.04e-06 1.2 0.64
8.08e-06 1.12 0.64
8.12e-06 0.96 0.72
8.16e-06 0.96 0.64
8.2e-06 0.8 0.64
8.24e-06 0.72 0.64
8.28e-06 0.64 0.64
8.32e-06 0.48 0.72
8.36e-06 0.4 0.64
8.4e-06 0.32 0.64
8.44e-06 0.24 0.64
8.48e-06 0.08 0.64
8.52e-06 0.08 0.64
8.56e-06 0 0.64
8.6e-06 -0.24 0.64
8.64e-06 -0.32 0.64
8.68e-06 -0.4 0.64
8.72e-06 -0.56 0.64
8.76e-06 -0.64 0.64
8.8e-06 -0.64 0.64
8.84e-06 -0.8 0.64
8.88e-06 -0.88 0.64
8.92e-06 -1.04 0.64
8.96e-06 -1.04 0.56
9e-06 -1.2 0.64
9.04e-06 -1.28 0.56
9.08e-06 -1.36 0.56
9.12e-06 -1.52 0.48
9.16e-06 -1.6 0.64
9.2e-06 -1.68 0.64
9.24e-06 -1.76 0.64
9.28e-06 -1.84 0.56
9.32e-06 -1.92 0.56
9.36e-06 -2 0.56
9.4e-06 -2.08 0.56
9.44e-06 -2.16 0.48
9.48e-06 -2.24 0.56
9.52e-06 -2.32 0.56
9.56e-06 -2.48 0.48
9.6e-06 -2.56 0.48
9.64e-06 -2.64 0.48
9.68e-06 -2.72 0.48
9.72e-06 -2.8 0.48
9.76e-06 -2.96 0.48
9.8e-06 -2.96 0.48
9.84e-06 -3.12 0.48
9.88e-06 -3.2 0.48
9.92e-06 -3.2 0.48
9.96e-06 -3.28 0.4
1e-05 -3.44 0.48
1.004e-05 -3.52 0.48
1.008e-05 -3.52 0.48
1.012e-05 -3.6 0.4
1.016e-05 -3.76 0.4
1.02e-05 -3.76 0.32
1.024e-05 -3.92 0.4
1.028e-05 -3.92 0.4
1.032e-05 -4 0.32
1.036e-05 -4.08 0.4
1.04e-05 -4.16 0.32
1.044e-05 -4.16 0.4
1.048e-05 -4.24 0.32
1.052e-05 -4.4 0.32
1.056e-05 -4.4 0.32
1.06e-05 -4.48 0.4
1.064e-05 -4.56 0.32
1.068e-05 -4.64 0.32
1.072e-05 -4.64 0.24
1.076e-05 -4.72 0.32
1.08e-05 -4.8 0.24
1.084e-05 -4.88 0.16
1.088e-05 -4.88 0.16
1.092e-05 -4.96 0.16
1.096e-05 -5.12 0.16
1.1e-05 -5.12 0.24
1.104e-05 -5.12 0.08
1.108e-05 -5.12 0.16
1.112e-05 -5.2 0.16
1.116e-05 -5.36 0.16
1.12e-05 -5.36 0.16
1.124e-05 -5.36 0.08
1.128e-05 -5.44 0.08
1.132e-05 -5.52 0.08
1.136e-05 -5.52 0.16
1.14e-05 -5.52 0.08
1.144e-05 -5.6 0.08
1.148e-05 -5.68 0.08
1.152e-05 -5.68 0.08
1.156e-05 -5.76 0
1.16e-05 -5.76 0.08
1.164e-05 -5.84 0.08
1.168e-05 -5.84 0.08
1.172e-05 -5.84 0
1.176e-05 -5.84 0
1.18e-05 -5.84 0
1.184e-05 -5.92 0
1.188e-05 -5.92 0
1.192e-05 -6 0
1.196e-05 -6 -0.16
1.2e-05 -6 -0.16
1.204e-05 -6 0
1.208e-05 -6.08 -0.16
1.212e-05 -6.08 -0.24
1.216e-05 -6.08 -0.24
1.22e-05 -6.08 -0.16
1.224e-05 -6.08 -0.16
1.228e-05 -6.16 -0.24
1.232e-05 -6.16 -0.24
1.236e-05 -6.08 -0.24
1.24e-05 -6.16 -0.24
1.244e-05 -6.16 -0.24
1.248e-05 -6.16 -0.32
1.252e-05 -6.16 -0.32
1.256e-05 -6.16 -0.24
1.26e-05 -6.08 -0.24
1.264e-05 -6.16 -0.32
1.268e-05 -6.16 -0.32
1.272e-05 -6.16 -0.4
1.276e-05 -6.16 -0.32
1.28e-05 -6.08 -0.32
1.284e-05 -6.08 -0.32
1.288e-05 -6.08 -0.32
1.292e-05 -6.08 -0.32
1.296e-05 -6.08 -0.4
1.3e-05 -6 -0.4
1.304e-05 -6 -0.48
1.308e-05 -6 -0.4
1.312e-05 -6 -0.4
1.316e-05 -6 -0.4
1.32e-05 -5.84 -0.48
1.324e-05 -5.84 -0.4
1.328e-05 -5.84 -0.4
1.332e-05 -5.84 -0.48
1.336e-05 -5.76 -0.56
1.34e-05 -5.76 -0.56
1.344e-05 -5.76 -0.4
1.348e-05 -5.68 -0.56
1.352e-05 -5.68 -0.56
1.356e-05 -5.6 -0.56
1.36e-05 -5.52 -0.56
1.364e-05 -5.52 -0.56
1.368e-05 -5.52 -0.64
1.372e-05 -5.44 -0.64
1.376e-05 -5.44 -0.56
1.38e-05 -5.36 -0.64
1.384e-05 -5.36 -0.56
1.388e-05 -5.2 -0.64
1.392e-05 -5.2 -0.56
1.396e-05 -5.2 -0.64
1.4e-05 -5.2 -0.64
1.404e-05 -5.12 -0.64
1.408e-05 -5.04 -0.72
1.412e-05 -4.96 -0.64
1.416e-05 -4.88 -0.64
1.42e-05 -4.8 -0.72
1.424e-05 -4.8 -0.72
1.428e-05 -4.72 -0.64
1.432e-05 -4.64 -0.72
1.436e-05 -4.56 -0.72
1.44e-05 -4.48 -0.72
1.444e-05 -4.4 -0.72
1.448e-05 -4.4 -0.64
1.452e-05 -4.24 -0.64
1.456e-05 -4.24 -0.72
1.46e-05 -4.16 -0.72
1.464e-05 -4.16 -0.72
1.468e-05 -4.08 -0.64
1.472e-05 -3.92 -0.8
1.476e-05 -3.84 -0.8
1.48e-05 -3.84 -0.8
1.484e-05 -3.76 -0.8
1.488e-05 -3.68 -0.72
1.492e-05 -3.6 -0.8
1.496e-05 -3.52 -0.8
1.5e-05 -3.44 -0.8
1.504e-05 -3.36 -0.72
1.508e-05 -3.28 -0.72
1.512e-05 -3.12 -0.72
1.516e-05 -3.12 -0.8
1.52e-05 -2.96 -0.8
1.524e-05 -2.96 -0.88
1.528e-05 -2.88 -0.8
1.532e-05 -2.8 -0.88
1.536e-05 -2.64 -0.8
1.54e-05 -2.56 -0.88
1.544e-05 -2.48 -0.88
1.548e-05 -2.32 -0.8
1.552e-05 -2.32 -0.88
1.556e-05 -2.24 -0.8
1.56e-05 -2.16 -0.8
1.564e-05 -2.16 -0.88
1.568e-05 -1.92 -0.8
1.572e-05 -1.84 -0.8
1.576e-05 -1.84 -0.8
1.58e-05 -1.68 -0.8
1.584e-05 -1.6 -0.8
1.588e-05 -1.6 -0.88
1.592e-05 -1.36 -0.8
1.596e-05 -1.36 -0.88
1.6e-05 -1.28 -0.88
1.604e-05 -1.12 -0.88
1.608e-05 -1.04 -0.88
1.612e-05 -0.96 -0.88
1.616e-05 -0.88 -0.88
1.62e-05 -0.72 -0.8
1.624e-05 -0.64 -0.8
1.628e-05 -0.56 -0.8
1.632e-05 -0.4 -0.8
1.636e-05 -0.4 -0.8
1.64e-05 -0.32 -0.8
1.644e-05 -0.24 -0.8
1.648e-05 0 -0.8
1.652e-05 0.08 -0.88
1.656e-05 0.16 -0.88
1.66e-05 0.32 -0.72
1.664e-05 0.32 -0.8
1.668e-05 0.48 -0.72
