,CH2(Unit:V),CH3(Unit:V)
Frequency:,67.000 kHz,67.000 kHz
Period:,14.925 uS,14.925 uS
PK-PK:,572mV,4.96V
1,-0.168,0.600
2,-0.156,0.680
3,-0.176,0.480
4,-0.168,0.600
5,-0.188,0.400
6,-0.172,0.480
7,-0.196,0.280
8,-0.180,0.360
9,-0.200,0.160
10,-0.192,0.280
11,-0.212,0.080
12,-0.196,0.160
13,-0.216,-0.040
14,-0.208,0.080
15,-0.224,-0.120
16,-0.208,-0.040
17,-0.232,-0.240
18,-0.220,-0.160
19,-0.240,-0.360
20,-0.224,-0.240
21,-0.244,-0.440
22,-0.232,-0.360
23,-0.248,-0.560
24,-0.236,-0.440
25,-0.256,-0.640
26,-0.244,-0.560
27,-0.268,-0.760
28,-0.244,-0.640
29,-0.264,-0.840
30,-0.252,-0.760
31,-0.264,-0.960
32,-0.256,-0.840
33,-0.272,-1.040
34,-0.260,-0.960
35,-0.272,-1.120
36,-0.264,-1.040
37,-0.276,-1.240
38,-0.264,-1.120
39,-0.272,-1.320
40,-0.268,-1.240
41,-0.276,-1.400
42,-0.268,-1.320
43,-0.276,-1.480
44,-0.272,-1.400
45,-0.284,-1.560
46,-0.272,-1.520
47,-0.276,-1.640
48,-0.268,-1.600
49,-0.280,-1.720
50,-0.264,-1.680
51,-0.276,-1.800
52,-0.264,-1.760
53,-0.280,-1.880
54,-0.264,-1.800
55,-0.276,-1.960
56,-0.260,-1.880
57,-0.272,-2.040
58,-0.260,-1.960
59,-0.272,-2.080
60,-0.256,-2.000
61,-0.264,-2.120
62,-0.252,-2.080
63,-0.264,-2.200
64,-0.252,-2.120
65,-0.256,-2.240
66,-0.244,-2.200
67,-0.252,-2.280
68,-0.236,-2.240
69,-0.252,-2.320
70,-0.236,-2.280
71,-0.244,-2.360
72,-0.232,-2.360
73,-0.236,-2.400
74,-0.224,-2.360
75,-0.228,-2.440
76,-0.216,-2.400
77,-0.224,-2.480
78,-0.212,-2.440
79,-0.216,-2.480
80,-0.204,-2.480
81,-0.208,-2.520
82,-0.192,-2.480
83,-0.200,-2.520
84,-0.188,-2.520
85,-0.192,-2.520
86,-0.180,-2.520
87,-0.184,-2.560
88,-0.172,-2.520
89,-0.176,-2.560
90,-0.156,-2.520
91,-0.164,-2.560
92,-0.152,-2.520
93,-0.152,-2.560
94,-0.140,-2.520
95,-0.148,-2.520
96,-0.136,-2.520
97,-0.136,-2.520
98,-0.124,-2.480
99,-0.128,-2.480
100,-0.112,-2.480
101,-0.112,-2.480
102,-0.100,-2.440
103,-0.108,-2.440
104,-0.092,-2.440
105,-0.092,-2.440
106,-0.080,-2.400
107,-0.084,-2.400
108,-0.064,-2.360
109,-0.072,-2.360
110,-0.056,-2.320
111,-0.060,-2.320
112,-0.048,-2.280
113,-0.052,-2.240
114,-0.036,-2.200
115,-0.036,-2.200
116,-0.020,-2.160
117,-0.028,-2.160
118,-0.008,-2.120
119,-0.012,-2.120
120,-0.004,-2.040
121,-0.004,-2.040
122,0.012,-2.000
123,0.008,-1.960
124,0.024,-1.920
125,0.020,-1.920
126,0.036,-1.840
127,0.032,-1.840
128,0.044,-1.760
129,0.044,-1.760
130,0.056,-1.680
131,0.052,-1.680
132,0.068,-1.600
133,0.068,-1.600
134,0.084,-1.520
135,0.080,-1.520
136,0.092,-1.440
137,0.088,-1.440
138,0.108,-1.360
139,0.096,-1.360
140,0.112,-1.280
141,0.108,-1.280
142,0.120,-1.160
143,0.120,-1.160
144,0.132,-1.080
145,0.128,-1.080
146,0.140,-1.000
147,0.136,-0.960
148,0.156,-0.880
149,0.148,-0.880
150,0.160,-0.800
151,0.164,-0.800
152,0.176,-0.680
153,0.168,-0.680
154,0.180,-0.600
155,0.176,-0.600
156,0.188,-0.480
157,0.184,-0.480
158,0.196,-0.360
159,0.196,-0.360
160,0.208,-0.280
161,0.204,-0.280
162,0.216,-0.160
163,0.208,-0.160
164,0.220,-0.080
165,0.212,-0.040
166,0.228,0.040
167,0.224,0.040
168,0.232,0.160
169,0.232,0.160
170,0.244,0.240
171,0.232,0.240
172,0.248,0.360
173,0.240,0.360
174,0.248,0.440
175,0.244,0.440
176,0.256,0.560
177,0.252,0.560
178,0.260,0.640
179,0.252,0.640
180,0.268,0.760
181,0.256,0.760
182,0.268,0.840
183,0.260,0.840
184,0.268,0.920
185,0.264,0.960
186,0.276,1.040
187,0.264,1.040
188,0.276,1.120
189,0.268,1.120
190,0.276,1.200
191,0.268,1.240
192,0.276,1.320
193,0.272,1.320
194,0.280,1.400
195,0.268,1.400
196,0.284,1.480
197,0.268,1.480
198,0.276,1.560
199,0.268,1.560
200,0.276,1.640
201,0.268,1.640
202,0.276,1.720
203,0.264,1.720
204,0.276,1.760
205,0.264,1.760
206,0.272,1.840
207,0.260,1.840
208,0.268,1.920
209,0.256,1.920
210,0.268,1.960
211,0.252,1.960
212,0.264,2.040
213,0.252,2.040
214,0.264,2.080
215,0.244,2.080
216,0.252,2.120
217,0.232,2.120
218,0.248,2.160
219,0.236,2.160
220,0.248,2.200
221,0.232,2.200
222,0.240,2.240
223,0.220,2.240
224,0.232,2.280
225,0.212,2.280
226,0.228,2.320
227,0.204,2.320
228,0.224,2.320
229,0.200,2.360
230,0.216,2.360
231,0.192,2.360
232,0.204,2.360
233,0.184,2.360
234,0.200,2.400
235,0.172,2.400
236,0.188,2.400
237,0.168,2.400
238,0.180,2.400
239,0.156,2.400
240,0.172,2.400
241,0.144,2.400
242,0.164,2.400
243,0.140,2.400
244,0.152,2.400
245,0.128,2.360
246,0.144,2.400
247,0.124,2.360
248,0.136,2.360
249,0.104,2.320
250,0.124,2.360
251,0.100,2.320
252,0.112,2.320
253,0.088,2.280
254,0.100,2.280
255,0.080,2.240
256,0.092,2.280
257,0.068,2.200
258,0.080,2.240
259,0.052,2.160
260,0.068,2.200
261,0.040,2.120
262,0.056,2.160
263,0.032,2.080
264,0.044,2.120
265,0.016,2.000
266,0.036,2.040
267,0.008,1.960
268,0.020,2.000
269,-0.004,1.880
270,0.008,1.920
271,-0.012,1.800
272,-0.004,1.880
273,-0.028,1.760
274,-0.012,1.800
275,-0.040,1.680
276,-0.020,1.760
277,-0.048,1.600
278,-0.032,1.680
279,-0.064,1.520
280,-0.048,1.600
281,-0.072,1.440
282,-0.056,1.520
283,-0.084,1.360
284,-0.068,1.440
285,-0.096,1.280
286,-0.080,1.360
287,-0.104,1.200
288,-0.092,1.280
289,-0.116,1.080
290,-0.100,1.160
291,-0.124,1.000
292,-0.112,1.080
293,-0.136,0.920
294,-0.124,1.000
295,-0.148,0.800
296,-0.136,0.920
297,-0.156,0.720
298,-0.140,0.800
299,-0.164,0.600
300,-0.152,0.720
301,-0.176,0.520
302,-0.160,0.600
303,-0.188,0.400
304,-0.172,0.520
305,-0.196,0.320
306,-0.180,0.400
307,-0.204,0.200
308,-0.184,0.320
309,-0.208,0.120
310,-0.196,0.200
311,-0.220,0.000
312,-0.204,0.120
313,-0.224,-0.080
314,-0.204,0.000
315,-0.236,-0.200
316,-0.212,-0.120
317,-0.240,-0.320
318,-0.224,-0.200
319,-0.240,-0.400
320,-0.232,-0.320
321,-0.248,-0.520
322,-0.236,-0.400
323,-0.252,-0.640
324,-0.240,-0.520
325,-0.256,-0.720
326,-0.248,-0.640
327,-0.264,-0.840
328,-0.256,-0.720
329,-0.264,-0.920
330,-0.252,-0.840
331,-0.268,-1.000
332,-0.260,-0.920
333,-0.268,-1.120
334,-0.260,-1.000
335,-0.276,-1.200
336,-0.268,-1.120
337,-0.288,-1.280
338,-0.252,-1.200
339,-0.280,-1.400
340,-0.260,-1.320
341,-0.288,-1.480
342,-0.264,-1.400
343,-0.276,-1.560
344,-0.272,-1.480
345,-0.284,-1.640
346,-0.272,-1.560
347,-0.280,-1.720
348,-0.264,-1.640
349,-0.276,-1.800
350,-0.268,-1.720
351,-0.272,-1.880
352,-0.268,-1.800
353,-0.276,-1.920
354,-0.264,-1.880
355,-0.272,-2.000
356,-0.260,-1.920
357,-0.268,-2.080
358,-0.260,-2.000
359,-0.264,-2.120
360,-0.256,-2.080
361,-0.264,-2.200
362,-0.252,-2.120
363,-0.260,-2.240
364,-0.248,-2.200
365,-0.256,-2.280
366,-0.244,-2.240
367,-0.248,-2.320
368,-0.236,-2.280
369,-0.244,-2.360
370,-0.232,-2.320
371,-0.236,-2.400
372,-0.224,-2.360
373,-0.228,-2.440
374,-0.220,-2.400
375,-0.224,-2.480
376,-0.212,-2.440
377,-0.220,-2.480
378,-0.204,-2.480
379,-0.212,-2.520
380,-0.200,-2.480
381,-0.204,-2.520
382,-0.188,-2.520
383,-0.196,-2.560
384,-0.180,-2.520
385,-0.184,-2.560
386,-0.168,-2.520
387,-0.180,-2.560
388,-0.164,-2.520
389,-0.168,-2.560
390,-0.156,-2.520
391,-0.160,-2.560
392,-0.144,-2.520
393,-0.148,-2.520
394,-0.136,-2.520
395,-0.140,-2.520
396,-0.124,-2.520
397,-0.128,-2.520
398,-0.112,-2.480
399,-0.120,-2.480
400,-0.100,-2.440
